ASIN,end_time,product_name,reading_marketplace,start_time,total_reading_milliseconds
B07GD51NCJ,2023-07-18T03:01:48.400Z,Rabbits for Food,www.amazon.com,2023-07-18T02:57:51.700Z,236700
B07GD51NCJ,2023-07-17T21:25:50.100Z,Rabbits for Food,www.amazon.com,2023-07-17T20:46:22.700Z,2367400
B07GD51NCJ,2023-07-17T04:23:13.800Z,Rabbits for Food,www.amazon.com,2023-07-17T03:40:41.800Z,2552000
B07GD51NCJ,2023-07-16T21:36:10.300Z,Rabbits for Food,www.amazon.com,2023-07-16T21:15:24.700Z,1245600
B07GD51NCJ,2023-07-16T03:39:08.300Z,Rabbits for Food,www.amazon.com,2023-07-16T03:20:01.400Z,1146900
B000GCFX6S,2023-07-16T03:19:46.900Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-16T03:12:59.700Z,407200
B000GCFX6S,2023-07-15T03:52:26.400Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-15T03:35:09.700Z,1036700
B000GCFX6S,2023-07-14T03:15:56.700Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-14T02:54:26.800Z,1289900
B09Y94K74X,2023-07-14T02:52:11Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-14T02:52:11Z,0
B09Y94K74X,2023-07-14T02:52:11.600Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-14T02:49:10.700Z,180900
B09Y94K74X,2023-07-13T03:03:05Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-13T03:03:05Z,0
B09Y94K74X,2023-07-13T03:03:05.100Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-13T02:30:01.700Z,1983400
B09Y94K74X,2023-07-12T03:39:30.500Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-12T03:01:27.700Z,2282800
B09Y94K74X,2023-07-11T03:51:41Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-11T03:27:40.700Z,1440300
B09Y94K74X,2023-07-10T03:51:12Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-10T03:25:09.700Z,1562300
B09Y94K74X,2023-07-09T04:34:49.200Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-09T04:12:14.800Z,1354400
B09Y94K74X,2023-07-07T20:03:04.600Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-07T19:20:22Z,2562600
B09Y94K74X,2023-07-07T19:17:09.600Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-07T19:16:55.800Z,13800
B09Y94K74X,2023-07-07T03:23:26.300Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-07T03:17:52.700Z,333600
B09Y94K74X,2023-07-07T03:17:36.900Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-07T02:42:39.700Z,2097200
B09Y94K74X,2023-07-06T22:29:17.800Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-06T22:16:31.600Z,766200
B09Y94K74X,2023-07-06T21:46:35.400Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-06T21:16:43.700Z,1791700
B09Y94K74X,2023-07-06T04:06:10.100Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-06T03:02:01.700Z,3848400
B09Y94K74X,2023-07-05T20:56:21.700Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-05T20:21:39.700Z,2082000
B09Y94K74X,2023-07-05T03:25:28.300Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-05T02:36:24.700Z,2943600
B09Y94K74X,2023-07-05T02:27:01.600Z,Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1),www.amazon.com,2023-07-05T02:16:56.200Z,605400
B000GCFX6S,2023-07-05T02:14:52.800Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-05T02:14:43.700Z,9100
B016TG0SAK,2023-07-05T02:08:00.500Z,"National Geographic Guide to National Parks of the United States, 8th Edition (National Geographic Guide to the National Parks of the United States)",www.amazon.com,2023-07-05T02:07:01Z,59500
B000GCFX6S,2023-07-04T22:55:06.600Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-04T22:37:14.700Z,1071900
B000GCFX6S,2023-07-04T22:28:30Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-04T21:57:47.700Z,1842300
B000GCFX6S,2023-07-04T19:44:56.700Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-04T19:07:00.600Z,2276100
B000GCFX6S,2023-07-04T03:57:46.400Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-04T03:08:45.800Z,2940600
B000GCFX6S,2023-07-03T20:17:31.700Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-03T19:58:07.800Z,1163900
B000GCFX6S,2023-07-03T03:46:16.300Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-07-03T03:23:43.700Z,1352600
B0B7NDZNDV,2023-06-30T22:46:16.800Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-30T21:52:36.700Z,3220100
B0B7NDZNDV,2023-06-30T21:44:29Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-30T20:21:37.600Z,4971400
B0B7NDZNDV,2023-06-30T18:50:54.500Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-30T18:15:17.700Z,2136800
B0B7NDZNDV,2023-06-30T04:02:11.800Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-30T02:57:04.700Z,3907100
B0B7NDZNDV,2023-06-29T21:26:26.300Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-29T21:06:05.600Z,1220700
B0B7NDZNDV,2023-06-29T03:51:24.900Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-29T02:44:57.700Z,3987200
B0B7NDZNDV,2023-06-29T00:11:46.300Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-28T23:48:50.600Z,1375700
B0B7NDZNDV,2023-06-28T23:23:23Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-28T22:12:41.700Z,4241300
B0B7NDZNDV,2023-06-28T22:12:36.300Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-28T21:54:56.700Z,1059600
B0B7NDZNDV,2023-06-28T21:10:25.600Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-28T20:31:05.800Z,2359800
B0B7NDZNDV,2023-06-28T04:10:24Z,Small Mercies: A Detective Mystery,www.amazon.com,2023-06-28T04:03:45.200Z,398800
B000GCFX6S,2023-06-28T04:03:38.500Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-28T03:56:50Z,408500
B0BHTN6TL6,2023-06-28T03:50:47.100Z,Zero Days,www.amazon.com,2023-06-28T02:34:11.700Z,4595400
B0BHTN6TL6,2023-06-27T23:58:16.300Z,Zero Days,www.amazon.com,2023-06-27T23:45:27.700Z,768600
B0BHTN6TL6,2023-06-27T20:40:08.500Z,Zero Days,www.amazon.com,2023-06-27T20:11:27.600Z,1720900
B0BHTN6TL6,2023-06-27T03:46:26.700Z,Zero Days,www.amazon.com,2023-06-27T02:51:59.700Z,3267000
B0BHTN6TL6,2023-06-26T22:03:20Z,Zero Days,www.amazon.com,2023-06-26T21:35:02.400Z,1697600
B0BHTN6TL6,2023-06-26T20:36:32.200Z,Zero Days,www.amazon.com,2023-06-26T20:36:22.300Z,9900
B0BHTN6TL6,2023-06-26T19:58:11.100Z,Zero Days,www.amazon.com,2023-06-26T19:58:11.100Z,0
B0BHTN6TL6,2023-06-26T20:22:37.800Z,Zero Days,www.amazon.com,2023-06-26T19:58:03.300Z,1474500
B0BHTN6TL6,2023-06-26T03:34:22.900Z,Zero Days,www.amazon.com,2023-06-26T03:04:22.700Z,1800200
B0BHTN6TL6,2023-06-25T04:24:31.900Z,Zero Days,www.amazon.com,2023-06-25T03:30:01.300Z,3270600
B0BHTN6TL6,2023-06-24T13:07:32Z,Zero Days,www.amazon.com,2023-06-24T13:07:32Z,0
B0BHTN6TL6,2023-06-24T13:07:32.200Z,Zero Days,www.amazon.com,2023-06-24T13:07:23.700Z,8500
B0BHTN6TL6,2023-06-24T02:51:05.800Z,Zero Days,www.amazon.com,2023-06-24T02:24:40.600Z,1585200
B0BHTN6TL6,2023-06-23T21:45:53.400Z,Zero Days,www.amazon.com,2023-06-23T21:26:42.100Z,1151300
B000GCFX6S,2023-06-23T21:26:38Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-23T21:26:38Z,0
B000GCFX6S,2023-06-23T21:26:38.100Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-23T21:21:52.900Z,285200
B000GCFX6S,2023-06-23T19:45:09.700Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-23T19:24:07.700Z,1262000
B000GCFX6S,2023-06-23T03:55:04.900Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-23T03:52:18.600Z,166300
B0BHTN6TL6,2023-06-23T03:51:10.100Z,Zero Days,www.amazon.com,2023-06-23T03:26:10.700Z,1499400
B0BHTN6TL6,2023-06-22T23:13:06.400Z,Zero Days,www.amazon.com,2023-06-22T22:40:09.500Z,1976900
B0BHTN6TL6,2023-06-22T20:38:09.700Z,Zero Days,www.amazon.com,2023-06-22T20:37:59.800Z,9900
B0BHTN6TL6,2023-06-22T03:53:56.200Z,Zero Days,www.amazon.com,2023-06-22T02:58:26Z,3330200
B000GCFX6S,2023-06-22T02:57:46.800Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-22T02:57:33.600Z,13200
B0BHTN6TL6,2023-06-21T20:50:43.600Z,Zero Days,www.amazon.com,2023-06-21T20:30:24.800Z,1218800
B0BHTN6TL6,2023-06-21T19:55:02.200Z,Zero Days,www.amazon.com,2023-06-21T19:50:34Z,268200
B0BHTN6TL6,2023-06-21T19:11:26.400Z,Zero Days,www.amazon.com,2023-06-21T19:11:24Z,2400
B0BHTN6TL6,2023-06-21T18:00:23.900Z,Zero Days,www.amazon.com,2023-06-21T17:55:55.300Z,268600
B0BHTN6TL6,2023-06-21T17:51:01Z,Zero Days,www.amazon.com,2023-06-21T17:49:57.500Z,63500
B0BHTN6TL6,2023-06-21T17:49:52.500Z,Zero Days,www.amazon.com,2023-06-21T17:28:04.500Z,1308000
B0BHTN6TL6,2023-06-21T17:27:40.100Z,Zero Days,www.amazon.com,2023-06-21T17:27:26.100Z,14000
B000GCFX6S,2023-06-21T17:27:15.769Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-21T17:27:15.769Z,0
B000GCFX6S,2023-06-21T03:59:54.800Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-21T03:50:34.700Z,560100
B000GCFX6S,2023-06-20T03:20:55.900Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-20T03:05:48.900Z,907000
B0BHCXVWGT,2023-06-20T03:05:14.400Z,My Murder: A Novel,www.amazon.com,2023-06-20T03:05:00.800Z,13600
B0BHCXVWGT,2023-06-19T21:25:28.800Z,My Murder: A Novel,www.amazon.com,2023-06-19T21:08:12.500Z,1036300
B0BHCXVWGT,2023-06-19T21:08:02.100Z,My Murder: A Novel,www.amazon.com,2023-06-19T20:56:12.800Z,709300
B0BHCXVWGT,2023-06-19T00:57:06.100Z,My Murder: A Novel,www.amazon.com,2023-06-19T00:29:55.800Z,1630300
B0BHCXVWGT,2023-06-19T00:29:04.100Z,My Murder: A Novel,www.amazon.com,2023-06-19T00:18:54.700Z,609400
B0BHCXVWGT,2023-06-16T20:20:08.400Z,My Murder: A Novel,www.amazon.com,2023-06-16T19:51:11.700Z,1736700
B0BHCXVWGT,2023-06-16T19:15:48.600Z,My Murder: A Novel,www.amazon.com,2023-06-16T18:54:47.900Z,1260700
B0BHCXVWGT,2023-06-15T23:21:41.100Z,My Murder: A Novel,www.amazon.com,2023-06-15T23:18:17.700Z,203400
B0BHCXVWGT,2023-06-15T20:52:52.200Z,My Murder: A Novel,www.amazon.com,2023-06-15T20:50:14.700Z,157500
B0BHCXVWGT,2023-06-15T20:46:56.900Z,My Murder: A Novel,www.amazon.com,2023-06-15T20:25:14.200Z,1302700
B0BHCXVWGT,2023-06-15T20:23:25.500Z,My Murder: A Novel,www.amazon.com,2023-06-15T19:24:18.700Z,3546800
B0BHCXVWGT,2023-06-15T02:59:50.100Z,My Murder: A Novel,www.amazon.com,2023-06-15T02:23:33.700Z,2176400
B0BHCXVWGT,2023-06-15T02:13:12.800Z,My Murder: A Novel,www.amazon.com,2023-06-15T01:49:50.700Z,1402100
B0BHCXVWGT,2023-06-15T00:38:28.900Z,My Murder: A Novel,www.amazon.com,2023-06-15T00:19:53.700Z,1115200
B0BHCXVWGT,2023-06-15T00:17:41.600Z,My Murder: A Novel,www.amazon.com,2023-06-14T23:02:41.600Z,4500000
B000GCFX6S,2023-06-14T23:02:26.500Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-14T23:01:56.700Z,29800
B0BHCXVWGT,2023-06-14T22:27:34.400Z,My Murder: A Novel,www.amazon.com,2023-06-14T22:26:42.600Z,51800
B0BHCXVWGT,2023-06-14T22:26:17.100Z,My Murder: A Novel,www.amazon.com,2023-06-14T22:23:21.400Z,175700
B0BHCXVWGT,2023-06-14T20:59:00.300Z,My Murder: A Novel,www.amazon.com,2023-06-14T20:52:22.500Z,397800
B0BHCXVWGT,2023-06-14T20:42:07.600Z,My Murder: A Novel,www.amazon.com,2023-06-14T20:40:38Z,89600
B0BHCXVWGT,2023-06-14T20:40:36.800Z,My Murder: A Novel,www.amazon.com,2023-06-14T20:40:33.200Z,3600
B0BHCXVWGT,2023-06-14T20:40:25.600Z,My Murder: A Novel,www.amazon.com,2023-06-14T20:38:45.200Z,100400
B0BHCXVWGT,2023-06-14T20:37:37.200Z,My Murder: A Novel,www.amazon.com,2023-06-14T20:07:14.900Z,1822300
B000GCFX6S,2023-06-14T20:04:39.100Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-14T19:54:47.500Z,591600
B000GCFX6S,2023-06-14T03:57:41.200Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-14T03:45:09.100Z,752100
B0BBCB6PFC,2023-06-14T03:43:31.700Z,Gone to the Wolves: A Novel,www.amazon.com,2023-06-14T03:43:14.700Z,17000
B0BBCB6PFC,2023-06-13T22:38:07.100Z,Gone to the Wolves: A Novel,www.amazon.com,2023-06-13T22:22:40.300Z,926800
B000GCFX6S,2023-06-13T22:22:30.400Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-13T22:15:02.700Z,447700
B000GCFX6S,2023-06-13T02:19:51.800Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-13T02:04:47.700Z,904100
B000GCFX6S,2023-06-13T02:00:04.200Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-13T01:23:22.700Z,2201500
B000GCFX6S,2023-06-12T19:11:33.800Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T19:11:13.300Z,20500
B000GCFX6S,2023-06-12T19:10:30.400Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T19:03:21.200Z,429200
B000GCFX6S,2023-06-12T19:03:19Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T18:49:44.500Z,814500
B000GCFX6S,2023-06-12T18:48:25.400Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T18:48:24.700Z,700
B000GCFX6S,2023-06-12T04:17:42.400Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T03:23:26Z,3256400
B09XBGYWSR,2023-06-12T03:23:13.400Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-12T03:22:50.700Z,22700
B000GCFX6S,2023-06-12T02:41:40.200Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T02:37:47.300Z,232900
B000GCFX6S,2023-06-12T02:36:41.600Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T02:26:00.500Z,641100
B000GCFX6S,2023-06-12T02:24:03.200Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-12T02:17:22.900Z,400300
B000GCFX6S,2023-06-10T02:27:45.900Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-10T02:12:37.500Z,908400
B000GCFX6S,2023-06-09T04:16:34.900Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-09T03:44:09.500Z,1945400
B000GCFX6S,2023-06-09T03:44:01.900Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-09T03:41:44.500Z,137400
B000GCFX6S,2023-06-08T21:41:16Z,The Pale Blue Eye: A Novel,www.amazon.com,2023-06-08T21:37:46.500Z,209500
B09XBGYWSR,2023-06-08T21:27:54.900Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-08T21:27:15.200Z,39700
B09XBGYWSR,2023-06-08T04:02:39.300Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-08T03:33:45.500Z,1733800
B09XBGYWSR,2023-06-08T01:10:17.500Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-08T01:09:32.700Z,44800
B09XBGYWSR,2023-06-07T19:14:09Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-07T19:05:19.300Z,529700
B09XBGYWSR,2023-06-07T19:05:11.100Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-07T19:05:10.800Z,300
B09XBGYWSR,2023-06-07T03:40:39.600Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-07T02:58:22.700Z,2536900
B09XBGYWSR,2023-06-07T02:58:07.100Z,Code Name Blue Wren: The True Story of America's Most Dangerous Female Spy—and the Sister She Betrayed,www.amazon.com,2023-06-07T02:55:54.100Z,133000
B0B6JSJQLH,2023-06-03T17:21:19.800Z,The Trackers: A Search for a Fugitive in Depression-Era America,www.amazon.com,2023-06-03T17:18:58.700Z,141100
B0B6JSJQLH,2023-06-03T04:14:46Z,The Trackers: A Search for a Fugitive in Depression-Era America,www.amazon.com,2023-06-03T03:45:52Z,1734000
B0B5SR4KBR,2023-06-03T03:45:41.600Z,Choosing to Run: A Memoir,www.amazon.com,2023-06-03T03:25:42.400Z,1199200
B08PG6CKZJ,2023-05-29T17:18:04Z,Apples Never Fall,www.amazon.com,2023-05-29T17:17:56.800Z,7200
B08PG6CKZJ,2023-05-29T17:17:31.500Z,Apples Never Fall,www.amazon.com,2023-05-29T17:15:34.700Z,116800
B08PG6CKZJ,2023-05-29T17:15:25.200Z,Apples Never Fall,www.amazon.com,2023-05-29T15:59:22.700Z,4562500
B08PG6CKZJ,2023-05-29T04:56:43.700Z,Apples Never Fall,www.amazon.com,2023-05-29T04:37:49.700Z,1134000
B08PG6CKZJ,2023-05-29T00:04:17.500Z,Apples Never Fall,www.amazon.com,2023-05-28T23:37:30.700Z,1606800
B08PG6CKZJ,2023-05-28T23:31:51.500Z,Apples Never Fall,www.amazon.com,2023-05-28T22:49:35.700Z,2535800
B08PG6CKZJ,2023-05-28T22:41:26.600Z,Apples Never Fall,www.amazon.com,2023-05-28T22:33:25.100Z,481500
B08PG6CKZJ,2023-05-28T22:31:58.600Z,Apples Never Fall,www.amazon.com,2023-05-28T22:21:54.700Z,603900
B08PG6CKZJ,2023-05-28T22:00:20.300Z,Apples Never Fall,www.amazon.com,2023-05-28T21:17:08.700Z,2591600
B08PG6CKZJ,2023-05-28T21:09:26.400Z,Apples Never Fall,www.amazon.com,2023-05-28T20:45:43.700Z,1422700
B08PG6CKZJ,2023-05-28T04:41:23.900Z,Apples Never Fall,www.amazon.com,2023-05-28T04:07:35.200Z,2028700
B098433CGQ,2023-05-27T19:44:33.300Z,The Appeal: A Novel,www.amazon.com,2023-05-27T19:44:07.700Z,25600
B098433CGQ,2023-05-27T18:24:36.200Z,The Appeal: A Novel,www.amazon.com,2023-05-27T18:07:06.700Z,1049500
B0B3Y4RYX6,2023-05-27T18:06:38.400Z,We Share the Sun: The Incredible Journey of Kenya's Legendary Running Coach Patrick Sang and the Fastest Runners on Earth,www.amazon.com,2023-05-27T18:04:31.200Z,127200
B08PG6CKZJ,2023-05-27T18:02:32Z,Apples Never Fall,www.amazon.com,2023-05-27T18:02:32Z,0
B08PG6CKZJ,2023-05-27T18:02:32.300Z,Apples Never Fall,www.amazon.com,2023-05-27T17:58:58.800Z,213500
B08PG6CKZJ,2023-05-27T04:54:27Z,Apples Never Fall,www.amazon.com,2023-05-27T04:54:27Z,0
B08PG6CKZJ,2023-05-27T04:54:27.400Z,Apples Never Fall,www.amazon.com,2023-05-27T04:22:50.700Z,1896700
B08PG6CKZJ,2023-05-26T20:29:38Z,Apples Never Fall,www.amazon.com,2023-05-26T20:29:38Z,0
B08PG6CKZJ,2023-05-26T20:29:37.900Z,Apples Never Fall,www.amazon.com,2023-05-26T19:56:29.700Z,1988200
B08PG6CKZJ,2023-05-26T04:05:32Z,Apples Never Fall,www.amazon.com,2023-05-26T04:05:32Z,0
B08PG6CKZJ,2023-05-26T04:05:32.400Z,Apples Never Fall,www.amazon.com,2023-05-26T03:27:01.700Z,2310700
B08PG6CKZJ,2023-05-25T18:30:57Z,Apples Never Fall,www.amazon.com,2023-05-25T18:30:57Z,0
B08PG6CKZJ,2023-05-25T18:30:57.300Z,Apples Never Fall,www.amazon.com,2023-05-25T18:04:38.700Z,1578600
B08PG6CKZJ,2023-05-25T04:48:33Z,Apples Never Fall,www.amazon.com,2023-05-25T04:48:33Z,0
B08PG6CKZJ,2023-05-25T04:48:33.500Z,Apples Never Fall,www.amazon.com,2023-05-25T04:04:41.900Z,2631600
B08PG6CKZJ,2023-05-24T21:57:53Z,Apples Never Fall,www.amazon.com,2023-05-24T21:57:53Z,0
B08PG6CKZJ,2023-05-24T21:57:53Z,Apples Never Fall,www.amazon.com,2023-05-24T21:34:10.600Z,1422400
B08PG6CKZJ,2023-05-24T04:22:58Z,Apples Never Fall,www.amazon.com,2023-05-24T04:22:58Z,0
B08PG6CKZJ,2023-05-24T04:22:58.300Z,Apples Never Fall,www.amazon.com,2023-05-24T04:11:06.600Z,711700
B08PG6CKZJ,2023-05-24T04:09:54Z,Apples Never Fall,www.amazon.com,2023-05-24T04:09:54Z,0
B08PG6CKZJ,2023-05-24T04:09:53.900Z,Apples Never Fall,www.amazon.com,2023-05-24T03:36:34.700Z,1999200
B08PG6CKZJ,2023-05-24T03:34:33Z,Apples Never Fall,www.amazon.com,2023-05-24T03:34:33Z,0
B08PG6CKZJ,2023-05-24T03:34:33.200Z,Apples Never Fall,www.amazon.com,2023-05-24T03:19:21.700Z,911500
B08PG6CKZJ,2023-05-23T23:21:06Z,Apples Never Fall,www.amazon.com,2023-05-23T23:21:06Z,0
B08PG6CKZJ,2023-05-23T23:21:06.400Z,Apples Never Fall,www.amazon.com,2023-05-23T23:09:25.600Z,700800
B08PG6CKZJ,2023-05-23T22:24:43Z,Apples Never Fall,www.amazon.com,2023-05-23T22:24:43Z,0
B08PG6CKZJ,2023-05-23T22:24:43.200Z,Apples Never Fall,www.amazon.com,2023-05-23T22:08:13.600Z,989600
B08PG6CKZJ,2023-05-23T22:00:46Z,Apples Never Fall,www.amazon.com,2023-05-23T22:00:46Z,0
B08PG6CKZJ,2023-05-23T22:00:46.600Z,Apples Never Fall,www.amazon.com,2023-05-23T21:30:07.700Z,1838900
B08PG6CKZJ,2023-05-23T20:57:08.700Z,Apples Never Fall,www.amazon.com,2023-05-23T20:48:12.500Z,536200
B08PG6CKZJ,2023-05-23T03:51:10Z,Apples Never Fall,www.amazon.com,2023-05-23T03:51:10Z,0
B08PG6CKZJ,2023-05-23T03:51:10.400Z,Apples Never Fall,www.amazon.com,2023-05-23T03:24:25.700Z,1604700
B08PG6CKZJ,2023-05-22T03:52:37Z,Apples Never Fall,www.amazon.com,2023-05-22T03:52:37Z,0
B08PG6CKZJ,2023-05-22T03:52:36.700Z,Apples Never Fall,www.amazon.com,2023-05-22T03:39:14.700Z,802000
B08PG6CKZJ,2023-05-22T03:24:26Z,Apples Never Fall,www.amazon.com,2023-05-22T03:24:26Z,0
B08PG6CKZJ,2023-05-22T03:24:26.100Z,Apples Never Fall,www.amazon.com,2023-05-22T02:43:35.700Z,2450400
B08PG6CKZJ,2023-05-21T22:53:46Z,Apples Never Fall,www.amazon.com,2023-05-21T22:53:46Z,0
B08PG6CKZJ,2023-05-21T22:53:46.600Z,Apples Never Fall,www.amazon.com,2023-05-21T22:41:48.600Z,718000
B08PG6CKZJ,2023-05-21T22:22:20Z,Apples Never Fall,www.amazon.com,2023-05-21T22:22:20Z,0
B08PG6CKZJ,2023-05-21T22:22:20.300Z,Apples Never Fall,www.amazon.com,2023-05-21T20:24:54.700Z,7045600
B08PG6CKZJ,2023-05-21T17:32:02.700Z,Apples Never Fall,www.amazon.com,2023-05-21T16:55:53.700Z,2169000
B08PG6CKZJ,2023-05-20T05:24:53.200Z,Apples Never Fall,www.amazon.com,2023-05-20T04:44:05.700Z,2447500
B08PG6CKZJ,2023-05-20T04:29:26.100Z,Apples Never Fall,www.amazon.com,2023-05-20T03:56:26.400Z,1979700
B003L77UKC,2023-05-20T03:44:41.700Z,"A Calendar of Wisdom: Daily Thoughts to Nourish the Soul, Written and Se",www.amazon.com,2023-05-20T03:44:31Z,10700
B08D4QJRY2,2023-05-20T03:44:19.900Z,How to Survive: Self-Reliance in Extreme Circumstances,www.amazon.com,2023-05-20T03:43:35.700Z,44200
B08D4QJRY2,2023-05-18T04:29:52.400Z,How to Survive: Self-Reliance in Extreme Circumstances,www.amazon.com,2023-05-18T04:17:33.400Z,739000
B003L77UKC,2023-05-18T04:05:27.300Z,"A Calendar of Wisdom: Daily Thoughts to Nourish the Soul, Written and Se",www.amazon.com,2023-05-18T03:53:06.800Z,740500
B00AG8GXVQ,2023-05-18T03:52:47.500Z,Mrs. Ted Bliss,www.amazon.com,2023-05-18T03:45:00.700Z,466800
B00AG8GXVQ,2023-05-17T04:14:40.400Z,Mrs. Ted Bliss,www.amazon.com,2023-05-17T03:52:53.100Z,1307300
B08D4QJRY2,2023-05-17T03:52:37Z,How to Survive: Self-Reliance in Extreme Circumstances,www.amazon.com,2023-05-17T03:44:00.700Z,516300
B08D4QJRY2,2023-05-16T22:32:18.400Z,How to Survive: Self-Reliance in Extreme Circumstances,www.amazon.com,2023-05-16T22:07:48.100Z,1470300
B08D4QJRY2,2023-05-16T21:19:03.100Z,How to Survive: Self-Reliance in Extreme Circumstances,www.amazon.com,2023-05-16T20:44:17.900Z,2085200
