created_timestamp,preferred_marketplace,country,device_family,ASIN,context,book_count_type,book_count,count_changed
2025-03-25T08:31:47Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,Content stored in device,Total Books Sideloaded,1,Yes
2025-03-01T21:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2025-02-18T22:02:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2023-03-08T22:11:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-05-08T21:30:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2025-02-19T22:17:27Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,Content stored in device,Total Books In Account,80,Yes
2023-08-27T03:11:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2024-01-18T04:43:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2023-11-03T03:22:26Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,Content stored in device,Total Books Sideloaded,3,Yes
2023-03-08T06:28:24Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,Content stored in device,Total Books Downloaded,5,Yes
2025-03-25T08:31:48Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,Content stored in device,Total Books In Account,80,Yes
2023-08-19T03:37:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2025-01-10T04:21:09Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,Content stored in device,Total Books In Account,81,Yes
2024-02-29T13:28:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,84,Yes
2024-02-02T06:06:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-06-03T17:22:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2024-01-26T21:02:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-08-22T21:54:04Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Content stored in device,Total Books Downloaded,7,Yes
2024-04-29T21:03:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,86,Yes
2024-10-20T20:47:19Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,Content stored in device,Total Books Sideloaded,1,Yes
2023-12-19T04:29:35Z,www.amazon.com,US,Kindle E-reader,B08FGV64B1,Content stored in device,Total Books Downloaded,5,Yes
2025-07-08T22:13:33Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,Content stored in device,Total Books In Account,75,Yes
2024-09-28T04:18:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,80,Yes
2024-05-01T03:44:04Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,Content stored in device,Total Books Downloaded,7,Yes
2024-03-18T03:46:49Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,Content stored in device,Total Books Downloaded,5,Yes
2025-05-22T13:47:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-01-28T01:27:35Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,Content stored in device,Total Books In Account,80,Yes
2023-12-01T21:28:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-01-16T02:16:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2023-08-11T20:35:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2025-05-03T20:39:45Z,www.amazon.com,US,Kindle E-reader,B0DLLGPNMQ,Content stored in device,Total Books Sideloaded,1,Yes
2024-10-01T23:39:09Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,Content stored in device,Total Books Downloaded,7,Yes
2023-10-03T02:41:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2025-04-21T22:24:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-07-25T02:38:54Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Content stored in device,Total Books Sideloaded,2,Yes
2024-09-09T02:59:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2025-02-20T21:50:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-04-09T04:01:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,94,Yes
2023-11-03T03:22:26Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,Content stored in device,Total Books Downloaded,6,Yes
2025-05-15T00:15:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,77,Yes
2023-08-04T04:11:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-04-09T13:41:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2023-09-20T01:52:26Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,Content stored in device,Total Books Downloaded,10,Yes
2025-04-20T04:46:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2023-11-15T05:02:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2023-09-16T03:04:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,9,Yes
2024-12-17T23:22:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-06-02T08:45:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-03-03T19:06:16Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,Content stored in device,Total Books In Account,83,Yes
2023-12-13T05:22:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-03-13T20:40:53Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,Content stored in device,Total Books Sideloaded,3,Yes
2023-09-16T03:04:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2023-04-09T23:09:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-05-24T03:19:38Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Content stored in device,Total Books Downloaded,6,Yes
2025-04-21T02:34:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2023-03-03T04:08:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2025-05-30T01:23:01Z,www.amazon.com,US,Kindle E-reader,AP5FIAON5SVTMKD5WZJIZMQNHU6IF5Y6,Content stored in device,Total Books In Account,77,Yes
2024-02-02T06:06:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2024-05-30T03:29:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2025-05-27T22:16:49Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,Content stored in device,Total Books In Account,78,Yes
2023-07-25T02:38:54Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Content stored in device,Total Books In Account,84,Yes
2024-02-11T08:15:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2024-04-08T23:18:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2024-09-09T23:13:28Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,Content stored in device,Total Books Sideloaded,1,Yes
2024-05-31T04:09:45Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,Content stored in device,Total Books In Account,83,Yes
2023-05-24T03:19:38Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Content stored in device,Total Books Sideloaded,2,Yes
2024-08-24T04:49:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2023-03-15T02:10:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,95,Yes
2024-12-06T05:09:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-04-10T03:08:23Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,Content stored in device,Total Books Sideloaded,3,Yes
2024-01-06T18:47:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-03-22T01:05:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2024-11-22T04:27:10Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,Content stored in device,Total Books Sideloaded,1,Yes
2025-06-23T00:51:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-05-03T03:08:25Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,Content stored in device,Total Books Sideloaded,3,Yes
2024-12-19T04:49:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-06-21T03:51:05Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Content stored in device,Total Books Downloaded,6,Yes
2025-04-30T00:31:45Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,Content stored in device,Total Books Sideloaded,1,Yes
2024-03-19T21:19:30Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,Content stored in device,Total Books In Account,84,Yes
2024-08-17T18:23:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-03-04T00:21:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2025-05-02T04:06:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2023-11-01T00:21:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2023-05-01T20:39:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,95,Yes
2023-04-24T03:11:17Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Content stored in device,Total Books Sideloaded,2,Yes
2023-04-24T03:11:17Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Content stored in device,Total Books Downloaded,6,Yes
2023-12-06T21:11:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2023-10-07T03:35:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-03-24T22:23:51Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Content stored in device,Total Books In Account,95,Yes
2023-03-07T03:34:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,100,Yes
2024-08-09T13:43:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-03-22T03:48:56Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,Content stored in device,Total Books In Account,84,Yes
2023-03-01T23:15:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-10-02T21:37:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2023-11-14T02:27:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-09-23T01:56:26Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,Content stored in device,Total Books Sideloaded,2,Yes
2025-02-26T23:54:03Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,Content stored in device,Total Books In Account,80,Yes
2023-08-09T02:15:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-10-31T04:12:47Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,Content stored in device,Total Books Sideloaded,3,Yes
2023-09-02T03:41:28Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,Content stored in device,Total Books Downloaded,7,Yes
2023-06-20T03:05:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-05-14T02:01:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-04-24T16:02:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-08-31T03:11:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2024-07-27T03:54:53Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,Content stored in device,Total Books Sideloaded,3,Yes
2025-03-04T00:21:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-07-15T04:06:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,76,Yes
2025-07-18T16:37:39Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,Content stored in device,Total Books Sideloaded,1,Yes
2023-04-21T03:42:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,94,Yes
2023-12-11T17:05:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,86,Yes
2023-06-30T02:57:21Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,Content stored in device,Total Books In Account,81,Yes
2024-12-08T05:46:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2024-09-23T01:56:26Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,Content stored in device,Total Books In Account,82,Yes
2025-03-30T18:23:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2023-05-29T17:18:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-05-13T04:27:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,96,Yes
2025-01-10T04:21:09Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,Content stored in device,Total Books Downloaded,9,Yes
2024-04-26T19:41:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2023-04-13T17:06:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2023-08-23T22:22:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-07-10T22:33:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,10,Yes
2023-11-06T22:53:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-01-08T14:42:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2023-04-07T03:54:50Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,Content stored in device,Total Books Downloaded,4,Yes
2023-03-14T04:01:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,95,Yes
2024-05-30T03:29:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2025-03-22T01:05:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2024-11-06T14:35:37Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,Content stored in device,Total Books In Account,81,Yes
2024-06-21T03:44:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,4,Yes
2024-11-13T04:50:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2023-09-14T03:31:41Z,www.amazon.com,US,Kindle E-reader,B09721CTG1,Content stored in device,Total Books Downloaded,8,Yes
2025-06-23T23:54:07Z,www.amazon.com,US,Kindle E-reader,B0DJ7XG2MQ,Content stored in device,Total Books Downloaded,6,Yes
2023-04-09T04:01:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,3,Yes
2024-09-09T02:59:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2024-03-15T16:25:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2024-05-31T04:09:45Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,Content stored in device,Total Books Downloaded,6,Yes
2025-05-24T03:44:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-02-20T21:50:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,80,Yes
2024-07-27T03:54:52Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,Content stored in device,Total Books Downloaded,7,Yes
2025-03-25T21:54:23Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,Content stored in device,Total Books Sideloaded,1,Yes
2025-06-14T02:48:55Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,Content stored in device,Total Books Downloaded,8,Yes
2025-06-11T03:10:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-05-28T01:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2023-09-25T01:11:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,3,Yes
2023-02-24T03:57:58Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,Content stored in device,Total Books Sideloaded,1,Yes
2023-05-12T12:56:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2025-03-27T01:48:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-09-03T02:12:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-06-30T22:46:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2025-03-06T01:28:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-12-29T04:50:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2024-07-01T02:47:10Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,Content stored in device,Total Books Sideloaded,3,Yes
2025-04-05T17:36:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,10,Yes
2023-02-23T19:39:02Z,www.amazon.com,US,Kindle E-reader,B08KQ4W18H,Content stored in device,Total Books Downloaded,6,Yes
2023-12-13T05:22:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,84,Yes
2024-06-21T03:44:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2024-01-14T05:04:17Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,Content stored in device,Total Books Sideloaded,2,Yes
2024-10-20T03:07:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2025-05-03T20:39:47Z,www.amazon.com,US,Kindle E-reader,B0DLLGPNMQ,Content stored in device,Total Books Downloaded,7,Yes
2025-01-30T04:29:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,79,Yes
2024-08-27T04:54:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,4,Yes
2024-04-04T23:42:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,9,Yes
2023-06-07T02:55:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-09-12T22:11:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2023-10-24T03:20:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2024-03-03T19:06:16Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,Content stored in device,Total Books Downloaded,7,Yes
2024-05-05T03:49:00Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,Content stored in device,Total Books Downloaded,9,Yes
2024-05-21T21:39:29Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,Content stored in device,Total Books Sideloaded,4,Yes
2024-10-07T03:53:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2025-04-03T02:27:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-07-26T04:12:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-10-07T03:53:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2024-02-27T22:28:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2025-03-07T04:10:57Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,Content stored in device,Total Books Downloaded,8,Yes
2023-07-06T11:38:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,82,Yes
2023-04-04T01:56:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2023-06-03T03:26:11Z,www.amazon.com,US,Kindle E-reader,B0B5SR4KBR,Content stored in device,Total Books Sideloaded,2,Yes
2025-04-14T04:17:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2024-01-26T21:02:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,5,Yes
2025-01-16T00:02:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-09-26T21:19:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,83,Yes
2023-05-11T02:51:29Z,www.amazon.com,US,Kindle E-reader,B09GW3P1KJ,Content stored in device,Total Books In Account,95,Yes
2023-06-20T03:05:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-01-10T15:34:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,3,Yes
2024-05-01T03:44:04Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,Content stored in device,Total Books In Account,86,Yes
2023-05-15T03:09:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-02-26T23:54:03Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,Content stored in device,Total Books Downloaded,9,Yes
2023-11-11T03:48:00Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Content stored in device,Total Books In Account,83,Yes
2024-11-04T04:24:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,7,Yes
2024-03-07T04:46:28Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,Content stored in device,Total Books In Account,84,Yes
2025-04-03T02:27:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,8,Yes
2025-06-09T04:31:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,6,Yes
2024-02-07T21:05:38Z,www.amazon.com,US,Kindle E-reader,B09LHBX5KV,Content stored in device,Total Books Downloaded,5,Yes
2025-05-06T11:32:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,76,Yes
2023-12-14T03:40:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2024-02-08T21:24:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,5,Yes
2025-01-26T18:31:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,1,Yes
2024-01-07T21:08:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,81,Yes
2025-07-20T02:50:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Downloaded,9,Yes
2025-07-06T18:03:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,72,Yes
2024-09-25T11:14:48Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,Content stored in device,Total Books Downloaded,6,Yes
2023-08-04T04:11:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2025-05-11T03:10:33Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,Content stored in device,Total Books Sideloaded,1,Yes
2025-07-16T02:40:57Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,Content stored in device,Total Books Downloaded,10,Yes
2023-03-17T23:25:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,98,Yes
2024-04-22T03:35:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2023-11-11T03:48:00Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Content stored in device,Total Books Downloaded,6,Yes
2023-05-12T12:56:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books Sideloaded,2,Yes
2024-05-31T22:04:33Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,Content stored in device,Total Books Sideloaded,4,Yes
2024-07-25T22:19:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,85,Yes
2023-02-22T06:52:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Content stored in device,Total Books In Account,95,Yes
