ASIN,"Content Update Receipt Date","Content Update Start Date","Creation Date","Current Book Format","Device Family","Device Serial Number",Marketplace,"New Book Format","Product Name",Reason,"Software Version",Status,"Third Party Device","Update Date","Update Target"
B000FC1R1O,"NOT AVAILABLE","NOT AVAILABLE",2020-02-28T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","The People of Sparks","NOT AVAILABLE",626536720,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B004DI7JNG,"NOT AVAILABLE","NOT AVAILABLE",2020-02-24T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Lee Child's Jack Reacher Books 1-6","NOT AVAILABLE",1215037540,Failed,"aa4d86d592464abfbb95c0d1c6d4f6e7","NOT AVAILABLE","NOT AVAILABLE"
B004DI7JNG,"NOT AVAILABLE","NOT AVAILABLE",2020-02-18T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","Lee Child's Jack Reacher Books 1-6","NOT AVAILABLE",626536720,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B001FXK8XU,"NOT AVAILABLE","NOT AVAILABLE",2020-02-16T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Tripwire,"NOT AVAILABLE",1215037540,Failed,"aa4d86d592464abfbb95c0d1c6d4f6e7","NOT AVAILABLE","NOT AVAILABLE"
B001FXK8XU,"NOT AVAILABLE","NOT AVAILABLE",2020-02-14T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE",Tripwire,"NOT AVAILABLE",626536720,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B000QCS932,"NOT AVAILABLE","NOT AVAILABLE",2020-02-09T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","The Prophet of Yonwood","NOT AVAILABLE",626536720,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B000QCS932,"NOT AVAILABLE","NOT AVAILABLE",2020-02-07T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Prophet of Yonwood","NOT AVAILABLE",1215037540,Failed,"aa4d86d592464abfbb95c0d1c6d4f6e7","NOT AVAILABLE","NOT AVAILABLE"
B000OZ0NXA,"NOT AVAILABLE","NOT AVAILABLE",2020-01-27T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Killing Floor (Jack Reacher, No. 1)","NOT AVAILABLE",1214775396,Failed,"aa4d86d592464abfbb95c0d1c6d4f6e7","NOT AVAILABLE","NOT AVAILABLE"
B000OZ0NXA,"NOT AVAILABLE","NOT AVAILABLE",2020-01-27T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","Killing Floor (Jack Reacher, No. 1)","NOT AVAILABLE",626536720,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B00II6SY4W,"NOT AVAILABLE","NOT AVAILABLE",2020-01-24T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,Amazon.com,"Enhanced TypeSetting","The Science of Running: How to find your limit and train to maximize your performance","Annotation is not mapped",626536720,Failed,"NOT AVAILABLE",2020-01-24T00:00:00.00Z,"Book revision update"
B00II6SY4W,"NOT AVAILABLE","NOT AVAILABLE",2020-01-24T00:00:00.00Z,"NOT AVAILABLE",IOS,"NOT AVAILABLE",Amazon.com,"Enhanced TypeSetting","The Science of Running: How to find your limit and train to maximize your performance","Annotation is not mapped",1178337323,Failed,"Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10",2020-01-24T00:00:00.00Z,"Book revision update"
B07BZ4F75T,"NOT AVAILABLE","NOT AVAILABLE",2019-11-25T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Maybe You Should Talk to Someone","NOT AVAILABLE",1214259200,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B078W5XGZD,"NOT AVAILABLE","NOT AVAILABLE",2019-03-20T00:00:00.00Z,"Enhanced TypeSetting",IOS,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Winter Soldier","NOT AVAILABLE",1178337323,Failed,"Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10","NOT AVAILABLE","NOT AVAILABLE"
B074ZDRGBC,"NOT AVAILABLE","NOT AVAILABLE",2019-03-01T00:00:00.00Z,Mobi,IOS,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Asymmetry,"NOT AVAILABLE",1178337323,Failed,"Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10","NOT AVAILABLE","NOT AVAILABLE"
B078W5XGZD,"NOT AVAILABLE","NOT AVAILABLE",2019-02-28T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Winter Soldier","NOT AVAILABLE",1211891780,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B074ZDRGBC,"NOT AVAILABLE","NOT AVAILABLE",2019-02-26T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Asymmetry,"NOT AVAILABLE",1211891780,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B00O2RPEE4,"NOT AVAILABLE","NOT AVAILABLE",2019-01-15T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","The Power Within: Discovering the Path to Elite Goaltending","NOT AVAILABLE",626533320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B07BDKJVWS,2018-11-08T00:00:00.00Z,2018-11-08T00:00:00.00Z,2018-11-09T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,Amazon.com,"Enhanced TypeSetting","Winter Loon: A Novel","Request sent",612496620,Failed,"NOT AVAILABLE",2018-11-09T00:00:00.00Z,"Book revision update"
B07BDKJVWS,"NOT AVAILABLE","NOT AVAILABLE",2018-11-08T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","Winter Loon: A Novel","NOT AVAILABLE",612496620,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B07BDKJVWS,2018-11-09T00:00:00.00Z,2018-11-09T00:00:00.00Z,2018-11-08T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE",Amazon.com,"Enhanced TypeSetting","Winter Loon: A Novel","Request sent",1211105339,Failed,"f5bd6a89fc8f4d818368353947e0d60a",2018-11-09T00:00:00.00Z,"Book revision update"
B07BDKJVWS,"NOT AVAILABLE","NOT AVAILABLE",2018-11-07T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Winter Loon: A Novel","NOT AVAILABLE",1211105339,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B00KFEK0I8,"NOT AVAILABLE","NOT AVAILABLE",2018-11-05T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Introducing Quantum Theory","NOT AVAILABLE",1211105339,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B0143V938Q,"NOT AVAILABLE","NOT AVAILABLE",2018-11-04T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","The Coaching Mindset: 8 Ways to Think Like a Coach","NOT AVAILABLE",612496620,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B009UW5X4C,"NOT AVAILABLE","NOT AVAILABLE",2018-06-13T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Feeling Good","NOT AVAILABLE",1209794616,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B06W2J89PV,"NOT AVAILABLE","NOT AVAILABLE",2018-05-06T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE",Grant,"NOT AVAILABLE",605485220,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B06W2J89PV,"NOT AVAILABLE","NOT AVAILABLE",2018-05-01T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Grant,"NOT AVAILABLE",1209270349,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B00280LYIM,"NOT AVAILABLE","NOT AVAILABLE",2018-04-13T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","Percy Jackson and the Olympians, Book Four: The Battle of the Labyrinth","NOT AVAILABLE",595550320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B01LXZZ1L5,"NOT AVAILABLE","NOT AVAILABLE",2018-04-05T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Marathon,"NOT AVAILABLE",1209270349,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B01LXZZ1L5,"NOT AVAILABLE","NOT AVAILABLE",2018-03-26T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE",Marathon,"NOT AVAILABLE",595550320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B071Y385Q1,"NOT AVAILABLE","NOT AVAILABLE",2018-03-26T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","Leonardo da Vinci","NOT AVAILABLE",595550320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B071Y385Q1,"NOT AVAILABLE","NOT AVAILABLE",2018-03-26T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Leonardo da Vinci","NOT AVAILABLE",1209270349,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B01A4AXM3W,"NOT AVAILABLE","NOT AVAILABLE",2018-03-23T00:00:00.00Z,"Enhanced TypeSetting",IOS,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Last Days of Night","NOT AVAILABLE",1174929557,Failed,"Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10","NOT AVAILABLE","NOT AVAILABLE"
B074ST9DGK,"NOT AVAILABLE","NOT AVAILABLE",2018-03-22T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","Run Strong, Stay Hungry","NOT AVAILABLE",595550320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B01KE61LPW,"NOT AVAILABLE","NOT AVAILABLE",2018-02-20T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Evolution of Beauty","NOT AVAILABLE",1208746055,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B00NLLYN4Y,"NOT AVAILABLE","NOT AVAILABLE",2018-02-19T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","18 and Life on Skid Row","NOT AVAILABLE",595550320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B00NLLYN4Y,"NOT AVAILABLE","NOT AVAILABLE",2018-02-19T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","18 and Life on Skid Row","NOT AVAILABLE",1208746055,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B01MAWT2MO,"NOT AVAILABLE","NOT AVAILABLE",2018-02-09T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Astrophysics for People in a Hurry","NOT AVAILABLE",1208746055,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B01MAWT2MO,"NOT AVAILABLE","NOT AVAILABLE",2018-02-07T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","Astrophysics for People in a Hurry","NOT AVAILABLE",595550320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B01A4AXM3W,"NOT AVAILABLE","NOT AVAILABLE",2018-01-22T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Last Days of Night","NOT AVAILABLE",1208483918,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B01A4AXM3W,"NOT AVAILABLE","NOT AVAILABLE",2018-01-19T00:00:00.00Z,"Enhanced TypeSetting","Fire OS",G000KU06635704PV,"NOT AVAILABLE","NOT AVAILABLE","The Last Days of Night","NOT AVAILABLE",595457320,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B01CWZFBZ4,"NOT AVAILABLE","NOT AVAILABLE",2017-10-28T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Killers of the Flower Moon","NOT AVAILABLE",1207959620,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
B01M3413A8,"NOT AVAILABLE","NOT AVAILABLE",2017-09-04T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Who Is Rich?","NOT AVAILABLE",1195114586,Failed,"f5bd6a89fc8f4d818368353947e0d60a","NOT AVAILABLE","NOT AVAILABLE"
