created_timestamp,preferred_marketplace,country,device_family,ASIN,Actions,Kindle Special Offers Status
2025-01-05T19:18:41Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-06T21:38:44Z,www.amazon.com,US,Kindle E-reader,OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-07T22:51:27Z,www.amazon.com,US,Kindle E-reader,B0CQHL1XV7,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-17T21:04:32Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,exiting lock screen,Kindle Special Offers enabled
2025-03-24T04:30:00Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,exiting lock screen,Kindle Special Offers enabled
2025-07-06T22:11:19Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,transition to screen saver,Kindle Special Offers enabled
2024-10-22T23:04:45Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-30T20:25:55Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-16T03:33:58Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition to screen saver,Kindle Special Offers enabled
2024-10-16T03:23:07Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-07-21T20:46:05Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-12-31T06:32:01Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,transition to screen saver,Kindle Special Offers enabled
2024-12-07T06:26:10Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2024-11-02T03:26:20Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-07T22:30:35Z,www.amazon.com,US,Kindle E-reader,ZPWKCGLPBBCYS2KJQQBLM6VSBP3NWID3,transition to screen saver,Kindle Special Offers enabled
2024-11-13T04:43:47Z,www.amazon.com,US,Kindle E-reader,RRN3W2L2FVRE27HZJJBTVE5KZTAMZNHN,transition to screen saver,Kindle Special Offers enabled
2024-10-29T22:08:23Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-17T05:28:16Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-03-08T05:30:18Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-04-18T02:38:33Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,transition to screen saver,Kindle Special Offers enabled
2025-02-19T22:17:06Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,exiting lock screen,Kindle Special Offers enabled
2025-01-13T04:53:52Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-09T04:27:59Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-05-30T01:23:00Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-07-20T03:17:15Z,www.amazon.com,US,Kindle E-reader,RBEXH5ATPIXTSXDRPADA6TMFIDDTOR4L,transition to screen saver,Kindle Special Offers enabled
2025-05-16T21:16:04Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,exiting lock screen,Kindle Special Offers enabled
2025-06-03T03:50:15Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,exiting lock screen,Kindle Special Offers enabled
2024-10-31T02:39:22Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,exiting lock screen,Kindle Special Offers enabled
2024-11-04T21:26:41Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,transition to screen saver,Kindle Special Offers enabled
2025-08-02T17:58:26Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,transition to screen saver,Kindle Special Offers enabled
2024-12-01T04:48:29Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-02T02:36:24Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-18T00:41:45Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,exiting lock screen,Kindle Special Offers enabled
2024-11-03T17:35:51Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition to screen saver,Kindle Special Offers enabled
2024-08-29T21:29:49Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-30T21:08:53Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-09-28T04:06:03Z,www.amazon.com,US,Kindle E-reader,1D1B7C54B5BC44799C3596D902FF13AC,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-11T00:07:59Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,transition to screen saver,Kindle Special Offers enabled
2024-09-13T04:18:19Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-22T22:23:47Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,transition to screen saver,Kindle Special Offers enabled
2025-04-23T02:56:01Z,www.amazon.com,US,Kindle E-reader,WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-05-11T03:09:42Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,exiting lock screen,Kindle Special Offers enabled
2024-11-23T04:57:15Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,transition to screen saver,Kindle Special Offers enabled
2024-11-29T05:28:05Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,transition to screen saver,Kindle Special Offers enabled
2024-08-15T19:36:34Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-11-08T04:57:39Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2025-01-22T23:49:44Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-10T04:38:23Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-05T19:36:06Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,transition to screen saver,Kindle Special Offers enabled
2024-09-01T16:08:53Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,transition to screen saver,Kindle Special Offers enabled
2025-07-31T23:09:17Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-09-13T04:28:18Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,exiting lock screen,Kindle Special Offers enabled
2025-03-20T04:27:08Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition to screen saver,Kindle Special Offers enabled
2025-01-09T05:23:18Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-07T03:50:14Z,www.amazon.com,US,Kindle E-reader,B0CQHM2KL5,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-07T04:55:38Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,transition to screen saver,Kindle Special Offers enabled
2025-07-06T03:21:08Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-08-02T04:48:31Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-04T04:16:20Z,www.amazon.com,US,Kindle E-reader,B0CGZFPKTZ,transition to screen saver,Kindle Special Offers enabled
2024-10-24T22:00:48Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,transition to screen saver,Kindle Special Offers enabled
2025-04-08T03:03:48Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-12T00:25:04Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-20T02:35:40Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,transition to screen saver,Kindle Special Offers enabled
2025-06-10T02:25:00Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-16T23:19:06Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-11-19T01:27:55Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-08-22T21:33:10Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,exiting lock screen,Kindle Special Offers enabled
2025-01-03T20:51:45Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-02T04:40:06Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,exiting lock screen,Kindle Special Offers enabled
2024-11-12T05:08:50Z,www.amazon.com,US,Kindle E-reader,RRN3W2L2FVRE27HZJJBTVE5KZTAMZNHN,transition to screen saver,Kindle Special Offers enabled
2024-12-12T02:57:47Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,exiting lock screen,Kindle Special Offers enabled
2024-08-19T17:00:00Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,exiting lock screen,Kindle Special Offers enabled
2024-11-15T04:50:13Z,www.amazon.com,US,Kindle E-reader,RRN3W2L2FVRE27HZJJBTVE5KZTAMZNHN,exiting lock screen,Kindle Special Offers enabled
2025-03-16T03:56:08Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition to screen saver,Kindle Special Offers enabled
2024-11-25T01:59:16Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-09T03:38:40Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-05-14T03:22:32Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,exiting lock screen,Kindle Special Offers enabled
2024-12-21T07:22:12Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition to screen saver,Kindle Special Offers enabled
2025-07-19T01:52:34Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-29T08:11:17Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition to screen saver,Kindle Special Offers enabled
2024-12-26T05:35:08Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition to screen saver,Kindle Special Offers enabled
2024-11-03T15:57:45Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2025-06-19T02:36:26Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-04-11T01:47:43Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,exiting lock screen,Kindle Special Offers enabled
2024-12-09T04:28:08Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,exiting lock screen,Kindle Special Offers enabled
2025-04-17T22:01:30Z,www.amazon.com,US,Kindle E-reader,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-04T04:45:55Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-27T01:17:10Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,transition to screen saver,Kindle Special Offers enabled
2024-09-11T03:13:32Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,exiting lock screen,Kindle Special Offers enabled
2024-12-11T22:15:45Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,transition to screen saver,Kindle Special Offers enabled
2025-07-14T23:40:13Z,www.amazon.com,US,Kindle E-reader,CD2J6YLYY6SMOGLTHM77PUX5YBUTBUKC,exiting lock screen,Kindle Special Offers enabled
2025-01-19T05:54:53Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,exiting lock screen,Kindle Special Offers enabled
2024-08-20T03:36:13Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,exiting lock screen,Kindle Special Offers enabled
2024-09-14T02:56:23Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-11T03:06:51Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-06-18T21:55:07Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-18T02:13:49Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,transition to screen saver,Kindle Special Offers enabled
2025-01-05T17:01:10Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-04T01:43:47Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,exiting lock screen,Kindle Special Offers enabled
2025-05-19T23:27:27Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,transition to screen saver,Kindle Special Offers enabled
2025-06-24T04:14:48Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2024-10-09T02:24:27Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,exiting lock screen,Kindle Special Offers enabled
2024-12-19T05:05:45Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-23T03:29:41Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition to screen saver,Kindle Special Offers enabled
2025-03-14T02:48:49Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,exiting lock screen,Kindle Special Offers enabled
2024-08-09T03:00:49Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-09T19:07:32Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,exiting lock screen,Kindle Special Offers enabled
2025-08-02T04:48:32Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-05-05T03:45:48Z,www.amazon.com,US,Kindle E-reader,LTCRXOXA6TOUTCKMTU3ZCVIOM5BKGXOC,transition to screen saver,Kindle Special Offers enabled
2025-02-23T05:26:25Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,transition to screen saver,Kindle Special Offers enabled
2025-06-18T01:21:59Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,transition to screen saver,Kindle Special Offers enabled
2025-04-17T22:55:26Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2024-08-29T03:18:23Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,exiting lock screen,Kindle Special Offers enabled
2025-07-04T20:50:55Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,exiting lock screen,Kindle Special Offers enabled
2025-06-01T02:34:10Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,transition to screen saver,Kindle Special Offers enabled
2025-05-22T00:44:24Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,transition to screen saver,Kindle Special Offers enabled
2024-12-31T21:20:55Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,transition to screen saver,Kindle Special Offers enabled
2025-02-25T22:36:48Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,exiting lock screen,Kindle Special Offers enabled
2025-02-19T22:16:51Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-16T01:35:12Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-17T19:05:23Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,transition to screen saver,Kindle Special Offers enabled
2024-11-17T05:40:15Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,transition to screen saver,Kindle Special Offers enabled
2025-05-21T01:47:20Z,www.amazon.com,US,Kindle E-reader,FTT7VNOWFIXZCCUGO3PVUC2EFP5UBTOU,exiting lock screen,Kindle Special Offers enabled
2024-10-07T04:43:41Z,www.amazon.com,US,Kindle E-reader,ZPWKCGLPBBCYS2KJQQBLM6VSBP3NWID3,transition to screen saver,Kindle Special Offers enabled
2025-07-30T23:22:05Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-07T17:54:22Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-22T03:18:33Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition to screen saver,Kindle Special Offers enabled
2025-01-28T01:26:38Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-27T17:25:09Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-06T19:57:15Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-07-30T23:45:22Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,exiting lock screen,Kindle Special Offers enabled
2025-06-27T21:49:48Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-08-21T01:29:14Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-05-27T22:16:32Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,exiting lock screen,Kindle Special Offers enabled
2025-03-14T21:04:33Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-20T19:26:05Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,transition to screen saver,Kindle Special Offers enabled
2024-10-08T03:36:23Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,transition to screen saver,Kindle Special Offers enabled
2024-11-03T04:17:50Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-17T20:04:36Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,transition to screen saver,Kindle Special Offers enabled
2025-02-10T02:34:28Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,exiting lock screen,Kindle Special Offers enabled
2025-01-15T22:58:51Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,exiting lock screen,Kindle Special Offers enabled
2024-09-21T04:03:32Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-22T02:13:28Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition to screen saver,Kindle Special Offers enabled
2025-05-23T04:22:44Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,transition to screen saver,Kindle Special Offers enabled
2025-05-05T01:52:44Z,www.amazon.com,US,Kindle E-reader,LTCRXOXA6TOUTCKMTU3ZCVIOM5BKGXOC,transition to screen saver,Kindle Special Offers enabled
2024-08-19T23:25:23Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,exiting lock screen,Kindle Special Offers enabled
2025-03-17T01:48:13Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition to screen saver,Kindle Special Offers enabled
2024-12-21T06:49:13Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition to screen saver,Kindle Special Offers enabled
2025-06-20T02:42:40Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,exiting lock screen,Kindle Special Offers enabled
2025-02-09T21:02:57Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,transition to screen saver,Kindle Special Offers enabled
2024-09-17T22:58:22Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-14T02:24:31Z,www.amazon.com,US,Kindle E-reader,CD2J6YLYY6SMOGLTHM77PUX5YBUTBUKC,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-22T06:15:28Z,www.amazon.com,US,Kindle E-reader,4LXTLEYZY7L7ETOIXN5BEITXMZHJAT2H,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-18T03:21:41Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-01-30T04:56:00Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,transition to screen saver,Kindle Special Offers enabled
2025-03-14T21:04:31Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition to screen saver,Kindle Special Offers enabled
2025-05-01T03:31:14Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-03-17T00:57:37Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-01T19:18:15Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-11-03T15:46:24Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-22T06:45:37Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,transition to screen saver,Kindle Special Offers enabled
2025-02-20T01:14:57Z,www.amazon.com,US,Kindle E-reader,B081M4F8GH,exiting lock screen,Kindle Special Offers enabled
2024-10-06T20:49:54Z,www.amazon.com,US,Kindle E-reader,B0CQHM2KL5,exiting lock screen,Kindle Special Offers enabled
2025-05-11T03:43:41Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,transition to screen saver,Kindle Special Offers enabled
2025-07-21T04:03:43Z,www.amazon.com,US,Kindle E-reader,RBEXH5ATPIXTSXDRPADA6TMFIDDTOR4L,exiting lock screen,Kindle Special Offers enabled
2024-08-30T20:54:54Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-03-01T05:07:26Z,www.amazon.com,US,Kindle E-reader,TZP5HFOTIFXZOUVZML2TN6JMK26OPH5M,transition to screen saver,Kindle Special Offers enabled
2025-03-22T01:04:55Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,exiting lock screen,Kindle Special Offers enabled
