campaign,preferred_marketplace,country,device_family,kindle_software_version,session_id,campaign_status,last_used_ASIN,home_page_number,campaign_display_position
2023-06-28T03:50:48.442Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-07-26T03:54:25.835Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,B084G9Z5C3,1,2
2023-02-15T21:58:28.022Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,3,5
2023-05-12T02:39:35.825Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-04-13T18:28:30.431Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B000U913EI,1,1
2023-04-14T21:14:00.639Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-03-17T03:52:54.576Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-04-09T04:02:14.345Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-02-05T04:31:22.249Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,B003L77UKC,1,1
2023-06-25T03:29:52.670Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,2,4
2023-01-24T22:51:20.767Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2022-12-15T03:28:38.373Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2022-12-16T05:16:56.585Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,7,13
2023-06-07T02:58:10.120Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-03-10T05:12:42.790Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-04-13T17:06:12.269Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-04-09T04:02:14.414Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2022-12-15T04:10:19.096Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,2,1
2023-01-30T21:32:24.696Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,4,7
2023-03-07T03:33:35.170Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-01-13T04:34:59.703Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-03-15T02:09:45.284Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2022-12-15T04:09:17.399Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-03-14T03:58:26.638Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-05-29T17:17:31.001Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B08PG6CKZJ,1,1
2022-12-26T13:35:52.004Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-05-12T02:39:34.965Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-03-11T23:15:21.982Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-01-27T00:15:59.112Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-20T21:49:18.006Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,4,8
2023-04-10T23:55:45.474Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B087BQ7GK3,1,1
2023-03-31T04:25:18.266Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,2,4
2023-06-20T03:05:17.960Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2022-12-20T03:43:35.615Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-01-12T05:35:17.433Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-01-03T04:52:00.162Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-06-25T03:13:11.156Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-03-07T03:46:14.272Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-06-20T03:05:18.017Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-02-20T22:19:36.563Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-01-03T04:52:00.071Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-06-30T22:46:22.317Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-06-03T03:25:28.945Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2022-12-26T14:00:22.903Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-01-30T21:32:06.512Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,3
2023-01-30T21:32:06.562Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,4
2023-04-11T03:07:27.325Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B0B3HPSFJ7,1,1
2022-12-06T05:51:34.503Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-05-15T20:36:53.248Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-02-20T21:49:40.916Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,7,13
2023-07-07T03:17:40.817Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-02-22T06:52:14.405Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2023-03-14T03:58:26.569Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-03-09T04:49:30.155Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2022-12-15T04:11:30.088Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-02-20T21:49:02.824Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,B003L77UKC,1,2
2022-12-20T03:42:02.446Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,1,2
2023-03-11T22:14:03.774Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,B007D1TKAU,1,1
2023-03-09T04:49:31.320Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-03-31T20:58:35.539Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B0B1Y1ZKFX,1,2
2023-01-17T04:44:00.966Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-07-26T20:35:47.116Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,B0BH4QWM85,1,2
2022-12-15T04:10:18.792Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,3
2023-01-28T05:27:56.357Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-07-04T03:57:50.612Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-07-26T20:35:35.772Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,B0BH4QWM85,1,2
2023-03-08T22:10:40.890Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2022-12-15T03:28:38.323Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-06-03T03:45:44.156Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-02-05T17:13:19.856Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-07-14T02:53:39.324Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-04-12T03:46:29.104Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B000U913EI,1,1
2023-07-16T03:19:48.103Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2022-12-15T04:10:19.231Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-06-22T02:57:48.218Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-03-31T04:25:24.838Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2022-12-02T21:11:31.039Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-07-20T02:33:17.777Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2022-12-13T04:30:15.859Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-07-07T03:17:40.874Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-04-13T18:29:57.190Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B003L77UKC,1,2
2023-05-18T03:52:48.359Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-01-28T05:16:30.134Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,B09R21YVLM,1,1
2022-12-16T04:24:45.130Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-05-16T04:39:45.088Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-01-03T05:08:14.399Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-04-09T04:02:12.905Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,3,6
2023-01-28T05:28:09.085Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-07-14T02:52:14.464Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-02-23T19:38:38.825Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2023-02-20T21:49:14.426Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,3,5
2023-02-05T17:11:16.913Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,4,7
2023-05-15T20:38:01.904Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B003L77UKC,1,1
2023-02-15T06:06:28.989Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2022-12-07T04:22:02.015Z,www.amazon.com,US,Kindle E-reader,3889340042,139-5160783-8821954,displayed,Not Available,1,0
2023-03-31T04:25:24.983Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-02-21T04:49:22.624Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2022-12-16T04:24:48.315Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,1,0
2023-07-18T03:01:49.230Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-06-20T03:05:15.992Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-02-06T23:57:44.988Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-05-28T04:04:18.608Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-03-31T04:19:33.386Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B0B3Y8DJFJ,1,2
2023-02-21T04:49:22.582Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-07-26T20:35:35.694Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,B0BH4QWM85,1,1
2023-02-08T22:13:04.966Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-03-31T04:29:33.868Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-02-13T04:41:52.109Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2023-04-10T23:55:45.506Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B087BQ7GK3,1,2
2023-01-30T21:32:24.745Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,4,8
2022-12-16T05:16:57.464Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,6,11
2022-12-02T21:11:28.799Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-08T22:13:04.901Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-15T05:55:35.853Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-20T21:49:10.285Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,3
2023-02-20T21:49:10.332Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,4
2023-02-15T06:12:37.909Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,3,6
2023-02-13T19:23:23.860Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,B09QMHZ53K,1,2
2023-07-21T22:45:01.758Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,0
2023-03-07T03:47:13.126Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,4
2023-02-15T06:12:37.865Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,3,5
2023-02-05T17:12:05.406Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,7,14
2023-04-09T04:01:16.060Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,2,3
2023-06-14T23:02:25.964Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B000GCFX6S,1,1
2023-04-12T03:52:26.725Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B003L77UKC,1,2
2023-04-09T04:02:13.609Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,3,1
2023-02-13T04:42:19.238Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-01-28T05:16:17.007Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,B09R21YVLM,1,1
2023-02-13T04:41:50.485Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2022-12-16T05:17:02.686Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,2,4
2023-02-05T17:11:44.911Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,4,7
2023-04-14T21:13:58.618Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-07-07T03:17:38.279Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-06-12T03:23:14.673Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-06-22T02:57:50.251Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-07-22T03:19:00.586Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,2
2023-07-23T03:36:24.302Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,B0BH4QWM85,1,2
2023-04-09T04:00:33.441Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,2,3
2023-02-05T17:10:40.269Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-20T21:49:33.687Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,6,12
2023-02-15T21:56:09.447Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,3,6
2023-02-05T17:11:09.368Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,3,5
2023-07-05T02:14:52.601Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B000GCFX6S,1,1
2023-03-11T05:12:15.543Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2023-01-01T04:42:47.149Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-15T21:59:09.158Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,7,14
2023-07-21T22:45:01.703Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,Not Available,1,1
2023-03-31T04:30:44.989Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B0B1Y1ZKFX,1,2
2022-12-16T05:17:05.226Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-03-31T04:25:21.165Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,3,5
2023-03-09T17:55:22.658Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-15T21:56:09.412Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,3,5
2023-03-11T17:09:51.727Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-03-09T17:55:39.935Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,B09N6VX4K7,1,2
2023-06-25T03:29:50.654Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,3,6
2023-06-25T03:29:52.403Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,2,3
2023-02-15T21:57:06.534Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,4
2023-02-15T21:58:47.199Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,5,9
2023-04-09T23:06:04.544Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B004HW7DZ2,1,2
2023-02-06T23:57:29.654Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-05-11T02:50:42.155Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-02-20T21:49:40.967Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,7,14
2023-07-23T19:58:35.538Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,0
2023-02-13T04:42:02.805Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,4
2023-03-13T04:46:20.199Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-05-27T18:02:33.835Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-04-10T23:44:01.793Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-06-28T04:03:38.134Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B000GCFX6S,1,1
2022-12-06T05:51:34.568Z,www.amazon.com,US,Kindle E-reader,3889340042,142-2516005-2985630,displayed,Not Available,1,0
2023-03-07T03:33:31.343Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-04-04T01:56:16.486Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-07-07T03:17:38.227Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-02-06T23:57:45.325Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2023-05-29T17:18:03.255Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B08PG6CKZJ,1,2
2023-06-22T22:39:17.404Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-05-20T03:44:23.277Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-05-27T18:02:33.899Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-07-05T02:14:52.663Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B000GCFX6S,1,2
2023-05-18T03:52:50.609Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2022-12-16T05:16:59.033Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,4,7
2023-07-26T03:54:05.853Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,0
2023-05-16T20:44:03.353Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B003L77UKC,1,1
2023-01-03T05:07:19.054Z,www.amazon.com,US,Kindle E-reader,3889340042,000-6501604-7538803,displayed,B09T9D8QY7,1,2
2022-12-18T22:33:38.684Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,1,0
2023-05-09T03:13:59.174Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B09RTYQW2S,1,1
2023-05-27T22:34:11.658Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-01-30T21:30:30.854Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2022-12-15T03:28:40.888Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-03-14T04:04:09.937Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,B003L77UKC,1,2
2023-03-30T03:48:54.750Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2022-12-15T04:09:38.978Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,4
2022-12-16T04:52:20.918Z,www.amazon.com,US,Kindle E-reader,3889340042,139-4876057-5430334,displayed,Not Available,8,15
2023-02-21T05:09:16.021Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-04-13T18:29:57.144Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,B003L77UKC,1,1
2023-03-03T04:17:58.073Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,B09NW4FN2R,1,2
2023-04-04T01:56:16.558Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,0
2023-04-21T03:39:55.239Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2022-12-16T05:17:00.912Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,3,5
2023-02-13T19:13:23.566Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-02-15T21:59:29.073Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-03-07T03:46:14.219Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-20T21:49:26.333Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,5,10
2023-07-18T03:10:14.972Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,B07GJBCLHN,1,2
2023-06-30T22:46:20.333Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-02-05T17:10:42.283Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2022-12-13T04:30:15.904Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-07-26T20:35:16.019Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,B084G9Z5C3,1,2
2023-04-09T04:02:12.850Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,3,5
2023-02-23T19:38:34.734Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2023-02-15T06:12:30.443Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,2,4
2023-05-11T02:50:44.044Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
2023-03-12T20:40:15.415Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,2
2023-01-27T00:16:01.615Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2023-03-12T20:40:21.264Z,www.amazon.com,US,Kindle E-reader,3889340042,Not Applicable,displayed,Not Available,1,1
2022-12-20T03:42:03.893Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,1,0
2023-05-27T18:04:18.664Z,www.amazon.com,US,Kindle E-reader,3924980005,131-0015325-6370956,displayed,Not Available,1,2
2023-02-20T21:50:22.366Z,www.amazon.com,US,Kindle E-reader,3889340042,131-0015325-6370956,displayed,Not Available,8,15
2023-04-12T00:29:11.702Z,www.amazon.com,US,Kindle E-reader,3924980005,Not Applicable,displayed,Not Available,1,1
