Created Timestamp,Preferred Marketplace,Country of Residence,Device Family,ASIN,Action,Annotation Type,Start Position,Total Number of Annotations,Highlights Count,Text Notes Count,On Page Note Count,Handwritten Sticky Note Count,Time on Sticky Note Window,Accessibility Screen Reader
2025-06-09T04:31:15Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AR8JAAAyAAAA:5140,0,0,0,0,0,0.0000,Not Applicable
2025-07-10T21:30:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-21T22:16:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-10-29T02:48:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-20T05:30:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-31T23:30:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-21T19:56:44Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,Ab8KAAAAAAAA:89564,0,0,0,0,0,0.0000,Not Applicable
2025-07-26T04:26:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-14T02:49:18Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AaMKAABBAAAA:82235,0,0,0,0,0,0.0000,Not Applicable
2024-11-04T04:24:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-03-23T03:56:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-19T03:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARkRAAA4AAAA:322112,0,0,0,0,0,0.0000,Not Applicable
2025-06-19T23:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,Ad8MAAC0AQAA:176857,0,0,0,0,0,0.0000,Not Applicable
2025-06-12T23:27:54Z,www.amazon.com,US,Kindle E-reader,WE7SRD2LY7QFPPIYNFYUIFGDVUBNHMLP,CreateAnnotation,Highlight,AccEAAAAAAAA:48152,0,0,0,0,0,0.0000,Not Applicable
2024-10-06T04:06:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-28T00:52:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-09-28T04:17:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-11T03:30:49Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ASMIAAAAAAAA:43329,0,0,0,0,0,0.0000,Not Applicable
2025-06-19T23:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AYMNAAAAAAAA:209278,0,0,0,0,0,0.0000,Not Applicable
2025-02-21T22:57:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-17T06:16:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-21T02:34:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-08-24T04:48:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-15T03:52:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AQAKAACBAQAA:34410,0,0,0,0,0,0.0000,Not Applicable
2025-07-12T17:14:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-09-22T01:44:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-06T19:58:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-11T03:30:50Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARcEAAAAAAAA:133261,0,0,0,0,0,0.0000,Not Applicable
2025-04-20T04:46:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-05T18:49:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-12T23:30:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,2,2,0,0,0,0.0000,Not Available
2024-08-17T18:17:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-13T03:27:13Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,DeleteAnnotation,Highlight,AYsGAADIAQAA:67416,0,0,0,0,0,0.0000,Not Applicable
2025-07-12T17:12:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-28T05:49:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-07T05:06:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-28T03:19:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-15T03:52:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AeYKAACKAAAA:99419,0,0,0,0,0,0.0000,Not Applicable
2024-10-29T22:08:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-12T23:27:25Z,www.amazon.com,US,Kindle E-reader,WE7SRD2LY7QFPPIYNFYUIFGDVUBNHMLP,DeleteAnnotation,Highlight,AccEAAAnAAAA:48191,0,0,0,0,0,0.0000,Not Applicable
2024-11-07T03:39:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,1,1,0,0,0,0.0000,Not Available
2025-06-19T03:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARsTAAAAAAAA:390918,0,0,0,0,0,0.0000,Not Applicable
2025-02-12T22:18:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-21T04:37:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-16T18:41:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-21T04:38:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-03-07T04:15:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-03-06T01:28:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-19T05:20:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-04T18:34:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-19T23:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AYUNAAACAAAA:210021,0,0,0,0,0,0.0000,Not Applicable
2025-06-23T23:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AR8JAAAyAAAA:5140,0,0,0,0,0,0.0000,Not Applicable
2024-10-23T01:54:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-11T03:30:50Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AWQMAAAAAAAA:250503,0,0,0,0,0,0.0000,Not Applicable
2024-08-09T03:51:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-19T05:52:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-21T19:56:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-19T03:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AeAVAADFAAAA:491027,0,0,0,0,0,0.0000,Not Applicable
2025-02-22T06:41:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-26T07:11:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-23T23:48:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-07T06:39:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T00:02:46Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARsTAAAAAAAA:390918,0,0,0,0,0,0.0000,Not Applicable
2025-03-25T21:56:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-23T23:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AV8TAAAAAAAA:400955,0,0,0,0,0,0.0000,Not Applicable
2025-05-11T03:30:50Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AYkMAACpAAAA:256451,0,0,0,0,0,0.0000,Not Applicable
2024-11-02T03:31:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-06T03:10:18Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ATwHAAAAAAAA:164585,0,0,0,0,0,0.0000,Not Applicable
2025-05-31T03:47:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-06T03:10:18Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AesLAAAAAAAA:456702,0,0,0,0,0,0.0000,Not Applicable
2025-06-23T23:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AeAVAADFAAAA:491027,0,0,0,0,0,0.0000,Not Applicable
2025-06-24T00:02:46Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ASIRAAAAAAAA:323177,0,0,0,0,0,0.0000,Not Applicable
2024-11-06T04:29:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-30T01:23:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-15T03:52:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AR4EAACaAwAA:102979,0,0,0,0,0,0.0000,Not Applicable
2025-04-07T02:34:34Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-23T21:46:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-11-08T04:56:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-09-01T18:54:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-09T04:31:15Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARkRAAA4AAAA:322112,0,0,0,0,0,0.0000,Not Applicable
2025-05-11T03:30:49Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AdMDAAD2AQAA:24659,0,0,0,0,0,0.0000,Not Applicable
2024-08-09T03:15:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-27T02:14:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-02T04:57:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-11-17T04:23:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-06T03:29:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-23T23:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARsTAAAAAAAA:390918,0,0,0,0,0,0.0000,Not Applicable
2025-06-19T03:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AfcKAAAAAAAA:81650,0,0,0,0,0,0.0000,Not Applicable
2025-07-14T22:23:52Z,www.amazon.com,US,Kindle E-reader,CD2J6YLYY6SMOGLTHM77PUX5YBUTBUKC,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-10-23T03:26:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-19T23:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AeYDAABqAgAA:1911,0,0,0,0,0,0.0000,Not Applicable
2025-07-15T03:52:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AR0EAABSAQAA:100813,0,0,0,0,0,0.0000,Not Applicable
2025-06-24T00:01:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-21T23:00:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-01T02:37:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-16T03:35:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-18T01:26:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-23T23:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AQINAAD3AAAA:154208,0,0,0,0,0,0.0000,Not Applicable
2024-09-22T01:45:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-19T23:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,Ab8MAAB/AQAA:163858,0,0,0,0,0,0.0000,Not Applicable
2025-06-19T23:18:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-19T05:43:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-21T19:56:44Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AR4EAACaAwAA:102979,0,0,0,0,0,0.0000,Not Applicable
2025-07-27T18:30:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-10-07T03:53:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T00:02:46Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AV8TAAAAAAAA:400955,0,0,0,0,0,0.0000,Not Applicable
2024-10-15T23:04:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-10-09T02:24:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T00:02:46Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AXMTAADyAAAA:402098,0,0,0,0,0,0.0000,Not Applicable
2024-10-31T02:56:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-21T19:56:43Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AQAKAACBAQAA:34410,0,0,0,0,0,0.0000,Not Applicable
2025-05-20T02:26:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-09T04:31:15Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARsTAAAAAAAA:390918,0,0,0,0,0,0.0000,Not Applicable
2025-06-19T23:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AekDAAAAAAAA:7982,0,0,0,0,0,0.0000,Not Applicable
2025-06-19T23:18:14Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AYcKAAA4AAAA:15044,0,0,0,0,0,0.0000,Not Applicable
2024-10-24T21:39:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-03T04:45:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-05T05:52:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-12T22:02:20Z,www.amazon.com,US,Kindle E-reader,WE7SRD2LY7QFPPIYNFYUIFGDVUBNHMLP,CreateAnnotation,Highlight,ATwEAACZAAAA:15622,0,0,0,0,0,0.0000,Not Applicable
2025-06-13T03:26:47Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,DeleteAnnotation,Highlight,AYsGAADIAQAA:67416,0,0,0,0,0,0.0000,Not Applicable
2025-01-15T05:17:35Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-26T04:09:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-04-13T20:09:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-08-16T23:43:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-21T06:06:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-03T04:49:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-09-12T22:12:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-28T05:30:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-14T02:49:18Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AeYKAACKAAAA:99419,0,0,0,0,0,0.0000,Not Applicable
2025-01-26T18:38:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-19T03:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ASIRAAAAAAAA:323177,0,0,0,0,0,0.0000,Not Applicable
2025-05-02T04:05:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-23T23:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,ARUJAADdAQAA:2507,0,0,0,0,0,0.0000,Not Applicable
2025-07-14T02:49:17Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AQAKAACBAQAA:34410,0,0,0,0,0,0.0000,Not Applicable
2025-06-13T03:26:47Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,CreateAnnotation,Highlight,AYsGAADIAQAA:67416,0,0,0,0,0,0.0000,Not Applicable
2025-06-12T21:43:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-18T16:37:38Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-28T00:50:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-19T22:19:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-16T00:02:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-10-31T03:24:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-12T17:26:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T00:02:45Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AfcKAAAAAAAA:81650,0,0,0,0,0,0.0000,Not Applicable
2025-04-17T03:42:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-30T04:29:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-03T20:39:47Z,www.amazon.com,US,Kindle E-reader,B0DLLGPNMQ,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-02-09T20:31:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-12-19T05:05:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-30T20:40:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-11T03:30:49Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AcMHAAAAAAAA:24035,0,0,0,0,0,0.0000,Not Applicable
2024-12-06T03:56:01Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-01-10T04:24:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2024-08-27T05:03:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-05-22T00:16:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-24T04:14:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-06-09T04:31:15Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AQINAAD3AAAA:154208,0,0,0,0,0,0.0000,Not Applicable
2025-07-21T19:56:44Z,www.amazon.com,US,Kindle E-reader,Not Available,CreateAnnotation,Popular_Highlight,AR0EAABSAQAA:100813,0,0,0,0,0,0.0000,Not Applicable
2025-02-21T23:04:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
2025-07-30T17:22:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Total Number of Annotations Made,Not Available,Not Available,0,0,0,0,0,0.0000,Not Available
