created_timestamp,preferred_marketplace,country,device_family,ASIN,supports_auxiliary_content,has_auxiliary_content,auxiliary_content_enabled,auxiliary_content_type
2025-07-27T02:15:28Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-10-10T03:43:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-03-17T03:00:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-12-30T05:36:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-13T04:06:51Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-09-04T16:16:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-11-11T04:52:57Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-10-25T03:00:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-10-05T02:17:27Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-05-13T02:42:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-04-16T03:36:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-10T23:23:19Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-12-13T05:23:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-04-21T03:44:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-20T03:34:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-09-20T03:20:46Z,www.amazon.com,US,Kindle E-reader,B08PC3SZHX,Yes,Yes,Yes,Xray
2024-06-13T03:02:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-20T03:59:01Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-07-25T03:42:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-04-02T23:12:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-24T17:14:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-05-03T20:39:52Z,www.amazon.com,US,Kindle E-reader,B0DLLGPNMQ,Yes,No,Yes,Xray
2024-03-23T04:55:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-03T22:52:32Z,www.amazon.com,US,Kindle E-reader,B08681BNKV,Yes,Yes,Yes,Xray
2023-07-26T20:35:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-07T04:32:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-10-12T16:53:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-24T03:42:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-04-30T00:31:47Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,No,No,Yes,Xray
2023-06-23T03:52:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-18T16:37:41Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,No,No,Yes,Xray
2023-11-21T03:35:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-30T03:54:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-28T22:41:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-24T01:18:55Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-04-09T23:14:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-12-07T04:22:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-03-16T03:19:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-16T08:45:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-25T02:46:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-11-15T22:08:26Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-09-11T02:06:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-19T04:52:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-31T02:42:02Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-11-29T04:03:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-07-26T20:35:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-03T05:03:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-04-17T03:42:58Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-05-28T03:20:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-02T04:42:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-06-07T02:58:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-12T06:08:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-22T04:10:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-31T03:13:54Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-09-28T04:16:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-08-29T03:07:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-13T04:27:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-04T01:49:02Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-08-22T04:06:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-01-26T16:17:25Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-01-25T20:35:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-20T04:35:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-09T03:14:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-04-13T18:28:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-04-01T21:22:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-07T04:54:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-21T04:41:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-09-26T03:21:27Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-04-30T03:24:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-19T04:48:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-27T17:07:22Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,No,No,Yes,Xray
2024-12-07T06:36:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-21T22:57:49Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-03-24T22:24:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-04T17:47:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-21T19:56:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-12-07T06:39:48Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-10-05T02:20:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-03T18:36:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-01T04:19:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-03-14T02:48:51Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,No,No,Yes,Xray
2025-03-14T02:49:04Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-02-21T04:44:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-23T18:15:26Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Yes,Yes,Yes,Xray
2023-03-03T04:18:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-14T04:02:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-27T05:03:32Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-12-13T05:26:50Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,Yes,Yes,Yes,Xray
2024-06-11T04:39:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-04T04:25:07Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-06-09T14:45:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-30T20:47:25Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-12-26T23:25:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-24T21:39:45Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-07-11T05:44:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-03-20T03:55:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-11-14T02:29:56Z,www.amazon.com,US,Kindle E-reader,B006CUDDUG,Yes,Yes,Yes,Xray
2025-07-17T21:13:27Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-12-17T06:04:31Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-02-22T06:41:52Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-04-10T02:51:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-23T19:39:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-28T17:52:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-06T05:22:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-23T16:04:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-07-15T04:00:09Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-11-05T22:30:57Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-10-23T03:23:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-01-25T20:33:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-23T21:43:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-06-22T04:47:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-08T06:28:18Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,Yes,Yes,Yes,Xray
2023-02-13T19:23:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-27T03:00:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-28T22:45:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-30T19:01:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-16T03:12:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-01-13T20:24:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-29T22:09:12Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-10-29T07:50:35Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-02-22T05:48:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-31T21:34:34Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-05-27T18:04:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-07-26T04:29:29Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-04-13T20:17:24Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-04-09T03:55:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-04-21T22:11:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-12-20T03:42:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-07-11T22:02:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-08-20T04:08:15Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-04-07T02:34:35Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,No,No,Yes,Xray
2022-09-16T02:47:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-10-02T21:55:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-02T03:43:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-06-24T22:43:20Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-02-11T17:55:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-05T21:11:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-01-18T04:45:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-04T04:19:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-13T04:22:22Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-03-10T18:30:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-15T04:10:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-12-13T04:30:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-08-14T02:51:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-31T03:11:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-04T23:21:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-18T03:52:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-13T19:29:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-13T02:33:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-29T03:10:44Z,www.amazon.com,US,Kindle E-reader,B099DRHTLX,Yes,Yes,Yes,Xray
2022-06-08T03:15:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-09T03:14:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-17T03:01:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-07-23T03:38:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-12-18T22:33:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-21T06:14:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-06-09T04:28:45Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-10-07T22:38:07Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-11-07T05:45:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-04-30T03:20:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-03T04:45:41Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-06-22T04:46:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-01T21:28:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-03-12T06:07:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-07T02:55:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-24T03:03:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-30T22:28:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-05-15T00:18:08Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-06-11T03:15:49Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-08-03T21:37:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-12T02:40:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-09T17:55:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-20T02:24:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-11-03T04:26:24Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-10-09T02:36:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-05T02:18:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-30T17:22:05Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-01-31T23:31:13Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-09-24T02:26:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-15T04:29:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-24T20:16:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-22T22:05:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-30T03:43:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-11-06T13:51:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-08-12T03:36:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-07-14T02:54:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-30T02:04:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-05-22T00:16:42Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-07-26T23:56:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-15T03:35:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-14T03:45:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-25T03:46:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-07-16T03:20:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-12T05:34:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-17T06:43:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-12T20:03:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-08T22:13:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-11T04:24:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-07-31T21:34:48Z,www.amazon.com,US,Kindle E-reader,28C62463866C4CC99233564ED847A1A5,No,No,Yes,Xray
2022-06-06T03:00:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-28T03:47:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-10-19T04:15:55Z,www.amazon.com,US,Kindle E-reader,B08SMFSLVQ,Yes,Yes,Yes,Xray
2024-09-24T22:21:45Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,Yes,Yes,Yes,Xray
2024-06-06T03:35:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-18T17:34:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-08T04:17:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-24T00:49:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-01-02T04:14:56Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-08-21T08:45:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-13T06:19:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-08-12T20:02:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-01T01:36:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-04-21T03:47:48Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Yes,Yes,Yes,Xray
2024-03-31T17:43:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-05-06T03:17:43Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-08-02T04:48:36Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,No,No,Yes,Xray
2023-12-20T05:48:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-07-14T04:09:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-07-31T03:30:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-11T21:16:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-12T17:13:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-02-11T04:21:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-19T04:21:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-28T05:49:59Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-09-04T16:22:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-26T21:03:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-15T03:09:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-20T17:09:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-22T03:14:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-06-24T04:41:07Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-03-20T02:08:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-20T21:50:50Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-08-14T02:16:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-11T22:08:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-28T04:31:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-22T06:41:16Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-11-05T22:32:05Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-07-24T00:45:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-23T03:44:20Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-08-23T03:15:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-15T03:52:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-01-28T05:16:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-11-28T04:57:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-09T04:47:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-20T22:29:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-03-11T20:47:45Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,No,No,Yes,Xray
2024-09-19T23:43:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-04-10T03:42:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-08-15T03:12:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-23T03:16:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-20T18:49:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-20T04:22:49Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-11-18T03:46:06Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-06-25T03:30:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
