device_record_time,Device Serial Number,device_type,country_of_residence,software_version,product_mode,metric_level,reason_code,Amazon Marketplace
2024-03-07T04:43:12Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-07T04:43:02Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-07T00:19:51Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-07T00:03:23Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-06T08:11:47Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-06T08:11:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-06T07:01:52Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-06T04:26:35Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-06T04:23:59Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-05T21:29:55Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-05T21:29:54Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-05T21:28:49Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-05T08:11:38Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-05T07:17:07Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-05T05:16:59Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-05T05:15:33Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-04T22:35:15Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-04T22:35:03Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-04T08:11:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-04T07:48:05Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-03T18:53:00Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-03T18:52:26Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-03T08:11:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-03T06:57:30Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-03T05:16:01Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-03T05:13:20Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-02T20:14:16Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-02T20:13:26Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-02T08:11:35Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-02T08:11:31Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-02T07:35:37Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-02T04:48:39Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-02T04:48:33Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T23:08:41Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T23:07:44Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T22:18:31Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T22:17:28Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T08:11:37Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T08:11:19Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T04:19:14Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T04:18:35Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T01:45:39Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T01:45:07Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T01:32:36Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T01:32:04Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T00:47:39Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T00:23:17Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-03-01T00:22:36Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T23:42:23Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T23:41:51Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T21:39:34Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T21:38:37Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T21:18:05Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T21:17:58Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T13:28:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T08:11:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T08:11:25Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T03:56:06Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T03:55:44Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T01:46:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-29T01:45:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T21:32:45Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T21:32:18Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T08:11:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T08:11:28Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T03:51:01Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T03:50:25Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T02:07:36Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-28T02:06:53Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-27T23:40:56Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-27T22:27:54Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-27T22:27:51Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-27T08:11:46Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-27T08:11:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-27T08:05:34Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-26T08:11:44Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-26T07:30:01Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-25T08:11:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-25T07:59:52Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-24T08:11:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-24T08:11:32Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-23T08:11:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-23T08:11:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-23T07:26:09Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-23T05:20:27Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-23T05:19:56Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T21:20:25Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T21:20:22Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T08:11:39Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T08:11:26Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T03:49:28Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T03:48:04Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T03:11:32Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T03:09:34Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-22T00:38:21Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-21T21:47:22Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-21T21:46:55Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-21T08:11:41Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-21T07:47:04Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-21T04:35:29Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-21T04:35:12Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-20T08:11:46Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-20T08:11:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-20T08:11:30Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-20T04:48:46Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-20T04:47:44Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-19T08:12:52Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-19T07:54:06Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-19T07:53:22Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-19T07:53:19Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-18T08:11:39Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-18T06:36:28Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-18T06:36:12Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-18T06:36:09Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-17T22:27:12Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-17T22:26:18Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-17T21:14:50Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-17T20:33:09Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-17T20:31:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-17T08:11:53Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-17T08:11:30Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-16T20:03:57Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-16T20:03:37Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-16T08:11:44Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-16T08:11:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-16T08:00:24Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-16T03:45:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-16T03:44:45Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T23:33:15Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T23:32:46Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T22:36:10Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T22:35:14Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T08:11:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T08:11:27Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T04:00:11Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T03:59:31Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T02:35:01Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-15T02:33:30Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-14T22:47:12Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-14T21:16:47Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-14T21:16:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-14T08:11:39Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-14T08:11:26Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-14T04:43:02Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-14T04:41:56Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T21:39:08Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T21:39:06Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T08:11:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T08:06:04Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T03:48:46Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T03:48:10Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T02:51:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T02:51:25Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T02:29:52Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T02:29:30Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T01:42:06Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-13T01:39:00Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T21:39:16Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T21:39:01Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T20:26:18Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T20:25:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T18:09:42Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T18:07:12Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T08:11:46Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T07:26:53Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T04:34:55Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-12T04:34:23Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-11T21:11:14Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-11T21:10:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-11T17:54:49Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-11T08:11:50Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-11T08:11:49Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-11T07:21:05Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-10T08:11:44Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-10T08:11:30Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-10T04:00:25Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-10T03:59:32Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-09T08:13:06Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-09T08:09:47Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-09T04:56:56Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-09T04:56:22Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-09T04:39:27Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-09T04:39:18Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T20:36:15Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T20:35:10Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T08:11:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T08:11:38Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T08:11:26Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T05:41:04Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T05:40:55Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T04:18:47Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-08T04:18:15Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-07T21:05:03Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-07T21:04:56Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-07T08:11:43Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-07T08:11:28Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-07T04:13:34Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-07T04:12:53Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-06T22:00:57Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-06T22:00:49Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-06T08:11:34Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-06T07:23:50Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-06T07:23:47Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-05T08:11:40Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-05T07:38:20Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-05T04:41:14Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-05T04:41:02Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T08:11:39Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T07:44:34Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T02:08:49Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T02:08:17Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T01:10:57Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T01:10:24Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T00:28:50Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-04T00:26:07Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-03T21:41:46Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-03T21:03:20Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-03T21:01:59Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-03T08:11:33Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-03T06:11:32Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-03T06:11:13Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-03T06:11:06Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T08:11:41Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
2024-02-02T07:16:01Z,G0016T03101203AQ,Ereader,United States,4169610030,Not Available,deviceAction,Not Available,Amazon.com
