created_timestamp,preferred_marketplace,country,device_family,ASIN,wakeup_reason,time_in_hibernate_ms
2023-09-01T02:51:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15201000
2023-09-18T08:11:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,18111000
2023-09-20T01:51:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61443000
2023-08-10T08:14:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10633000
2024-07-01T07:05:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9173000
2023-09-28T12:58:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15039000
2023-08-08T08:54:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14718000
2023-11-08T04:15:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,72032000
2023-11-01T07:39:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7751000
2023-07-30T00:15:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1900000
2023-09-03T08:39:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14634000
2023-11-26T07:20:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,82991000
2023-11-27T07:42:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,84550000
2024-07-21T16:38:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29172000
2024-03-16T03:10:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,27676000
2023-09-19T08:42:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,14880000
2023-08-30T08:06:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,84172000
2024-07-24T20:08:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45713000
2023-08-01T08:14:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,84604000
2023-09-23T02:27:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63789000
2023-08-19T01:27:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20590000
2023-08-03T18:26:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,34861000
2023-09-17T18:03:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,33534000
2023-08-27T08:32:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10317000
2024-07-29T03:25:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15948000
2023-09-09T02:48:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65007000
2023-11-09T04:35:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,73305000
2024-07-28T03:26:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,32028000
2024-01-10T17:01:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,924000
2023-08-21T08:42:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,86127000
2023-09-08T07:28:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8608000
2023-09-03T23:07:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,522000
2023-07-31T08:00:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15607000
2023-11-19T08:11:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,86096000
2023-08-26T07:51:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8768000
2023-09-06T20:54:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43810000
2023-12-31T04:33:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,73199000
2023-08-25T07:16:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11064000
2023-08-06T06:50:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,79378000
2023-10-17T07:35:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9398000
2023-10-02T07:04:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7539000
2023-08-23T20:41:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43003000
2023-11-20T08:11:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,86279000
2023-08-08T02:46:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13597000
2023-08-11T03:54:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17678000
2024-07-20T07:04:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7311000
2024-03-15T07:04:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9213000
2023-08-10T21:55:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47473000
2023-10-03T01:51:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4685000
2023-09-15T08:24:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,85179000
2023-11-01T20:43:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6012000
2024-07-28T21:39:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,52315000
2023-08-03T04:20:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,70534000
2024-07-31T02:37:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,12339000
2023-09-30T19:42:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39498000
2023-10-02T03:21:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,67035000
2023-09-30T08:19:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10626000
2023-08-14T22:27:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49400000
2024-07-09T07:04:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9490000
2023-09-29T02:58:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14967000
2023-08-04T03:57:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,22072000
2023-08-18T00:22:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1958000
2023-07-31T02:22:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44539000
2023-08-11T20:34:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42412000
2023-09-06T07:06:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10729000
2023-09-25T01:11:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,59235000
2023-09-11T08:38:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,85971000
2023-08-28T17:50:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,32574000
2023-08-25T02:29:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63875000
2023-08-14T07:44:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11208000
2024-08-01T03:17:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15763000
2023-10-12T03:54:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18722000
2024-07-18T00:19:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,966000
2023-07-30T07:32:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21675000
2023-10-07T03:33:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20929000
2023-09-23T07:42:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12089000
2024-07-09T02:43:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11868000
2024-07-29T20:27:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48113000
2023-10-01T04:11:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,659000
2023-10-19T08:18:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8657000
2023-09-04T02:57:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3027000
2024-07-31T07:03:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9702000
2023-11-21T08:11:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9047000
2023-08-28T20:19:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,330000
2023-10-04T00:59:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,58500000
2024-07-26T07:04:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8323000
2023-09-26T03:27:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1672000
2024-04-27T03:37:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9420000
2023-09-05T08:42:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,13599000
2023-11-27T21:50:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48834000
2024-07-20T18:48:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,38827000
2023-10-15T08:26:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,86372000
2023-08-24T08:42:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,10103000
2023-10-18T02:55:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69460000
2023-08-18T08:42:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,13223000
2023-09-19T02:40:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64354000
2023-11-25T08:11:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,86291000
2023-09-20T07:08:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14144000
2024-07-25T03:25:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3865000
2024-03-02T04:48:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15308000
2023-10-10T03:38:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,67844000
2023-10-01T08:42:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9934000
2024-07-10T20:18:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44719000
2023-08-16T01:43:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61159000
2023-10-11T21:09:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44646000
2023-08-10T03:33:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,67729000
2023-09-02T03:37:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,67966000
2023-10-11T08:08:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,20698000
2024-07-18T03:31:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7631000
2023-08-05T04:37:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,71592000
2023-09-21T08:39:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11283000
2023-11-17T03:27:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69015000
2023-09-05T02:31:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,12754000
2023-11-17T08:11:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,11445000
2023-10-20T02:23:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13832000
2023-09-16T08:42:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,15128000
2023-10-10T07:52:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10993000
2023-09-07T03:39:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18770000
2023-09-03T18:29:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,34849000
2023-08-19T03:31:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2803000
2023-08-07T21:36:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46270000
2024-07-25T00:58:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10948000
2023-09-26T00:55:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,58251000
2023-09-12T07:40:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,82633000
2023-10-11T00:37:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,57183000
2023-09-30T02:50:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65159000
2023-10-19T21:19:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45279000
2024-07-30T21:39:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49121000
2023-09-22T02:49:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16184000
2023-11-24T07:39:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,84172000
2023-09-04T07:43:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10286000
2023-08-09T02:10:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,62053000
2023-10-19T03:55:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,74438000
2023-07-30T12:12:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3624000
2023-10-06T03:24:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15738000
2023-09-13T08:41:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,86003000
2023-09-03T02:59:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65706000
2023-08-15T03:53:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15464000
2023-09-04T19:53:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6764000
2024-07-30T07:04:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7287000
2023-08-23T03:09:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14392000
2024-07-20T03:42:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17100000
2024-02-03T06:11:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,79058000
2023-09-28T08:42:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,10694000
2023-08-17T22:32:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49511000
2023-08-27T03:10:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66366000
2023-08-26T02:46:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17068000
2023-08-31T21:08:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44561000
2023-09-28T04:08:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69648000
2023-09-06T02:46:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64941000
2023-08-12T03:41:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20140000
2023-10-05T21:36:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,22827000
2024-07-16T03:10:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13467000
2023-09-09T07:34:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12288000
2023-09-14T08:42:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,13538000
2024-07-27T03:54:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26454000
2023-10-07T08:40:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12989000
2023-09-29T08:14:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11368000
2024-07-02T21:13:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,50483000
2023-08-28T07:14:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12480000
2023-09-10T07:16:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,56530000
2024-07-26T19:10:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,36334000
2024-08-01T23:36:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,56985000
2023-10-16T04:17:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,71366000
2024-07-02T02:59:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11944000
2023-10-08T07:37:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,82305000
2023-07-29T22:21:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48849000
2023-11-23T07:12:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,24116000
2023-09-17T03:44:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68393000
2023-08-25T20:39:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42891000
2023-09-08T03:28:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20905000
2023-09-25T07:24:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8686000
2024-07-09T21:14:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46986000
2023-10-05T03:59:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69288000
2023-10-12T16:51:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29234000
2023-09-17T07:20:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8648000
2023-09-27T08:42:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,13747000
2023-11-01T17:37:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,31818000
2023-08-29T08:41:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,39828000
2023-10-06T07:58:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9241000
2023-10-21T04:16:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17490000
2024-07-17T02:48:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66465000
2023-09-27T02:35:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10069000
2023-10-03T04:44:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1197000
2023-09-18T01:28:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,22339000
2023-11-21T03:34:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69449000
2023-09-23T08:50:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,373000
2023-08-22T03:41:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68025000
2024-07-01T21:23:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,51350000
2023-08-22T07:23:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8493000
2024-07-21T04:37:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,30283000
2023-08-31T08:12:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10868000
2023-08-16T08:19:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,16022000
2023-10-24T03:20:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15718000
2024-03-01T04:18:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1757000
2024-07-28T07:03:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8021000
2023-10-14T04:25:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,73059000
2023-10-18T07:13:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9173000
2023-08-18T03:00:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3590000
2023-08-31T03:10:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66218000
2023-11-16T08:11:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,12681000
2023-08-22T21:53:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47166000
2024-08-02T04:56:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13089000
2023-10-12T22:31:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,872000
2023-08-23T08:37:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12346000
2023-09-07T08:35:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9546000
2024-07-26T07:51:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,210000
2023-09-03T21:17:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,993000
2023-10-22T03:47:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68410000
2023-10-20T07:16:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9643000
2023-08-12T07:24:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7493000
2023-08-14T02:31:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63806000
2024-07-31T21:34:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45633000
2023-09-21T03:50:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16294000
2023-11-16T03:11:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68273000
2023-09-14T03:27:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,67322000
2023-11-22T03:26:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69190000
2023-08-09T07:26:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13845000
2023-07-30T09:42:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2336000
2024-10-21T03:23:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,19221000
2025-04-24T04:14:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66522000
2025-01-25T00:08:27Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,4697000
2025-01-22T03:59:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7764000
2025-02-28T05:07:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11378000
2024-12-08T21:05:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,40345000
2024-12-27T07:03:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,76677000
2024-09-26T20:58:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44143000
2025-02-22T19:39:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,35654000
2025-03-21T22:08:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44048000
2025-07-06T17:56:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29495000
2024-10-08T02:54:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6619000
2024-12-10T04:38:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,67497000
2025-03-30T18:23:03Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,30969000
2025-06-17T04:14:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7554000
2024-09-03T01:47:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,24406000
2025-03-09T08:57:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12683000
2025-02-27T02:26:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,341000
2025-06-06T09:43:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8086000
2024-08-16T23:39:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5175000
2024-11-04T21:15:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,41431000
2025-03-18T08:07:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11164000
2024-08-13T02:56:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16444000
2025-05-17T06:36:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,28785000
2025-05-14T23:56:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,51084000
2025-04-21T04:07:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5000
2025-06-03T07:32:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8171000
2024-12-11T05:28:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,71003000
2024-12-03T08:54:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10342000
2025-02-06T08:28:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10040000
2024-12-17T14:53:13Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,17969000
2025-07-26T03:00:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10092000
2025-05-08T03:22:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63404000
2025-07-13T19:04:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4650000
2025-07-17T19:57:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16707000
2024-09-24T08:18:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13074000
2025-07-04T02:35:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,60445000
2024-12-05T04:03:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18376000
2025-01-29T22:15:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44478000
2025-01-30T04:06:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16567000
2025-06-18T08:56:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14940000
2024-09-24T03:11:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66590000
2024-11-25T04:07:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,548000
2025-06-11T09:43:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7469000
2024-08-15T22:33:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4773000
2025-05-08T23:15:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48625000
2024-09-19T08:38:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9876000
2025-02-27T22:52:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47235000
2025-04-06T08:40:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,50031000
2024-10-20T08:12:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12732000
2024-08-10T07:04:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,51235000
