Creation Date,Amazon Marketplace,Display Status,Device Serial Number,Device Platform,Event Description
2024-06-15T21:36:29Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-06-15T21:36:28Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-06-15T21:36:26Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-15T21:36:25Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-06-15T14:45:06Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:47Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-06-13T02:01:46Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-06-13T02:01:45Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-06-13T02:01:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:41Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-13T02:01:40Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-06-09T20:11:22Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-08T15:40:29Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-07T15:05:47Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-03T19:14:43Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-03T16:25:56Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T19:46:26Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T18:01:04Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:58Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-06-01T17:21:57Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-06-01T17:21:56Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:54Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-06-01T17:21:54Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-30T16:00:07Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-30T04:22:24Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-26T18:45:14Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-25T14:12:56Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-23T22:13:11Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-21T17:16:13Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-19T15:49:31Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-18T18:36:13Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-18T18:36:12Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-16T03:21:10Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-12T18:11:21Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-12T17:56:48Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-09T18:52:11Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-08T23:21:44Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-05T19:11:10Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-05T00:40:34Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-03T15:50:51Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-02T16:19:22Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-05-02T15:26:41Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-29T15:33:58Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-28T19:07:00Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:47Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-04-27T03:27:44Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-04-27T03:27:43Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-04-27T03:27:40Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-04-27T03:27:40Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:40Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:40Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:40Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:40Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:40Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:38Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:38Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:38Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:38Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-27T03:27:37Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-04-25T18:05:58Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-25T15:18:31Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-24T15:34:07Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-22T22:42:59Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-21T18:21:59Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-18T18:37:35Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-16T15:07:58Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-15T20:45:03Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-04-15T20:45:00Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-04-15T20:44:59Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-04-15T20:44:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-15T20:44:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-15T20:44:55Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-04-15T20:44:55Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Not Applicable"""
2024-04-15T20:44:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-15T20:44:55Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-14T19:07:53Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-12T17:48:23Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-11T17:14:57Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-11T15:22:32Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:20Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:17Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:17Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Not Applicable"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T02:44:17Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-10T01:37:02Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-08T17:14:14Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-07T18:42:11Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-06T15:35:05Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-04T23:42:41Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-03T22:44:50Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-03T15:14:09Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-02T15:51:14Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-04-02T02:14:17Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-31T15:33:21Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-30T02:02:41Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-29T00:28:10Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-29T00:28:10Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-23T03:27:46Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-21T18:30:31Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-18T18:07:00Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-12T18:24:05Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-10T15:40:15Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-09T16:40:07Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-09T02:49:33Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-09T02:18:18Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-08T02:35:29Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-07T16:53:52Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-07T16:16:51Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-05T03:33:27Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-03T20:06:19Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-02T02:10:52Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-03-01T23:08:07Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-29T19:23:24Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-27T20:19:50Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-25T19:50:14Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-24T18:29:15Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-23T02:08:53Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-22T18:08:26Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-22T18:05:40Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-02-22T18:05:37Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-02-22T18:05:36Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-02-22T18:05:35Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-22T18:05:35Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-22T18:05:35Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-22T18:05:34Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-02-22T02:45:22Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-21T22:55:02Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:52:05Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray closed"""
2024-02-20T22:52:04Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-02-20T22:52:03Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:59Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-20T22:51:58Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-02-18T18:14:26Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-17T21:37:44Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-15T00:43:51Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-09T18:26:46Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-09T02:44:59Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-08T20:21:24Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T22:19:35Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:16Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:11Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-04T03:54:10Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
2024-02-03T21:53:40Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification tapped"""
2024-02-03T21:52:18Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-03T16:49:18Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-02-02T16:17:48Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification tapped"""
2024-02-02T16:13:24Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-31T19:26:16Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-31T16:45:41Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-28T20:05:04Z,www.amazon.com,"""Push Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:41Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications cleared"""
2024-01-26T04:47:40Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""All notifications clear performed"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:36Z,www.amazon.com,"""Kindle App Notification Displayed""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notification received"""
2024-01-26T04:47:35Z,www.amazon.com,"""Not Applicable""",CF46BCB593354554AC0D6B60551CD370,"""Android""","""Notifications tray opened"""
