created_timestamp,preferred_marketplace,country,device_family,ASIN,ads_or_recommendations_type,ads_or_recommendations_asin,ad_or_recommendation_location,ad_or_recommendation_position
2025-02-01T08:30:43Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,,,Lockscreen,Lockscreen
2025-06-23T01:08:27Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-06-14T17:58:59Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,,,Lockscreen,Lockscreen
2025-02-06T08:28:12Z,www.amazon.com,US,Kindle E-reader,OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,,,Lockscreen,Lockscreen
2025-04-21T03:03:49Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-06-11T07:33:17Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,B0DHYRVT2J,Lockscreen,Lockscreen
2025-05-30T01:22:59Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-06-17T08:20:21Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2025-01-25T08:04:29Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,,,Lockscreen,Lockscreen
2024-10-30T08:39:00Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-04-09T08:10:24Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,B074C6W8F7,Lockscreen,Lockscreen
2024-08-22T04:07:24Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-09T07:41:36Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,,Lockscreen,Lockscreen
2025-03-04T08:39:25Z,www.amazon.com,US,Kindle E-reader,6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,,,Lockscreen,Lockscreen
2025-01-18T06:11:02Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2024-12-30T05:34:16Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2025-04-30T08:48:31Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,,,Lockscreen,Lockscreen
2025-06-26T07:24:12Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,,B0D8YNTS5X,Lockscreen,Lockscreen
2024-08-17T07:03:53Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-04-11T02:46:42Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,,Lockscreen,Lockscreen
2025-01-19T19:41:23Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2024-12-08T08:14:02Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,,B0CZPK8L8J,Lockscreen,Lockscreen
2025-03-10T23:17:24Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2025-07-23T08:58:42Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,,,Lockscreen,Lockscreen
2025-05-14T07:31:23Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,,,Lockscreen,Lockscreen
2025-07-16T03:29:32Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,,B0CZ7NYTMT,Lockscreen,Lockscreen
2025-01-23T05:11:26Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,,,Lockscreen,Lockscreen
2024-10-05T07:40:49Z,www.amazon.com,US,Kindle E-reader,B0CGZFPKTZ,More by Author Recommendation,B095MR9PFV,Lockscreen,Lockscreen
2025-02-23T05:26:25Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2025-07-19T22:05:18Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,,,Lockscreen,Lockscreen
2025-04-28T08:38:09Z,www.amazon.com,US,Kindle E-reader,C6ATPLQ37HSITPZJ3VQPW6KVAJUUMK7Y,,B0BZV2XKDY,Lockscreen,Lockscreen
2024-12-27T09:45:05Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2024-09-16T01:52:12Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-05-21T08:25:47Z,www.amazon.com,US,Kindle E-reader,FTT7VNOWFIXZCCUGO3PVUC2EFP5UBTOU,,B0CM7H31QH,Lockscreen,Lockscreen
2024-12-07T18:34:56Z,www.amazon.com,US,Kindle E-reader,AQRV2TZVKL2XDXB54TOUVW5PFQVAB7WU,,,Lockscreen,Lockscreen
2025-06-25T04:15:48Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,,,Lockscreen,Lockscreen
2025-04-05T07:54:52Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-06-19T08:15:45Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,,B0D18FYGG6,Lockscreen,Lockscreen
2025-02-28T08:41:09Z,www.amazon.com,US,Kindle E-reader,TZP5HFOTIFXZOUVZML2TN6JMK26OPH5M,,,Lockscreen,Lockscreen
2024-12-26T07:24:12Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,,,Lockscreen,Lockscreen
2025-07-12T23:56:29Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,,Lockscreen,Lockscreen
2025-05-25T03:16:04Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,,B0DYNR7XY4,Lockscreen,Lockscreen
2025-01-20T06:19:46Z,www.amazon.com,US,Kindle E-reader,2CTL27BREQN7JTZSLXXAM2YMSI6DZDZV,,,Lockscreen,Lockscreen
2025-01-02T03:13:45Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,,,Lockscreen,Lockscreen
2025-04-17T22:14:54Z,www.amazon.com,US,Kindle E-reader,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,,B0DCK6B3JK,Lockscreen,Lockscreen
2025-03-15T03:57:00Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-04-13T08:20:42Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,,Lockscreen,Lockscreen
2025-07-09T00:08:15Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,,Lockscreen,Lockscreen
2025-01-30T08:05:36Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,,,Lockscreen,Lockscreen
2024-08-05T02:24:54Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2024-09-29T08:15:59Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,,,Lockscreen,Lockscreen
2024-12-13T08:35:51Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,B0CW1MK6PL,Lockscreen,Lockscreen
2025-06-22T18:32:09Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2024-12-12T04:06:05Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,,Lockscreen,Lockscreen
2024-11-25T22:27:21Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,,Lockscreen,Lockscreen
2025-01-29T04:56:09Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,,,Lockscreen,Lockscreen
2024-12-30T21:09:27Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,,,Lockscreen,Lockscreen
2025-05-01T01:23:51Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,,,Lockscreen,Lockscreen
2025-03-17T03:26:07Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-02-07T05:44:50Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2024-11-02T04:19:58Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-03-28T08:13:57Z,www.amazon.com,US,Kindle E-reader,Not Available,,B0C3GY1XZM,Lockscreen,Lockscreen
2025-07-10T02:09:19Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,B0CNL3HCQ1,Lockscreen,Lockscreen
2024-11-21T08:52:17Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,,,Lockscreen,Lockscreen
2024-09-17T23:25:20Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-03T04:19:06Z,www.amazon.com,US,Kindle E-reader,6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,,,Lockscreen,Lockscreen
2025-01-26T22:11:38Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,,,Lockscreen,Lockscreen
2024-09-03T02:53:41Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-08-28T03:55:41Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-05-18T08:22:27Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,,B0CL7R5PLN,Lockscreen,Lockscreen
2024-11-23T08:31:09Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,,Lockscreen,Lockscreen
2025-06-21T01:59:02Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,B0D31YXN68,Lockscreen,Lockscreen
2025-07-31T04:21:01Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,,,Lockscreen,Lockscreen
2025-05-27T07:38:59Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,,B07F7Q795J,Lockscreen,Lockscreen
2025-03-08T22:29:26Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2025-08-02T17:58:26Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,,,Lockscreen,Lockscreen
2024-11-17T05:40:15Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,,,Lockscreen,Lockscreen
2024-08-27T06:11:17Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-12T17:54:38Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,,Lockscreen,Lockscreen
2025-02-26T08:19:17Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,,Lockscreen,Lockscreen
2024-08-20T08:08:13Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-05T03:39:07Z,www.amazon.com,US,Kindle E-reader,6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,,,Lockscreen,Lockscreen
2024-09-22T07:52:57Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-09-07T04:01:29Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-01-14T08:10:57Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,,,Lockscreen,Lockscreen
2025-07-12T22:16:39Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,,Lockscreen,Lockscreen
2025-05-30T01:59:58Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,,,Lockscreen,Lockscreen
2024-08-14T08:56:10Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-01-17T19:05:22Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2025-07-26T18:22:19Z,www.amazon.com,US,Kindle E-reader,LLUQMOFNTTDE4U47XIA344P55IEPDQDW,,B0D9W5256F,Lockscreen,Lockscreen
2024-08-22T21:47:51Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-12-14T07:00:17Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,,Lockscreen,Lockscreen
2024-10-30T03:14:08Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-06-21T07:05:58Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,,,Lockscreen,Lockscreen
2024-11-25T23:53:47Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,B0D1858F8R,Lockscreen,Lockscreen
2024-12-30T08:51:15Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,B0CZ9PHQ4Z,Lockscreen,Lockscreen
2024-12-15T04:00:48Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,,,Lockscreen,Lockscreen
2025-01-09T05:23:21Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,,,Lockscreen,Lockscreen
2025-07-29T02:58:09Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,,,Lockscreen,Lockscreen
2024-08-07T07:04:08Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2025-06-28T03:03:19Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,,B0D1831Z1F,Lockscreen,Lockscreen
2025-06-17T23:35:06Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2025-07-20T08:45:53Z,www.amazon.com,US,Kindle E-reader,RBEXH5ATPIXTSXDRPADA6TMFIDDTOR4L,,,Lockscreen,Lockscreen
2025-02-22T19:56:37Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,,B0D2ZZ8LS1,Lockscreen,Lockscreen
2024-11-13T07:07:17Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-04-16T07:09:28Z,www.amazon.com,US,Kindle E-reader,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,,B0CTL2MN9T,Lockscreen,Lockscreen
2025-03-09T08:57:08Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2024-10-21T22:39:10Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2025-03-19T04:40:02Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-03-22T03:26:43Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-01-06T06:25:40Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,,,Lockscreen,Lockscreen
2025-07-22T04:14:22Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,,,Lockscreen,Lockscreen
2024-09-02T17:57:10Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-02-06T22:09:34Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,,B0DBMVY232,Lockscreen,Lockscreen
2025-01-08T08:47:13Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,,,Lockscreen,Lockscreen
2025-01-03T21:07:10Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,,,Lockscreen,Lockscreen
2025-03-12T22:39:10Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,,,Lockscreen,Lockscreen
2024-08-15T07:04:01Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-07T05:24:00Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,,,Lockscreen,Lockscreen
2024-09-11T07:06:09Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-08-10T08:50:04Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-06-14T07:47:24Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,,B0BTZBGPSH,Lockscreen,Lockscreen
2025-02-18T02:03:05Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,,,Lockscreen,Lockscreen
2025-07-27T08:37:49Z,www.amazon.com,US,Kindle E-reader,77X5BC7DFTLU4LZPF46IWOWFXBG44XNJ,,,Lockscreen,Lockscreen
2025-01-23T05:44:12Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,,,Lockscreen,Lockscreen
2025-02-28T00:54:43Z,www.amazon.com,US,Kindle E-reader,TZP5HFOTIFXZOUVZML2TN6JMK26OPH5M,,,Lockscreen,Lockscreen
2025-05-02T04:16:16Z,www.amazon.com,US,Kindle E-reader,Not Available,,B0CNYH99SX,Lockscreen,Lockscreen
2025-04-14T04:38:16Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,,,Lockscreen,Lockscreen
2024-10-20T03:37:07Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2024-09-02T07:05:17Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-02-27T00:11:32Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,,B0D2ZZ8LS1,Lockscreen,Lockscreen
2025-03-14T03:22:56Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,B0CWKK4Q7H,Lockscreen,Lockscreen
2025-06-01T23:44:57Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,,B0DH8K488C,Lockscreen,Lockscreen
2025-04-13T06:14:57Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,,B0DPJ9MVQ2,Lockscreen,Lockscreen
2024-10-31T03:42:14Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,More by Author Recommendation,B0BRPZLG9G,Lockscreen,Lockscreen
2024-08-30T03:32:33Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-03-24T07:14:03Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,,,Lockscreen,Lockscreen
2024-08-20T04:41:52Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-05-21T03:16:31Z,www.amazon.com,US,Kindle E-reader,FTT7VNOWFIXZCCUGO3PVUC2EFP5UBTOU,,,Lockscreen,Lockscreen
2024-11-30T08:34:40Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,,,Lockscreen,Lockscreen
2025-08-02T05:09:54Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,,B0D9KKHXLF,Lockscreen,Lockscreen
2024-08-24T16:58:04Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-06-17T04:33:07Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2024-09-01T19:07:38Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2024-10-02T03:44:17Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,,,Lockscreen,Lockscreen
2024-09-30T07:55:48Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,,,Lockscreen,Lockscreen
2024-08-17T18:02:26Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-01-18T07:12:50Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,,,Lockscreen,Lockscreen
2025-06-16T22:46:51Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,,,Lockscreen,Lockscreen
2024-12-31T21:20:55Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,,,Lockscreen,Lockscreen
2024-09-10T08:06:07Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-01T08:32:43Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,,B0DZY6PBGK,Lockscreen,Lockscreen
2024-12-30T07:03:59Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,,Lockscreen,Lockscreen
2025-01-25T05:39:57Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,,,Lockscreen,Lockscreen
2024-08-30T20:54:53Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-09T00:05:47Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,,B0B4MZGGJH,Lockscreen,Lockscreen
2025-07-04T17:00:15Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,,,Lockscreen,Lockscreen
2025-05-21T22:01:30Z,www.amazon.com,US,Kindle E-reader,FTT7VNOWFIXZCCUGO3PVUC2EFP5UBTOU,,B0D5V4KLXR,Lockscreen,Lockscreen
2025-03-26T06:31:35Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,,,Lockscreen,Lockscreen
2025-01-02T08:00:45Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,,B0CZ9PHQ4Z,Lockscreen,Lockscreen
2024-08-31T04:04:47Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
2025-07-13T05:40:00Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,B0DM9TQQRZ,Lockscreen,Lockscreen
2025-07-25T23:08:59Z,www.amazon.com,US,Kindle E-reader,CD2J6YLYY6SMOGLTHM77PUX5YBUTBUKC,,,Lockscreen,Lockscreen
2025-04-26T04:08:12Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2025-02-19T05:31:17Z,www.amazon.com,US,Kindle E-reader,B0CQHL1XV7,,,Lockscreen,Lockscreen
2025-07-13T16:43:25Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,,,Lockscreen,Lockscreen
2025-03-14T21:04:22Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,,,Lockscreen,Lockscreen
2025-02-09T22:59:17Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,,,Lockscreen,Lockscreen
2024-09-18T01:35:29Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,More by Author Recommendation,B085RXPY67,Lockscreen,Lockscreen
