created_timestamp,preferred_marketplace,device_family,card_name,card_position
2023-11-04T05:45:12Z,www.amazon.com,Kindle for Android,Expand your reading horizons,3
2024-06-13T02:01:33Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-06-17T11:58:19Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-07-12T19:17:42Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-11-08T18:54:48Z,www.amazon.com,Kindle for Android,,1
2024-06-17T18:17:43Z,www.amazon.com,Kindle for Android,Quick reads for you,2
2023-11-22T18:00:00Z,www.amazon.com,Kindle for Android,More like [book title],3
2023-10-05T04:14:07Z,www.amazon.com,Kindle for Android,,1
2023-10-11T00:20:06Z,www.amazon.com,Kindle for Android,,1
2023-11-22T18:00:00Z,www.amazon.com,Kindle for Android,,2
2024-02-03T21:53:48Z,www.amazon.com,Kindle for Android,Reading Insights,2
2023-12-23T18:19:39Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-02-20T22:51:53Z,www.amazon.com,Kindle for Android,,1
2024-06-17T11:58:11Z,www.amazon.com,Kindle for Android,,3
2024-06-15T21:36:23Z,www.amazon.com,Kindle for Android,,3
2024-06-13T02:01:41Z,www.amazon.com,Kindle for Android,Recommended for you,1
2023-08-28T17:49:15Z,www.amazon.com,Kindle for Android,Reading Insights,2
2023-12-27T00:54:32Z,www.amazon.com,Kindle for Android,,1
2024-07-27T02:19:36Z,www.amazon.com,Kindle for Android,More like [book title],2
2023-10-24T03:06:06Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-11-27T05:46:20Z,www.amazon.com,Kindle for Android,,1
2023-10-11T00:21:01Z,www.amazon.com,Kindle for Android,Upcoming releases for you,12
2024-01-08T18:50:56Z,www.amazon.com,Kindle for Android,,1
2023-11-11T13:10:59Z,www.amazon.com,Kindle for Android,,1
2023-08-14T23:28:27Z,www.amazon.com,Kindle for Android,,1
2023-08-09T02:23:05Z,www.amazon.com,Kindle for Android,,1
2023-10-11T00:33:48Z,www.amazon.com,Kindle for Android,,13
2023-08-07T21:27:38Z,www.amazon.com,Kindle for Android,More like [book title],11
2023-12-12T19:42:38Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-12-09T16:55:15Z,www.amazon.com,Kindle for Android,,1
2023-12-23T03:47:56Z,www.amazon.com,Kindle for Android,,3
2024-01-04T03:41:19Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-10-05T04:14:13Z,www.amazon.com,Kindle for Android,More like [book title],2
2023-12-23T03:47:55Z,www.amazon.com,Kindle for Android,,1
2023-12-20T06:02:10Z,www.amazon.com,Kindle for Android,More like [book title],5
2024-07-12T19:18:43Z,www.amazon.com,Kindle for Android,,2
2023-12-12T19:42:38Z,www.amazon.com,Kindle for Android,,1
2024-07-26T21:49:28Z,www.amazon.com,Kindle for Android,More like [book title],2
2023-12-23T18:19:39Z,www.amazon.com,Kindle for Android,,1
2023-12-20T05:54:40Z,www.amazon.com,Kindle for Android,,3
2023-10-24T03:06:04Z,www.amazon.com,Kindle for Android,,1
2024-06-15T21:42:24Z,www.amazon.com,Kindle for Android,,1
2023-12-27T02:39:47Z,www.amazon.com,Kindle for Android,,1
2024-04-27T15:43:18Z,www.amazon.com,Kindle for Android,More like [book title],2
2023-09-28T01:24:29Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-10-05T04:17:08Z,www.amazon.com,Kindle for Android,,1
2024-07-25T23:20:05Z,www.amazon.com,Kindle for Android,,1
2024-07-31T10:17:51Z,www.amazon.com,Kindle for Android,,1
2023-08-09T02:23:06Z,www.amazon.com,Kindle for Android,,2
2023-12-12T19:43:35Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-07-23T01:13:36Z,www.amazon.com,Kindle for Android,,1
2024-01-26T04:47:43Z,www.amazon.com,Kindle for Android,,1
2023-12-09T16:53:48Z,www.amazon.com,Kindle for Android,,1
2024-07-31T14:27:48Z,www.amazon.com,Kindle for Android,Books trending this month,2
2024-07-01T17:46:08Z,www.amazon.com,Kindle for Android,,1
2023-08-09T02:23:06Z,www.amazon.com,Kindle for Android,,3
2023-10-05T04:15:01Z,www.amazon.com,Kindle for Android,,2
2024-01-10T05:03:03Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,9
2024-01-10T05:01:40Z,www.amazon.com,Kindle for Android,,2
2024-01-10T05:02:33Z,www.amazon.com,Kindle for Android,,1
2023-08-07T21:27:11Z,www.amazon.com,Kindle for Android,,1
2024-06-17T11:58:29Z,www.amazon.com,Kindle for Android,,7
2024-06-15T21:42:24Z,www.amazon.com,Kindle for Android,,3
2023-12-27T02:40:08Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-06-13T02:01:47Z,www.amazon.com,Kindle for Android,,1
2024-06-17T11:59:20Z,www.amazon.com,Kindle for Android,,1
2024-01-10T05:01:53Z,www.amazon.com,Kindle for Android,,3
2023-12-09T16:53:48Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-11-08T18:54:56Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-01-08T04:01:43Z,www.amazon.com,Kindle for Android,,1
2023-10-11T00:21:01Z,www.amazon.com,Kindle for Android,,13
2023-10-07T03:39:41Z,www.amazon.com,Kindle for Android,,2
2024-07-18T18:31:37Z,www.amazon.com,Kindle for Android,,1
2023-10-24T03:06:06Z,www.amazon.com,Kindle for Android,,2
2023-11-12T23:36:05Z,www.amazon.com,Kindle for Android,,8
2023-12-20T06:02:10Z,www.amazon.com,Kindle for Android,,4
2024-07-12T19:18:43Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-05-05T21:11:17Z,www.amazon.com,Kindle for Android,,1
2023-08-07T21:27:16Z,www.amazon.com,Kindle for Android,,3
2023-11-11T13:11:04Z,www.amazon.com,Kindle for Android,,1
2024-07-17T23:29:55Z,www.amazon.com,Kindle for Android,Reading Insights,2
2023-11-12T23:35:58Z,www.amazon.com,Kindle for Android,Recommended for you,3
2024-07-12T19:17:42Z,www.amazon.com,Kindle for Android,,3
2024-07-17T23:30:14Z,www.amazon.com,Kindle for Android,,3
2024-04-27T03:24:14Z,www.amazon.com,Kindle for Android,,1
2024-07-14T23:59:55Z,www.amazon.com,Kindle for Android,,3
2023-12-18T01:47:26Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-06-15T21:42:21Z,www.amazon.com,Kindle for Android,,1
2023-11-12T23:37:12Z,www.amazon.com,Kindle for Android,,1
2023-12-18T01:45:00Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-07-23T01:13:36Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-06-13T02:03:44Z,www.amazon.com,Kindle for Android,,11
2023-12-27T02:40:05Z,www.amazon.com,Kindle for Android,,1
2023-11-27T05:47:00Z,www.amazon.com,Kindle for Android,Recommended for you,2
2023-12-27T00:57:13Z,www.amazon.com,Kindle for Android,,2
2024-07-17T23:30:14Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-01-10T05:02:55Z,www.amazon.com,Kindle for Android,Recommended for you,6
2023-10-11T00:20:06Z,www.amazon.com,Kindle for Android,,2
2024-06-01T17:21:58Z,www.amazon.com,Kindle for Android,,1
2023-12-20T05:58:49Z,www.amazon.com,Kindle for Android,More like [book title],6
2023-10-11T00:20:23Z,www.amazon.com,Kindle for Android,Recommended for you in Prime Reading,8
2023-10-11T00:19:57Z,www.amazon.com,Kindle for Android,,1
2023-08-14T23:28:40Z,www.amazon.com,Kindle for Android,,7
2024-06-15T21:42:42Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-06-15T21:42:36Z,www.amazon.com,Kindle for Android,,1
2024-01-26T04:48:47Z,www.amazon.com,Kindle for Android,,1
2023-08-09T02:23:40Z,www.amazon.com,Kindle for Android,,5
2023-09-28T01:24:29Z,www.amazon.com,Kindle for Android,,1
2024-07-13T23:59:50Z,www.amazon.com,Kindle for Android,,1
2024-07-17T23:29:56Z,www.amazon.com,Kindle for Android,Reading Insights,2
2023-10-11T00:20:25Z,www.amazon.com,Kindle for Android,More like [book title],9
2023-08-07T21:26:37Z,www.amazon.com,Kindle for Android,,1
2023-08-14T23:28:28Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-03-28T16:33:19Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-12-20T05:58:43Z,www.amazon.com,Kindle for Android,,1
2023-10-05T04:14:13Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-12-20T05:54:52Z,www.amazon.com,Kindle for Android,,2
2023-12-20T05:54:40Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-11-12T23:35:37Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-06-17T11:58:11Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-05-31T03:34:36Z,www.amazon.com,Kindle for Android,,1
2023-10-07T01:15:28Z,www.amazon.com,Kindle for Android,Recommended for you in Prime Reading,3
2023-12-12T19:43:24Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-12-12T19:40:24Z,www.amazon.com,Kindle for Android,,1
2023-11-12T23:39:17Z,www.amazon.com,Kindle for Android,,1
2024-02-04T03:54:06Z,www.amazon.com,Kindle for Android,,1
2023-11-28T06:12:38Z,www.amazon.com,Kindle for Android,,1
2024-06-13T02:03:44Z,www.amazon.com,Kindle for Android,More by [author name],12
2024-07-02T19:49:05Z,www.amazon.com,Kindle for Android,,1
2024-07-27T02:19:36Z,www.amazon.com,Kindle for Android,,1
2023-08-07T21:26:38Z,www.amazon.com,Kindle for Android,,3
2024-07-12T19:18:45Z,www.amazon.com,Kindle for Android,,5
2023-08-07T21:27:24Z,www.amazon.com,Kindle for Android,,7
2024-06-17T11:58:19Z,www.amazon.com,Kindle for Android,,3
2023-08-09T02:23:31Z,www.amazon.com,Kindle for Android,,2
2023-12-31T05:08:13Z,www.amazon.com,Kindle for Android,,1
2023-08-09T02:23:41Z,www.amazon.com,Kindle for Android,,6
2023-10-11T00:20:18Z,www.amazon.com,Kindle for Android,,6
2024-07-31T14:27:48Z,www.amazon.com,Kindle for Android,,1
2024-02-04T03:54:07Z,www.amazon.com,Kindle for Android,,1
2024-05-31T03:34:37Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-07-17T23:30:05Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-01-08T18:50:57Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-01-26T04:49:27Z,www.amazon.com,Kindle for Android,More like [book title],3
2023-12-20T05:58:43Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-08-14T23:28:39Z,www.amazon.com,Kindle for Android,,5
2024-04-27T03:24:15Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-03-28T16:33:18Z,www.amazon.com,Kindle for Android,,1
2024-01-10T05:01:59Z,www.amazon.com,Kindle for Android,,1
2023-12-27T02:39:48Z,www.amazon.com,Kindle for Android,More like [book title],3
2024-02-04T03:54:07Z,www.amazon.com,Kindle for Android,Reading Insights,2
2023-08-28T17:50:07Z,www.amazon.com,Kindle for Android,,2
2023-12-09T16:53:31Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-10-07T01:15:13Z,www.amazon.com,Kindle for Android,,1
2023-12-12T19:39:57Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-04-27T03:24:15Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-06-13T02:02:44Z,www.amazon.com,Kindle for Android,More like [book title],6
2023-12-12T19:40:05Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-07-02T19:49:13Z,www.amazon.com,Kindle for Android,,1
2024-06-13T02:02:39Z,www.amazon.com,Kindle for Android,More like [book title],4
2023-09-28T01:24:21Z,www.amazon.com,Kindle for Android,Upcoming releases for you,3
2024-01-26T04:47:43Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-06-17T11:59:20Z,www.amazon.com,Kindle for Android,Reading Insights,2
2023-10-11T00:33:51Z,www.amazon.com,Kindle for Android,More like [book title],10
2023-08-07T21:27:41Z,www.amazon.com,Kindle for Android,Recommended for you,12
2023-12-17T04:07:38Z,www.amazon.com,Kindle for Android,,1
2024-07-12T19:18:39Z,www.amazon.com,Kindle for Android,,1
2024-06-13T02:01:47Z,www.amazon.com,Kindle for Android,Recommended for you,1
2023-10-24T03:06:05Z,www.amazon.com,Kindle for Android,,1
2024-07-17T23:29:55Z,www.amazon.com,Kindle for Android,,1
2024-06-17T11:58:03Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-07-23T01:13:43Z,www.amazon.com,Kindle for Android,,1
2023-11-08T18:54:49Z,www.amazon.com,Kindle for Android,,2
2023-12-23T18:19:35Z,www.amazon.com,Kindle for Android,,1
2023-08-28T18:18:47Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-01-08T03:23:22Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-08-14T23:28:35Z,www.amazon.com,Kindle for Android,Upcoming releases for you,3
2023-10-11T00:20:41Z,www.amazon.com,Kindle for Android,More like [book title],11
2024-06-17T11:54:07Z,www.amazon.com,Kindle for Android,,1
2023-10-11T00:20:19Z,www.amazon.com,Kindle for Android,Reading Insights,7
2024-06-15T21:36:22Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-06-17T11:58:11Z,www.amazon.com,Kindle for Android,,1
2023-11-14T13:26:11Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-06-13T02:02:41Z,www.amazon.com,Kindle for Android,More like [book title],5
2023-10-11T00:19:57Z,www.amazon.com,Kindle for Android,,2
2024-06-13T02:03:43Z,www.amazon.com,Kindle for Android,Follow the author,8
2023-11-28T06:12:52Z,www.amazon.com,Kindle for Android,Recommended for you,2
2023-09-28T01:24:20Z,www.amazon.com,Kindle for Android,,1
2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,More like [book title],9
2023-12-27T00:54:32Z,www.amazon.com,Kindle for Android,,2
2024-06-15T23:00:49Z,www.amazon.com,Kindle for Android,,3
2024-06-01T17:21:24Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-11-12T23:35:58Z,www.amazon.com,Kindle for Android,More like [book title],4
2023-10-11T00:20:18Z,www.amazon.com,Kindle for Android,,5
2023-08-28T17:49:14Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-06-15T23:00:48Z,www.amazon.com,Kindle for Android,,1
2023-10-11T00:34:16Z,www.amazon.com,Kindle for Android,More like [book title],10
2023-11-12T23:35:55Z,www.amazon.com,Kindle for Android,,2
2024-01-26T04:53:51Z,www.amazon.com,Kindle for Android,,1
2024-02-20T22:52:05Z,www.amazon.com,Kindle for Android,,1
2023-08-07T21:27:16Z,www.amazon.com,Kindle for Android,,4
2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,Reading Insights,7
2024-06-15T21:42:24Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-01-10T05:02:48Z,www.amazon.com,Kindle for Android,,3
2024-01-10T05:02:46Z,www.amazon.com,Kindle for Android,,2
2024-06-17T11:58:36Z,www.amazon.com,Kindle for Android,,9
2023-10-11T00:19:56Z,www.amazon.com,Kindle for Android,,1
2024-06-13T02:03:43Z,www.amazon.com,Kindle for Android,,10
2024-04-10T02:44:09Z,www.amazon.com,Kindle for Android,More like [book title],2
2023-08-14T23:28:27Z,www.amazon.com,Kindle for Android,Recommended for you,1
2023-08-07T21:27:11Z,www.amazon.com,Kindle for Android,,2
2023-11-28T06:12:39Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-08-28T17:49:23Z,www.amazon.com,Kindle for Android,Recommended for you,1
2023-12-18T01:47:31Z,www.amazon.com,Kindle for Android,,1
2023-08-28T17:49:23Z,www.amazon.com,Kindle for Android,,1
2023-12-18T01:47:31Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-07-01T17:46:08Z,www.amazon.com,Kindle for Android,Quick reads for you,3
2024-07-01T18:02:10Z,www.amazon.com,Kindle for Android,,1
2023-11-12T23:35:28Z,www.amazon.com,Kindle for Android,Reading Insights,1
2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,,2
2023-12-27T00:54:34Z,www.amazon.com,Kindle for Android,,1
2024-01-26T04:47:48Z,www.amazon.com,Kindle for Android,Reading Insights,2
2023-09-28T01:24:21Z,www.amazon.com,Kindle for Android,,2
2023-08-14T23:28:41Z,www.amazon.com,Kindle for Android,More like [book title],12
2023-08-09T02:23:16Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-06-17T11:58:28Z,www.amazon.com,Kindle for Android,More like [book title],5
2024-07-12T19:18:45Z,www.amazon.com,Kindle for Android,,4
2024-01-10T05:03:00Z,www.amazon.com,Kindle for Android,Follow the author,7
2023-12-20T05:58:44Z,www.amazon.com,Kindle for Android,,2
2024-06-17T11:58:28Z,www.amazon.com,Kindle for Android,More like [book title],6
2023-08-09T02:23:55Z,www.amazon.com,Kindle for Android,More like [book title],10
2024-05-31T03:45:04Z,www.amazon.com,Kindle for Android,,1
2024-07-18T18:31:38Z,www.amazon.com,Kindle for Android,,3
2023-08-28T17:49:14Z,www.amazon.com,Kindle for Android,,1
2023-12-27T02:40:08Z,www.amazon.com,Kindle for Android,,1
2024-05-31T03:34:37Z,www.amazon.com,Kindle for Android,,1
2024-06-13T02:02:48Z,www.amazon.com,Kindle for Android,Recommended for you in Prime Reading,7
2024-06-17T11:57:53Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-06-01T17:21:24Z,www.amazon.com,Kindle for Android,,2
2024-01-10T05:02:00Z,www.amazon.com,Kindle for Android,,2
2024-11-08T02:58:20Z,www.amazon.com,Kindle for Android,,1
2024-11-25T17:48:59Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-02-26T21:41:37Z,www.amazon.com,Kindle for Android,,1
2024-09-05T11:19:11Z,www.amazon.com,Kindle for Android,Expand your reading horizons,1
2025-01-05T04:38:59Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-02-06T03:10:07Z,www.amazon.com,Kindle for Android,,1
2025-05-30T01:28:03Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-04-30T20:24:35Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-05-29T02:43:25Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-02-12T20:38:51Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:13:42Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2024-10-03T20:46:01Z,www.amazon.com,Kindle for Android,,1
2024-09-30T20:47:26Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:48:37Z,www.amazon.com,Kindle for Android,,12
2024-10-07T04:14:09Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2024-08-18T23:07:21Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-06-11T03:14:59Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:49:56Z,www.amazon.com,Kindle for Android,More by [author name],9
2024-08-09T03:23:42Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:17:15Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-02-05T17:43:02Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:39:01Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-12-26T06:06:36Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-10-29T18:50:28Z,www.amazon.com,Kindle for Android,,4
2024-11-07T18:49:39Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:30:44Z,www.amazon.com,Kindle for Android,,1
2024-10-02T17:36:07Z,www.amazon.com,Kindle for Android,Reading Insights,2
2024-11-04T03:49:11Z,www.amazon.com,Kindle for Android,,2
2024-09-05T11:19:11Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-02-06T02:00:00Z,www.amazon.com,Kindle for Android,,8
2025-02-19T20:52:12Z,www.amazon.com,Kindle for Android,Upcoming releases for you,2
2025-04-27T03:20:38Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-07-06T19:48:33Z,www.amazon.com,Kindle for Android,,10
2024-12-30T20:10:46Z,www.amazon.com,Kindle for Android,More like [book title],1
2024-09-21T21:07:35Z,www.amazon.com,Kindle for Android,,2
2025-05-28T18:24:04Z,www.amazon.com,Kindle for Android,,1
2025-03-25T21:57:06Z,www.amazon.com,Kindle for Android,,2
2025-05-29T03:41:06Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-08-09T02:39:44Z,www.amazon.com,Kindle for Android,Books trending this month,3
2025-07-06T19:46:20Z,www.amazon.com,Kindle for Android,New releases in Kindle store,11
2025-01-05T18:44:04Z,www.amazon.com,Kindle for Android,,1
2025-04-16T17:25:15Z,www.amazon.com,Kindle for Android,,1
2024-11-06T17:19:30Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-08-09T03:31:35Z,www.amazon.com,Kindle for Android,Books trending this month,3
2024-08-17T18:24:33Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-05-29T03:41:07Z,www.amazon.com,Kindle for Android,More like [book title],3
2024-09-24T20:02:23Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-08-09T02:39:44Z,www.amazon.com,Kindle for Android,,1
2025-04-15T20:41:53Z,www.amazon.com,Kindle for Android,,2
2025-06-12T23:38:03Z,www.amazon.com,Kindle for Android,,1
2025-02-26T21:41:37Z,www.amazon.com,Kindle for Android,,2
2024-08-17T18:24:13Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-02-06T02:02:15Z,www.amazon.com,Kindle for Android,,11
2024-08-16T14:55:19Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-06-12T23:38:05Z,www.amazon.com,Kindle for Android,,1
2024-09-02T05:06:50Z,www.amazon.com,Kindle for Android,,1
2025-01-13T03:44:40Z,www.amazon.com,Kindle for Android,,1
2025-03-16T17:01:14Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:17:35Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2025-04-09T01:24:30Z,www.amazon.com,Kindle for Android,,1
2025-02-10T21:17:44Z,www.amazon.com,Kindle for Android,,1
2024-12-27T06:19:08Z,www.amazon.com,Kindle for Android,Reading Insights,1
2025-01-29T01:01:00Z,www.amazon.com,Kindle for Android,,1
2025-01-05T18:21:18Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-11-04T03:49:54Z,www.amazon.com,Kindle for Android,Reading Insights,7
2024-08-04T17:19:11Z,www.amazon.com,Kindle for Android,,2
2025-02-26T21:41:16Z,www.amazon.com,Kindle for Android,,2
2025-03-09T17:51:18Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:49:36Z,www.amazon.com,Kindle for Android,More like [book title],4
2024-09-30T20:48:08Z,www.amazon.com,Kindle for Android,Reading Insights,2
2025-02-19T05:27:40Z,www.amazon.com,Kindle for Android,Upcoming releases for you,2
2025-04-16T17:25:08Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-10-07T14:59:56Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,1
2024-10-02T20:01:11Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-08-09T03:32:16Z,www.amazon.com,Kindle for Android,,2
2025-07-29T20:42:53Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:48:51Z,www.amazon.com,Kindle for Android,,13
2024-09-24T18:52:42Z,www.amazon.com,Kindle for Android,,1
2024-11-06T17:20:16Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-11-06T17:20:19Z,www.amazon.com,Kindle for Android,More like [book title],4
2025-01-14T20:03:37Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:08:17Z,www.amazon.com,Kindle for Android,More like [book title],4
2024-09-02T05:06:50Z,www.amazon.com,Kindle for Android,Reading Insights,1
2025-05-27T22:27:02Z,www.amazon.com,Kindle for Android,,1
2025-07-29T15:55:35Z,www.amazon.com,Kindle for Android,,1
2025-02-24T18:47:37Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:08:16Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-01-13T03:44:40Z,www.amazon.com,Kindle for Android,,2
2025-02-06T02:00:08Z,www.amazon.com,Kindle for Android,More like [book title],13
2025-07-29T15:55:32Z,www.amazon.com,Kindle for Android,,1
2024-11-25T17:48:59Z,www.amazon.com,Kindle for Android,,1
2024-09-21T21:07:35Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-04-24T01:08:19Z,www.amazon.com,Kindle for Android,,1
2024-09-22T20:59:13Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:13:42Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:50:08Z,www.amazon.com,Kindle for Android,,13
2025-03-25T20:33:16Z,www.amazon.com,Kindle for Android,,1
2025-02-18T05:23:46Z,www.amazon.com,Kindle for Android,,1
2025-02-24T18:35:20Z,www.amazon.com,Kindle for Android,,1
2025-02-06T01:59:59Z,www.amazon.com,Kindle for Android,Upcoming releases for you,7
2025-03-16T17:01:15Z,www.amazon.com,Kindle for Android,Recommended for you,2
2024-10-07T14:59:56Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-10-07T04:17:35Z,www.amazon.com,Kindle for Android,,1
2025-06-23T00:50:25Z,www.amazon.com,Kindle for Android,,3
2025-07-29T15:55:35Z,www.amazon.com,Kindle for Android,,2
2025-02-06T02:00:03Z,www.amazon.com,Kindle for Android,,10
2024-11-04T03:50:13Z,www.amazon.com,Kindle for Android,,3
2025-04-27T03:29:28Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-05-21T18:48:48Z,www.amazon.com,Kindle for Android,,1
2024-08-17T18:24:51Z,www.amazon.com,Kindle for Android,,1
2024-11-07T18:49:50Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-12-27T06:19:07Z,www.amazon.com,Kindle for Android,,1
2024-08-27T21:58:58Z,www.amazon.com,Kindle for Android,,1
2025-02-06T01:59:55Z,www.amazon.com,Kindle for Android,,6
2025-06-09T19:18:42Z,www.amazon.com,Kindle for Android,,1
2025-05-21T18:48:21Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:07:31Z,www.amazon.com,Kindle for Android,Recommended for you,2
2024-11-04T03:50:01Z,www.amazon.com,Kindle for Android,More by [author name],11
2024-11-04T03:49:15Z,www.amazon.com,Kindle for Android,More like [book title],5
2024-09-22T20:58:51Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-09-30T20:47:59Z,www.amazon.com,Kindle for Android,,1
2025-03-25T20:33:16Z,www.amazon.com,Kindle for Android,,2
2025-02-19T21:31:48Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-01-05T18:21:04Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-06-11T03:15:19Z,www.amazon.com,Kindle for Android,,1
2025-04-17T19:35:08Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:58:18Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:58:18Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-11-07T18:49:50Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:42:32Z,www.amazon.com,Kindle for Android,,2
2025-02-26T21:41:16Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:42:32Z,www.amazon.com,Kindle for Android,Recommended for you,3
2024-09-11T17:12:46Z,www.amazon.com,Kindle for Android,,1
2025-03-25T21:57:06Z,www.amazon.com,Kindle for Android,,1
2024-11-06T17:15:16Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-09-30T20:48:08Z,www.amazon.com,Kindle for Android,,1
2025-04-24T01:08:19Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-04-30T20:24:33Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-03-16T17:01:14Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-07-06T19:43:48Z,www.amazon.com,Kindle for Android,,10
2024-09-02T14:44:08Z,www.amazon.com,Kindle for Android,,1
