created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2023-11-25T08:16:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-11-15T07:19:17Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-06-04T03:57:35Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,wireless,wifi,by user
2024-07-29T07:04:11Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,wireless,wifi,by user
2024-06-14T20:37:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-03T00:14:44Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,wireless,wifi,by user
2024-04-21T21:41:47Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,wireless,wifi,by user
2024-02-13T08:12:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-23T08:12:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-03T04:02:01Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,wireless,wifi,by user
2024-07-26T19:31:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-06-08T00:41:24Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,wireless,wifi,by user
2024-01-29T02:48:18Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-12T08:46:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-03T03:08:11Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,wireless,wifi,by user
2024-05-11T23:37:36Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,wireless,wifi,by user
2024-02-12T05:29:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-08T06:58:56Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-06T18:58:59Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-05T01:34:20Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,wireless,wifi,by user
2024-01-17T22:59:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-01T04:24:19Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,wireless,wifi,by user
2024-07-18T00:19:42Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,wireless,wifi,by user
2024-05-27T23:20:20Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,wireless,wifi,by user
2023-11-30T08:15:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-03T07:04:22Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,wireless,wifi,by user
2024-01-27T02:58:48Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,wireless,wifi,by user
2024-01-19T22:20:22Z,www.amazon.com,US,Kindle E-reader,B0BL6271NP,wireless,wifi,by user
2024-03-22T07:05:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-11T03:53:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-11-02T08:42:33Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,wireless,wifi,by user
2024-04-18T07:04:28Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,wireless,wifi,by user
2024-04-07T17:05:42Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,wireless,wifi,by user
2024-05-24T17:26:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-19T08:11:44Z,www.amazon.com,US,Kindle E-reader,B0BL6271NP,wireless,wifi,by user
2024-04-03T23:05:20Z,www.amazon.com,US,Kindle E-reader,B0BXTB6HSN,wireless,wifi,by user
2024-06-06T21:54:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-01-07T08:11:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-12-24T08:13:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-06-02T07:04:24Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,wireless,wifi,by user
2024-03-01T00:58:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-15T03:26:31Z,www.amazon.com,US,Kindle E-reader,Not Available,airplane_mode,disabled,automatically after an update
2023-11-11T08:12:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-06T08:11:48Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,wireless,wifi,by user
2024-07-19T07:04:23Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,wireless,wifi,by user
2023-11-11T08:11:45Z,www.amazon.com,US,Kindle E-reader,B0BR511292,wireless,wifi,by user
2024-03-02T20:13:27Z,www.amazon.com,US,Kindle E-reader,B0C6KMGND1,wireless,wifi,by user
2023-08-31T08:45:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-11-15T05:02:08Z,www.amazon.com,US,Kindle E-reader,Not Available,airplane_mode,disabled,automatically after an update
2023-11-04T06:04:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-10-19T08:43:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-29T00:16:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-29T08:43:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-29T21:17:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-11-06T23:41:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-03-09T05:31:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-17T22:47:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-30T02:09:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-31T04:08:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-01T22:43:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-07T21:37:07Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-27T00:59:59Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-14T07:05:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-28T23:41:21Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,wireless,wifi,by user
2023-11-13T03:37:36Z,www.amazon.com,US,Kindle E-reader,B0BR511292,wireless,wifi,by user
2024-04-08T07:04:33Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-23T03:59:23Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-27T07:04:04Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,wireless,wifi,by user
2023-08-15T08:42:31Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,wireless,wifi,by user
2024-02-12T20:25:44Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,wireless,wifi,by user
2024-06-09T21:37:07Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-07T22:00:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-15T05:10:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-07T05:33:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-20T07:05:17Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-08T05:50:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-10-19T04:11:37Z,www.amazon.com,US,Kindle E-reader,Not Available,airplane_mode,disabled,by user
2024-05-16T22:29:47Z,www.amazon.com,US,Kindle E-reader,B081914PR7,wireless,wifi,by user
2024-06-21T04:31:11Z,www.amazon.com,US,Kindle E-reader,02A4171C317D47ABB064E2F24B3D5CFC,wireless,wifi,by user
2024-04-15T20:40:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-20T22:16:15Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-14T03:14:15Z,www.amazon.com,US,Kindle E-reader,B0BR511292,wireless,wifi,by user
2023-11-04T08:42:51Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,wireless,wifi,by user
2023-08-26T04:01:04Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,wireless,wifi,by user
2024-04-19T07:04:30Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,wireless,wifi,by user
2024-03-09T08:12:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-30T07:04:15Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,wireless,wifi,by user
2024-05-13T03:30:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-25T01:42:45Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,wireless,wifi,by user
2024-04-11T22:37:07Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-07-14T04:09:23Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,wireless,wifi,by user
2023-11-23T08:11:36Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-07-03T07:07:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-10T03:24:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-07T07:04:23Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,wireless,wifi,by user
2024-05-31T22:25:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-21T04:37:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-14T02:12:58Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-25T08:42:28Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,wireless,wifi,by user
2024-06-04T22:57:54Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,wireless,wifi,by user
2024-07-25T01:17:32Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,wireless,wifi,by user
2024-02-26T08:11:45Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,wireless,wifi,by user
2024-05-28T01:21:35Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-06-20T21:57:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-20T04:49:21Z,www.amazon.com,US,Kindle E-reader,B0BL6271NP,wireless,wifi,by user
2023-11-22T21:59:40Z,www.amazon.com,US,Kindle E-reader,B09YRR8DB6,wireless,wifi,by user
2024-02-09T05:10:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-21T08:12:57Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-24T03:19:13Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-30T04:20:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-25T01:18:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-14T07:05:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-30T02:50:37Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,wireless,wifi,by user
2024-07-09T23:15:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-06T05:45:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-02T08:43:49Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-05T04:36:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-15T03:47:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-15T04:29:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-16T07:05:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-16T07:04:23Z,www.amazon.com,US,Kindle E-reader,B081914PR7,wireless,wifi,by user
2024-03-09T04:52:53Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,wireless,wifi,by user
2023-10-05T03:59:31Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,wireless,wifi,by user
2024-03-15T07:04:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-01-18T08:11:45Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,wireless,wifi,by user
2024-01-31T08:15:17Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-25T21:34:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-11-22T04:03:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-21T05:04:12Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-10-25T01:35:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-06-04T22:57:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-11-10T08:15:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-19T04:48:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-13T21:39:07Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,wireless,wifi,by user
2024-05-30T03:46:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-12-14T02:56:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-21T08:42:40Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,wireless,wifi,by user
2023-11-07T08:11:40Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,wireless,wifi,by user
2024-03-18T07:08:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-23T04:44:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-08-26T08:43:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-19T21:32:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-11T04:26:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-06-08T02:24:13Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-12T21:39:02Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,wireless,wifi,by user
2024-07-10T20:24:16Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-19T08:12:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-11-15T05:02:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,automatically after an update
2024-07-18T00:21:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-10T22:07:06Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-28T14:01:12Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-11T20:33:20Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-28T03:48:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-29T20:52:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-06T08:42:36Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-10-10T08:42:37Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,wireless,wifi,by user
2023-11-28T04:24:43Z,www.amazon.com,US,Kindle E-reader,B0BR511292,wireless,wifi,by user
2024-05-10T03:57:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-10-20T08:46:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-06T08:42:41Z,www.amazon.com,US,Kindle E-reader,B0BG13PH57,wireless,wifi,by user
2024-03-13T04:20:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-29T22:42:01Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,wireless,wifi,by user
2024-07-18T22:09:20Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,wireless,wifi,by user
2024-04-05T21:13:46Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,wireless,wifi,by user
2023-11-08T08:11:36Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,wireless,wifi,by user
2024-02-28T02:27:35Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-15T02:33:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-10T08:43:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-26T08:16:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-08T22:43:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-03-03T08:11:43Z,www.amazon.com,US,Kindle E-reader,B0C6KMGND1,wireless,wifi,by user
2024-07-02T21:19:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-23T13:05:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-27T00:58:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-01-05T02:01:56Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,wireless,wifi,by user
2024-07-11T03:16:43Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,wireless,wifi,by user
2023-11-15T03:57:20Z,www.amazon.com,US,Kindle E-reader,B006CUDDUG,wireless,wifi,by user
2024-07-13T04:25:47Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,wireless,wifi,by user
2023-08-28T18:25:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-26T03:25:06Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,wireless,wifi,by user
2024-05-12T17:28:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-15T04:07:07Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,wireless,wifi,by user
2024-03-09T08:11:45Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,wireless,wifi,by user
2023-12-01T22:43:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-12-13T06:21:33Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-15T03:20:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-27T07:04:20Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,wireless,wifi,by user
2024-02-04T03:11:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-12T07:04:23Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,wireless,wifi,by user
2024-07-22T21:13:41Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,wireless,none,by user
2024-03-29T04:37:18Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-06-20T21:23:31Z,www.amazon.com,US,Kindle E-reader,096E674F00DC4192A0B7E99C3AB4A388,wireless,wifi,by user
2024-05-21T21:39:25Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-19T03:47:50Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-10T06:10:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-04T07:04:20Z,www.amazon.com,US,Kindle E-reader,B0BXTB6HSN,wireless,wifi,by user
2024-01-12T20:13:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-27T21:23:47Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,wireless,wifi,by user
2024-05-18T07:04:27Z,www.amazon.com,US,Kindle E-reader,B081914PR7,wireless,wifi,by user
2024-05-29T03:34:29Z,www.amazon.com,US,Kindle E-reader,B07QN87LQB,wireless,wifi,by user
2023-09-07T08:42:27Z,www.amazon.com,US,Kindle E-reader,B0BBC769LV,wireless,wifi,by user
2024-07-23T20:54:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-07T08:43:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-25T08:12:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-27T08:42:38Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,wireless,wifi,by user
2024-02-04T01:10:24Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,wireless,wifi,by user
2023-09-27T08:42:36Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,wireless,wifi,by user
2024-02-14T08:12:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-06-08T01:15:34Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,wireless,wifi,by user
2024-01-24T05:52:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-16T04:22:55Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,wireless,wifi,by user
2023-11-15T05:06:20Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-20T08:42:45Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,wireless,wifi,by user
2024-02-02T06:06:42Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,automatically after an update
2024-02-06T08:11:35Z,www.amazon.com,US,Kindle E-reader,B0C7RK8P8K,wireless,wifi,by user
2024-05-28T00:39:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-09T02:18:04Z,www.amazon.com,US,Kindle E-reader,Not Available,airplane_mode,enabled,by user
2024-01-04T08:12:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-01T18:36:36Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,wireless,wifi,by user
2023-08-21T08:46:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-13T05:10:11Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-19T08:12:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-28T08:15:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-01T07:04:11Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,wireless,wifi,by user
2024-01-14T05:03:33Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,wireless,wifi,by user
2024-06-11T02:54:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-11-02T08:44:57Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-11T21:03:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-03T08:47:58Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-31T18:00:00Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-02T05:21:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-10-24T08:43:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-17T22:36:51Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,wireless,wifi,by user
2024-07-24T02:50:23Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,wireless,wifi,by user
2024-01-12T05:31:11Z,www.amazon.com,US,Kindle E-reader,B0927NRBFB,wireless,wifi,by user
2024-07-01T21:30:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-02-02T07:09:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-20T02:10:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-10-07T03:33:54Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,wireless,wifi,by user
2024-04-15T20:34:26Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,wireless,wifi,by user
2024-04-26T18:16:24Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,wireless,wifi,by user
2024-06-07T21:48:18Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,wireless,wifi,by user
2024-04-01T04:27:59Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-06T22:36:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-23T00:54:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-02-22T21:20:23Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,wireless,wifi,by user
2024-02-08T21:37:51Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-29T21:17:59Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-11-21T04:38:18Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-13T04:00:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-09-21T21:03:02Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,wireless,wifi,by user
2024-07-14T07:04:20Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,wireless,wifi,by user
2024-06-01T17:43:28Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,wireless,wifi,by user
2023-11-01T08:42:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2023-11-20T08:11:45Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,wireless,wifi,by user
2023-09-30T19:59:50Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-09T02:33:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-01T05:04:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-12-18T08:11:47Z,www.amazon.com,US,Kindle E-reader,B08FGV64B1,wireless,wifi,by user
2024-07-18T07:04:05Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,wireless,wifi,by user
2024-05-19T08:05:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-01-08T04:11:29Z,www.amazon.com,US,Kindle E-reader,B0BST5X6GS,wireless,wifi,by user
2024-06-13T02:31:35Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-09T03:57:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-08-12T04:14:56Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,automatically after an update
2023-10-05T21:59:36Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-02-13T02:44:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2023-10-26T08:42:48Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,wireless,wifi,by user
2024-05-31T22:04:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-22T07:04:23Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,wireless,wifi,by user
