Timestamp,Activity,CampaignName,DisplayStatus
2025-05-15T22:16:15Z,RECEIVED,kindle_recommends,displayed
2024-04-10T02:44:24Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-07-16T21:09:28Z,ACTION_TRAY_CLEARED,,
2024-10-07T04:14:37Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-04-10T02:44:24Z,ACTION_TRAY_OPEN,,
2023-11-04T05:45:24Z,ACTION_TRAY_OPEN,,
2024-01-18T18:21:23Z,RECEIVED,kindle_recommends,displayed
2023-06-08T21:28:01Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-11-27T05:47:19Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-07-13T23:59:56Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-01-26T04:47:58Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-01-14T20:04:00Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-11-25T17:49:19Z,ACTION_TRAY_OPEN,,
2023-08-15T18:26:59Z,RECEIVED,tips,displayed
2023-08-15T18:27:59Z,ACTION_TAP,tips,
2025-05-29T02:43:43Z,ACTION_TRAY_OPEN,,
2023-08-07T21:27:36Z,ACTION_TRAY_CLOSE,,
2023-05-15T03:09:36Z,ACTION_TRAY_CLOSE,,
2024-09-30T20:47:51Z,ACTION_TRAY_OPEN,,
2023-07-03T19:01:50Z,ACTION_TRAY_OPEN,,
2023-07-21T15:52:34Z,ACTION_TRAY_CLEARED,,
2023-10-11T20:55:28Z,RECEIVED,tips,displayed
2025-02-16T16:35:31Z,RECEIVED,tips,displayed
2025-07-02T16:51:16Z,ACTION_TRAY_CLEARED,,
2025-06-26T00:23:46Z,RECEIVED,kindle_recommends,displayed
2024-08-21T21:44:41Z,ACTION_TRAY_OPEN,,
2025-02-10T21:17:33Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-04-27T03:17:06Z,ACTION_TRAY_CLEARED,,
2023-07-03T15:17:57Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-09-01T22:22:34Z,ACTION_TRAY_CLOSE,,
2024-07-13T23:59:56Z,ACTION_TRAY_OPEN,,
2023-03-07T03:51:51Z,ACTION_TRAY_CLEARED,,
2024-01-04T03:28:17Z,RECEIVED,kindle_recommends,displayed
2025-03-16T16:22:02Z,RECEIVED,tips,displayed
2023-07-21T15:52:34Z,ACTION_TAP,tips,
2024-03-02T00:06:42Z,RECEIVED,tips,displayed
2025-06-09T19:18:51Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-08-17T19:23:52Z,RECEIVED,tips,displayed
2024-06-13T02:01:59Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-07-06T19:42:22Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-03-16T17:01:19Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-04-21T03:42:18Z,ACTION_TRAY_OPEN,,
2023-12-18T01:45:28Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2025-06-11T03:15:38Z,ACTION_TRAY_CLEARED,,
2024-09-12T16:51:44Z,RECEIVED,special_deals,displayed
2023-07-09T18:33:02Z,RECEIVED,kindle_recommends,displayed
2023-09-08T19:29:26Z,RECEIVED,kindle_recommends,displayed
2024-11-11T18:24:05Z,RECEIVED,kindle_recommends,displayed
2023-11-12T23:35:55Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-07-02T19:49:23Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-05-14T17:41:33Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-02-27T23:51:25Z,ACTION_TRAY_CLOSE,,
2024-04-10T02:44:24Z,ACTION_IAN_NOTIFICATION_FILTERED_InAppNotification,kindle_recommends#DEFAULT,
2025-03-15T18:24:16Z,RECEIVED,tips,displayed
2024-07-31T10:18:10Z,ACTION_TRAY_CLEARED,,
2023-07-06T18:55:49Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2025-04-14T22:45:05Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-02-19T21:31:51Z,ACTION_TRAY_CLEARED,,
2023-07-27T17:10:58Z,RECEIVED,special_deals,displayed
2023-12-09T16:54:00Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-11-12T23:35:55Z,ACTION_TRAY_CLOSE,,
2023-03-09T03:05:56Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-11-01T15:30:21Z,RECEIVED,tips,displayed
2023-12-27T02:40:16Z,ACTION_TRAY_CLEARED,,
2024-02-03T21:53:39Z,RECEIVED,tips,displayed
2023-06-19T21:29:36Z,ACTION_TRAY_CLEARED,,
2023-10-11T00:20:25Z,ACTION_TRAY_CLOSE,,
2025-01-17T17:13:12Z,RECEIVED,kindle_recommends,displayed
2025-06-11T03:15:38Z,ACTION_TRAY_CLOSE,,
2025-01-13T03:45:01Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-09-30T20:48:21Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-04-04T23:12:18Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-02-20T03:01:36Z,ACTION_TRAY_OPEN,,
2025-01-31T21:05:42Z,ACTION_TRAY_OPEN,,
2023-07-06T18:55:49Z,ACTION_TAP_InAppNotification,tips#DEFAULT,
2024-01-04T03:41:27Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2023-06-19T21:29:36Z,ACTION_TRAY_OPEN,,
2025-04-09T01:23:00Z,ACTION_TRAY_OPEN,,
2023-07-03T15:17:57Z,ACTION_TRAY_CLEARED,,
2024-06-17T11:57:59Z,ACTION_TRAY_CLEAR_PERFORMED,,
2023-03-09T03:05:56Z,ACTION_TAP_InAppNotification,kindle_recommends#DEFAULT,
2025-01-18T18:54:30Z,RECEIVED,tips,displayed
2023-02-20T03:01:36Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2025-07-27T18:32:59Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-12-12T19:44:57Z,RECEIVED,tips,displayed
2024-10-07T04:14:37Z,ACTION_TRAY_CLOSE,,
2024-07-31T10:18:10Z,ACTION_TRAY_CLOSE,,
2024-02-27T20:31:34Z,RECEIVED,kindle_recommends,displayed
2023-07-16T21:10:29Z,ACTION_TRAY_CLOSE,,
2023-10-11T00:20:25Z,ACTION_TRAY_CLEARED,,
2024-02-20T22:52:23Z,ACTION_TRAY_CLEARED,,
2025-03-04T01:55:56Z,ACTION_TRAY_CLEARED,,
2025-01-24T20:42:37Z,RECEIVED,kindle_recommends,displayed
2024-09-12T16:51:56Z,ACTION_TRAY_OPEN,,
2025-06-09T19:18:51Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-12-16T19:01:22Z,ACTION_TRAY_CLOSE,,
2025-04-16T17:24:56Z,RECEIVED,special_deals,displayed
2023-11-08T18:55:17Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-05-27T03:26:11Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-01-08T18:51:40Z,ACTION_TRAY_CLEARED,,
2024-07-02T19:49:23Z,ACTION_TRAY_OPEN,,
2023-07-23T17:39:33Z,RECEIVED,kindle_recommends,displayed
2023-11-27T05:47:19Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2024-01-08T18:51:14Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2023-03-06T19:43:16Z,RECEIVED,kindle_recommends,displayed
2025-06-09T19:18:51Z,ACTION_TRAY_OPEN,,
2024-11-25T17:49:19Z,RECEIVED,your_account#DEFAULT,displayed_InAppNotification
2023-07-06T18:56:20Z,ACTION_TRAY_CLEAR_PERFORMED,,
2025-04-14T22:45:05Z,ACTION_TRAY_OPEN,,
2023-06-28T23:56:04Z,ACTION_TRAY_OPEN,,
2025-05-29T02:46:45Z,ACTION_TRAY_CLOSE,,
2023-03-22T18:32:04Z,RECEIVED,kindle_recommends,displayed
2025-04-09T01:23:00Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-11-06T17:15:43Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-11-14T16:58:34Z,RECEIVED,special_deals,displayed
2025-04-24T01:08:46Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-07-23T01:13:59Z,ACTION_TRAY_CLEAR_PERFORMED,,
2024-07-17T23:30:52Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-11-08T19:44:37Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-02-21T23:06:33Z,RECEIVED,tips,displayed
2023-07-03T15:17:24Z,RECEIVED,tips,displayed
2025-06-27T19:54:39Z,RECEIVED,tips,displayed
2024-02-04T03:54:19Z,RECEIVED,kindle_recommends#DEFAULT,displayed_InAppNotification
2024-09-30T20:47:51Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-04-04T23:43:10Z,RECEIVED,tips,displayed
2023-06-18T17:32:22Z,RECEIVED,kindle_recommends,displayed
2023-12-09T16:54:00Z,RECEIVED,special_deals#DEFAULT,displayed_InAppNotification
2023-11-08T18:55:17Z,ACTION_TRAY_CLEARED,,
2025-02-19T05:28:08Z,ACTION_TAP_InAppNotification,tips#DEFAULT,
2025-04-17T19:32:13Z,ACTION_TRAY_CLEARED,,
2023-08-29T22:51:28Z,RECEIVED,kindle_recommends,displayed
2023-09-01T18:39:54Z,RECEIVED,kindle_recommends,displayed
2023-11-27T05:47:19Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
2024-02-04T03:54:19Z,RECEIVED,tips#DEFAULT,displayed_InAppNotification
