created_timestamp,preferred_marketplace,country,device_family,ASIN,metric_name,SelectedValue,activePageName,VoiceViewStatus,ToPageName
2023-04-14T21:14:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-07-23T19:58:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-07-14T02:52:05Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-04-12T04:15:35Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Bluetooth settings,On,In-book,VoiceView turned off,
2023-04-11T03:07:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-04-24T03:09:53Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-06-20T03:05:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-06-22T02:58:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-04-12T04:15:32Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-03-26T03:41:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2023-03-31T20:58:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-04-22T03:55:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-04-12T04:15:37Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-17T06:40:14Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-05-01T21:07:43Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-30T05:07:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-03-07T03:46:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2023-04-11T03:07:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-02-20T02:28:52Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-03-29T02:36:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Settings,VoiceView turned off,
2023-03-25T18:29:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2023-06-22T22:39:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-06-24T13:07:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-02-15T06:06:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2023-02-20T02:27:24Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-03-07T03:46:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-06-08T01:09:52Z,www.amazon.com,US,Kindle E-reader,B09XBGYWSR,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-06-08T01:09:54Z,www.amazon.com,US,Kindle E-reader,B09XBGYWSR,Data sync,Clicked,In-book,VoiceView turned off,
2023-04-22T03:55:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-07-05T02:15:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-03-02T04:42:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-07-23T19:58:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-03-07T03:33:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-04-13T17:06:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-03-23T21:22:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-03-26T03:41:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-03-23T21:22:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-05-14T18:21:12Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,Opened Quick Actions,Swiped down,In-book,VoiceView turned off,
2023-03-14T04:01:53Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-03-29T02:35:55Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,All Settings,Clicked,In-book,VoiceView turned off,Settings
2023-04-24T03:08:20Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-03-29T02:37:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Settings,VoiceView turned off,
2023-04-22T03:55:50Z,www.amazon.com,US,Kindle E-reader,Not Available,All Settings,Clicked,Library,VoiceView turned off,Settings
2023-06-22T22:39:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-03-29T02:35:51Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-03-17T06:40:20Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-15T00:58:57Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Set Brightness Level,12,In-book,VoiceView turned off,
2023-03-17T06:40:20Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Set Brightness Level,10,In-book,VoiceView turned off,
2023-04-14T21:14:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-03-14T04:01:58Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-15T00:58:57Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-06-28T03:55:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-02-21T05:09:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-06-24T13:07:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-04-24T03:08:31Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-06-22T22:39:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-06-20T03:05:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-04-13T17:06:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-06-19T00:19:01Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-07-23T20:00:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-03-23T21:22:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2023-03-09T17:55:35Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-05-14T18:21:16Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-06-19T00:18:59Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-25T15:08:07Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-06-22T02:58:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-02-20T22:17:46Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-07-14T02:52:08Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-04-22T03:55:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-06-20T03:05:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-03-31T20:58:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-04-22T03:55:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped outside window,Library,VoiceView turned off,
2023-03-30T05:07:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-03-02T04:42:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-03-25T18:29:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-03-15T01:31:46Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-05-01T21:07:41Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-04-24T03:08:22Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Data sync,Clicked,In-book,VoiceView turned off,
2023-03-15T00:58:54Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Dark Mode,Off,In-book,VoiceView turned off,
2023-03-30T05:07:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-06-28T03:55:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-04-11T03:07:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-03-07T03:33:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-07-07T19:40:02Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Closed Quick Actions,Tapped outside window,In-book,VoiceView turned off,
2023-02-20T02:27:36Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-25T18:29:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-06-28T03:55:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-02-20T22:24:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-06-08T01:09:55Z,www.amazon.com,US,Kindle E-reader,B09XBGYWSR,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-15T01:31:54Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-04-21T03:40:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-02-20T22:17:43Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,Opened Quick Actions,Swiped down,In-book,VoiceView turned off,
2023-06-24T13:07:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-04-14T21:14:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-06-22T02:58:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-03-25T15:08:10Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-29T02:37:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Settings,VoiceView turned off,
2023-03-09T17:55:38Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-03-07T03:34:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-07-05T02:15:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-02-15T06:03:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-02-21T05:09:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-03-15T01:31:52Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Dark Mode,On,In-book,VoiceView turned off,
2023-04-24T03:09:50Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-03-14T04:01:55Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,Data sync,Clicked,In-book,VoiceView turned off,
2023-07-05T02:15:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-04-21T03:40:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-04-13T17:06:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-03-15T00:58:49Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-07-07T19:40:01Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-02-20T02:28:56Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-04-21T03:40:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-12-31T04:54:14Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2024-01-25T20:34:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2024-03-30T03:53:38Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2024-03-26T02:46:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2024-06-28T04:12:30Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2024-01-10T15:30:22Z,www.amazon.com,US,Kindle E-reader,Not Available,All Settings,Clicked,Home,VoiceView turned off,Settings
2023-10-19T04:11:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2024-01-07T21:07:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-08-28T17:51:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-12-25T04:47:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-12-23T18:11:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2024-03-30T03:53:46Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,Set Brightness Level,11,In-book,VoiceView turned off,
2024-04-13T22:35:01Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,All Settings,Clicked,In-book,VoiceView turned off,Settings
2024-05-08T22:37:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-11-01T17:37:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2024-02-08T21:23:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-12-23T18:11:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-08-09T02:20:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-10-19T04:11:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Airplane,Off,Home,VoiceView turned off,
2024-05-08T22:36:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,In-book,VoiceView turned off,
2024-01-29T21:12:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2024-06-02T04:00:56Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,Data sync,Clicked,In-book,VoiceView turned off,
2024-01-01T04:06:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-12-31T04:49:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Store,VoiceView turned off,
2024-02-13T21:39:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-08-09T02:17:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2023-12-31T04:54:12Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2024-06-28T04:12:28Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,Opened Quick Actions,Swiped down,In-book,VoiceView turned off,
2024-02-08T21:24:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2024-01-10T15:30:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped outside window,Home,VoiceView turned off,
2024-01-10T15:30:47Z,www.amazon.com,US,Kindle E-reader,Not Available,All Settings,Clicked,Home,VoiceView turned off,Settings
2023-12-23T18:12:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2024-03-26T02:50:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2024-01-10T15:30:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Home,VoiceView turned off,
2024-07-27T03:56:24Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,Airplane,On,In-book,VoiceView turned off,
2024-03-30T02:07:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2023-08-07T21:37:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped outside window,Settings,VoiceView turned off,
2024-06-04T22:52:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2024-01-01T04:06:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-09-04T03:02:34Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,Opened Quick Actions,Swiped down,In-book,VoiceView turned off,
2024-02-03T06:12:11Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,Data sync,Clicked,In-book,VoiceView turned off,
2024-01-03T21:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-11-22T03:30:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2024-06-17T03:52:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2024-01-26T04:45:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-11-22T03:30:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Home,VoiceView turned off,
2023-10-12T19:01:09Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2024-03-26T02:47:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-11-09T04:35:33Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2024-01-07T21:07:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Home,VoiceView turned off,
2023-10-24T03:20:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2024-04-15T20:35:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-11-01T17:37:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-08-09T02:18:08Z,www.amazon.com,US,Kindle E-reader,Not Available,All Settings,Clicked,Home,VoiceView turned off,Settings
2024-06-17T03:51:29Z,www.amazon.com,US,Kindle E-reader,Not Available,All Settings,Clicked,In-book,VoiceView turned off,Settings
2023-09-28T04:08:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2024-02-03T06:12:13Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2023-09-14T03:28:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Opened Quick Actions,Tapped Quick Actions drop-down button,Library,VoiceView turned off,
2023-11-06T22:54:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-10-12T16:51:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2024-06-02T04:00:53Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2023-10-24T03:20:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-08-07T21:37:52Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Opened Quick Actions,Tapped Quick Actions drop-down button,In-book,VoiceView turned off,
2024-03-30T03:53:46Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,Closed Quick Actions,Tapped Quick Actions Close button,In-book,VoiceView turned off,
2024-04-15T20:36:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,Library,VoiceView turned off,
2023-11-01T17:38:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Closed Quick Actions,Tapped Quick Actions Close button,Library,VoiceView turned off,
2024-06-04T22:52:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Data sync,Clicked,In-book,VoiceView turned off,
