ASIN,country,created_timestamp,preferred_marketplace,device_family,card_position,kindle_app_version
Not Available,US,2024-04-10T02:44:09Z,www.amazon.com,Kindle for Android,1,1285748200
Not Available,US,2023-08-07T21:27:11Z,www.amazon.com,Kindle for Android,1,1285556200
Not Available,US,2024-07-01T17:46:08Z,www.amazon.com,Kindle for Android,3,1285825000
Not Available,US,2023-08-14T23:28:38Z,www.amazon.com,Kindle for Android,4,1285569000
Not Available,US,2023-12-27T00:57:35Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-11-04T05:45:12Z,www.amazon.com,Kindle for Android,3,1285633000
Not Available,US,2023-10-11T00:19:57Z,www.amazon.com,Kindle for Android,2,1285620200
Not Available,US,2024-01-10T05:01:59Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-07-31T10:17:31Z,www.amazon.com,Kindle for Android,1,1285838400
Not Available,US,2024-01-04T03:41:18Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-02-20T22:52:14Z,www.amazon.com,Kindle for Android,1,1285684200
Not Available,US,2024-07-17T23:30:14Z,www.amazon.com,Kindle for Android,3,1285825000
Not Available,US,2024-04-27T15:44:16Z,www.amazon.com,Kindle for Android,1,1285761000
Not Available,US,2023-10-24T03:06:06Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2024-06-13T02:01:41Z,www.amazon.com,Kindle for Android,3,1285812200
Not Available,US,2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,2,1285620200
Not Available,US,2024-07-17T23:30:14Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-07-01T18:02:10Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-06-13T02:02:48Z,www.amazon.com,Kindle for Android,7,1285812200
Not Available,US,2023-11-27T05:46:21Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-07-23T01:13:43Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-06-17T11:58:29Z,www.amazon.com,Kindle for Android,7,1285812200
Not Available,US,2024-06-01T17:21:58Z,www.amazon.com,Kindle for Android,1,1285799400
Not Available,US,2024-01-10T05:02:46Z,www.amazon.com,Kindle for Android,2,1285649600
Not Available,US,2023-12-23T18:19:35Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-10-05T04:15:01Z,www.amazon.com,Kindle for Android,1,1285620200
Not Available,US,2024-07-02T19:48:56Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-02-20T22:51:54Z,www.amazon.com,Kindle for Android,1,1285684200
Not Available,US,2023-08-07T21:27:22Z,www.amazon.com,Kindle for Android,6,1285556200
Not Available,US,2023-12-18T01:45:00Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-06-13T02:03:46Z,www.amazon.com,Kindle for Android,13,1285812200
C36A14E8EC2F4079AD3377ED35C616AE,US,2024-07-08T22:00:33Z,www.amazon.com,Kindle for Android,3,1285825000
Not Available,US,2023-10-07T01:15:22Z,www.amazon.com,Kindle for Android,2,1285620200
Not Available,US,2023-08-07T21:27:16Z,www.amazon.com,Kindle for Android,4,1285556200
Not Available,US,2024-01-10T05:02:50Z,www.amazon.com,Kindle for Android,4,1285649600
Not Available,US,2024-06-13T02:01:47Z,www.amazon.com,Kindle for Android,1,1285812200
Not Available,US,2024-06-17T11:58:28Z,www.amazon.com,Kindle for Android,6,1285812200
B0C7729CF8,US,2024-07-26T21:49:28Z,www.amazon.com,Kindle for Android,2,1285825000
B0BBC9K8C3,US,2023-10-07T03:39:41Z,www.amazon.com,Kindle for Android,2,1285620200
Not Available,US,2024-01-26T04:53:56Z,www.amazon.com,Kindle for Android,3,1285671400
Not Available,US,2024-07-31T10:17:31Z,www.amazon.com,Kindle for Android,2,1285838400
Not Available,US,2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,3,1285620200
Not Available,US,2024-07-12T19:18:45Z,www.amazon.com,Kindle for Android,5,1285825000
Not Available,US,2023-12-20T06:02:10Z,www.amazon.com,Kindle for Android,4,1285649600
Not Available,US,2023-10-11T00:19:57Z,www.amazon.com,Kindle for Android,1,1285620200
B0C7729CF8,US,2024-07-25T23:20:05Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-04-15T20:44:41Z,www.amazon.com,Kindle for Android,1,1285761000
Not Available,US,2023-12-31T05:08:13Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-04-15T20:44:41Z,www.amazon.com,Kindle for Android,2,1285761000
Not Available,US,2024-07-14T00:00:17Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-06-15T23:00:49Z,www.amazon.com,Kindle for Android,2,1285812200
2C4B5A07F41247DAAF830F1590836876,US,2024-07-12T19:17:42Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-04-27T15:43:18Z,www.amazon.com,Kindle for Android,1,1285761000
Not Available,US,2023-10-11T00:34:16Z,www.amazon.com,Kindle for Android,12,1285620200
Not Available,US,2024-06-17T11:58:11Z,www.amazon.com,Kindle for Android,2,1285812200
Not Available,US,2023-12-23T03:47:55Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-11-12T23:37:12Z,www.amazon.com,Kindle for Android,2,1285633000
Not Available,US,2024-06-13T02:03:44Z,www.amazon.com,Kindle for Android,12,1285812200
Not Available,US,2023-10-11T00:19:56Z,www.amazon.com,Kindle for Android,1,1285620200
Not Available,US,2023-10-05T04:14:13Z,www.amazon.com,Kindle for Android,1,1285620200
B08FGV64B1,US,2023-12-20T05:54:40Z,www.amazon.com,Kindle for Android,3,1285649600
Not Available,US,2023-11-12T23:36:01Z,www.amazon.com,Kindle for Android,6,1285633000
Not Available,US,2023-08-14T23:28:27Z,www.amazon.com,Kindle for Android,1,1285569000
Not Available,US,2023-10-11T00:21:01Z,www.amazon.com,Kindle for Android,12,1285620200
Not Available,US,2023-08-09T02:23:50Z,www.amazon.com,Kindle for Android,7,1285569000
Not Available,US,2024-01-08T04:01:43Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-05-31T03:34:37Z,www.amazon.com,Kindle for Android,1,1285799400
Not Available,US,2024-07-02T19:49:05Z,www.amazon.com,Kindle for Android,1,1285825000
096E674F00DC4192A0B7E99C3AB4A388,US,2024-06-17T11:57:53Z,www.amazon.com,Kindle for Android,2,1285812200
Not Available,US,2023-10-11T00:20:23Z,www.amazon.com,Kindle for Android,8,1285620200
B08FGV64B1,US,2023-12-20T05:54:32Z,www.amazon.com,Kindle for Android,1,1285649600
B0C7729CF8,US,2024-07-27T02:19:36Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-01-08T18:50:57Z,www.amazon.com,Kindle for Android,2,1285649600
28C62463866C4CC99233564ED847A1A5,US,2024-07-23T01:13:36Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2023-11-04T05:45:12Z,www.amazon.com,Kindle for Android,2,1285633000
Not Available,US,2023-11-11T13:11:04Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,8,1285620200
Not Available,US,2024-07-17T23:29:55Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-06-13T02:02:39Z,www.amazon.com,Kindle for Android,4,1285812200
096E674F00DC4192A0B7E99C3AB4A388,US,2024-06-17T11:57:53Z,www.amazon.com,Kindle for Android,1,1285812200
Not Available,US,2024-01-26T04:48:47Z,www.amazon.com,Kindle for Android,1,1285659200
Not Available,US,2024-06-13T02:02:51Z,www.amazon.com,Kindle for Android,8,1285812200
Not Available,US,2024-01-10T05:03:02Z,www.amazon.com,Kindle for Android,8,1285649600
Not Available,US,2023-10-11T00:20:06Z,www.amazon.com,Kindle for Android,2,1285620200
Not Available,US,2023-11-04T05:45:11Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2024-01-10T05:02:00Z,www.amazon.com,Kindle for Android,1,1285649600
B093R2CP2V,US,2023-08-28T17:50:07Z,www.amazon.com,Kindle for Android,1,1285584000
B0BBC9K8C3,US,2023-10-07T03:39:41Z,www.amazon.com,Kindle for Android,1,1285620200
2C4B5A07F41247DAAF830F1590836876,US,2024-07-14T23:59:55Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2023-09-28T01:24:21Z,www.amazon.com,Kindle for Android,1,1285607400
Not Available,US,2024-06-13T02:01:33Z,www.amazon.com,Kindle for Android,2,1285812200
Not Available,US,2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,4,1285620200
Not Available,US,2024-05-31T03:34:36Z,www.amazon.com,Kindle for Android,1,1285799400
Not Available,US,2023-11-08T18:54:48Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2024-06-13T02:02:39Z,www.amazon.com,Kindle for Android,3,1285812200
B0BR511292,US,2023-11-27T05:47:00Z,www.amazon.com,Kindle for Android,2,1285649600
B09YRR8DB6,US,2023-11-22T18:00:00Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-07-14T00:00:25Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-06-17T11:58:23Z,www.amazon.com,Kindle for Android,4,1285812200
Not Available,US,2024-01-26T04:53:52Z,www.amazon.com,Kindle for Android,2,1285671400
Not Available,US,2024-06-17T11:58:19Z,www.amazon.com,Kindle for Android,1,1285812200
Not Available,US,2024-01-26T04:47:48Z,www.amazon.com,Kindle for Android,1,1285659200
B0C7729CF8,US,2024-07-27T02:19:36Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-07-18T18:31:37Z,www.amazon.com,Kindle for Android,1,1285825000
B07CWDMQ45,US,2023-11-11T13:10:59Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2023-08-14T23:28:41Z,www.amazon.com,Kindle for Android,12,1285569000
Not Available,US,2023-08-14T23:28:39Z,www.amazon.com,Kindle for Android,5,1285569000
Not Available,US,2023-08-07T21:27:28Z,www.amazon.com,Kindle for Android,10,1285556200
Not Available,US,2024-01-10T05:02:52Z,www.amazon.com,Kindle for Android,5,1285649600
Not Available,US,2023-12-20T05:57:44Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-02-20T22:52:27Z,www.amazon.com,Kindle for Android,1,1285684200
Not Available,US,2023-10-11T00:20:34Z,www.amazon.com,Kindle for Android,10,1285620200
Not Available,US,2024-07-17T23:29:56Z,www.amazon.com,Kindle for Android,3,1285825000
B0CLQVQSVL,US,2024-02-21T00:50:35Z,www.amazon.com,Kindle for Android,1,1285684200
Not Available,US,2023-11-12T23:37:12Z,www.amazon.com,Kindle for Android,3,1285633000
2C4B5A07F41247DAAF830F1590836876,US,2024-07-14T23:59:55Z,www.amazon.com,Kindle for Android,2,1285825000
28C62463866C4CC99233564ED847A1A5,US,2024-07-17T19:47:27Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2024-01-10T05:02:48Z,www.amazon.com,Kindle for Android,3,1285649600
Not Available,US,2023-12-20T05:58:44Z,www.amazon.com,Kindle for Android,2,1285649600
Not Available,US,2024-01-10T05:01:53Z,www.amazon.com,Kindle for Android,2,1285649600
Not Available,US,2024-06-17T11:58:33Z,www.amazon.com,Kindle for Android,8,1285812200
Not Available,US,2024-02-04T03:54:06Z,www.amazon.com,Kindle for Android,1,1285671400
Not Available,US,2023-08-07T21:27:11Z,www.amazon.com,Kindle for Android,2,1285556200
Not Available,US,2024-06-15T23:00:49Z,www.amazon.com,Kindle for Android,3,1285812200
Not Available,US,2023-12-12T19:43:35Z,www.amazon.com,Kindle for Android,3,1285649600
Not Available,US,2024-04-27T15:43:18Z,www.amazon.com,Kindle for Android,2,1285761000
Not Available,US,2023-08-09T02:23:37Z,www.amazon.com,Kindle for Android,3,1285569000
Not Available,US,2023-08-14T23:28:35Z,www.amazon.com,Kindle for Android,3,1285569000
Not Available,US,2023-10-05T04:14:13Z,www.amazon.com,Kindle for Android,2,1285620200
Not Available,US,2024-06-13T02:03:43Z,www.amazon.com,Kindle for Android,8,1285812200
B09Q2F1X14,US,2023-12-27T00:57:13Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-06-15T21:42:24Z,www.amazon.com,Kindle for Android,3,1285812200
Not Available,US,2023-12-09T16:55:35Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-09-28T01:24:21Z,www.amazon.com,Kindle for Android,3,1285607400
Not Available,US,2023-08-07T21:27:26Z,www.amazon.com,Kindle for Android,9,1285556200
Not Available,US,2024-07-12T19:18:43Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2023-10-11T00:20:12Z,www.amazon.com,Kindle for Android,3,1285620200
Not Available,US,2024-07-12T19:18:43Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2023-11-12T23:35:28Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2024-06-17T11:58:19Z,www.amazon.com,Kindle for Android,2,1285812200
Not Available,US,2023-10-11T00:20:18Z,www.amazon.com,Kindle for Android,5,1285620200
Not Available,US,2024-06-17T11:59:20Z,www.amazon.com,Kindle for Android,2,1285812200
Not Available,US,2024-01-04T03:41:19Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-12-12T19:42:38Z,www.amazon.com,Kindle for Android,1,1285649600
C36A14E8EC2F4079AD3377ED35C616AE,US,2024-07-08T22:00:33Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-01-10T05:01:40Z,www.amazon.com,Kindle for Android,3,1285649600
Not Available,US,2023-12-23T18:19:36Z,www.amazon.com,Kindle for Android,3,1285649600
Not Available,US,2024-07-17T23:29:56Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2023-12-20T05:54:52Z,www.amazon.com,Kindle for Android,3,1285649600
Not Available,US,2024-01-10T05:01:40Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-06-17T11:59:20Z,www.amazon.com,Kindle for Android,3,1285812200
Not Available,US,2023-10-24T03:06:05Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2023-11-12T23:37:12Z,www.amazon.com,Kindle for Android,1,1285633000
Not Available,US,2024-01-26T04:47:48Z,www.amazon.com,Kindle for Android,2,1285659200
Not Available,US,2024-06-13T02:02:37Z,www.amazon.com,Kindle for Android,2,1285812200
Not Available,US,2023-08-28T18:18:47Z,www.amazon.com,Kindle for Android,1,1285584000
Not Available,US,2024-06-17T11:58:11Z,www.amazon.com,Kindle for Android,3,1285812200
Not Available,US,2023-08-09T02:23:06Z,www.amazon.com,Kindle for Android,1,1285569000
Not Available,US,2023-09-28T01:24:29Z,www.amazon.com,Kindle for Android,1,1285607400
Not Available,US,2023-10-11T00:34:16Z,www.amazon.com,Kindle for Android,11,1285620200
Not Available,US,2024-06-17T18:17:43Z,www.amazon.com,Kindle for Android,1,1285812200
Not Available,US,2024-06-15T21:42:42Z,www.amazon.com,Kindle for Android,1,1285812200
Not Available,US,2024-07-12T19:18:45Z,www.amazon.com,Kindle for Android,4,1285825000
096E674F00DC4192A0B7E99C3AB4A388,US,2024-06-17T11:54:07Z,www.amazon.com,Kindle for Android,1,1285812200
Not Available,US,2024-06-13T02:03:14Z,www.amazon.com,Kindle for Android,9,1285812200
2C4B5A07F41247DAAF830F1590836876,US,2024-07-12T19:17:42Z,www.amazon.com,Kindle for Android,3,1285825000
B0CLQVQSVL,US,2024-02-22T18:05:12Z,www.amazon.com,Kindle for Android,1,1285684200
Not Available,US,2024-02-03T21:53:48Z,www.amazon.com,Kindle for Android,2,1285671400
Not Available,US,2024-02-04T03:54:07Z,www.amazon.com,Kindle for Android,2,1285671400
B0C5LRCM2F,US,2023-12-12T19:39:57Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-11-12T23:35:28Z,www.amazon.com,Kindle for Android,2,1285633000
Not Available,US,2024-07-01T17:46:08Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-06-15T21:36:23Z,www.amazon.com,Kindle for Android,3,1285812200
28C62463866C4CC99233564ED847A1A5,US,2024-07-23T01:13:36Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2023-12-27T02:39:48Z,www.amazon.com,Kindle for Android,2,1285649600
Not Available,US,2023-08-09T02:23:41Z,www.amazon.com,Kindle for Android,6,1285569000
Not Available,US,2024-01-10T05:03:03Z,www.amazon.com,Kindle for Android,9,1285649600
Not Available,US,2023-08-09T02:23:52Z,www.amazon.com,Kindle for Android,9,1285569000
Not Available,US,2024-07-02T19:49:13Z,www.amazon.com,Kindle for Android,1,1285825000
Not Available,US,2023-12-20T05:58:49Z,www.amazon.com,Kindle for Android,6,1285649600
Not Available,US,2023-12-27T02:40:05Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2024-07-17T23:29:55Z,www.amazon.com,Kindle for Android,3,1285825000
Not Available,US,2023-12-31T05:08:09Z,www.amazon.com,Kindle for Android,2,1285649600
Not Available,US,2023-08-14T23:28:40Z,www.amazon.com,Kindle for Android,8,1285569000
Not Available,US,2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,7,1285620200
Not Available,US,2023-10-11T00:34:16Z,www.amazon.com,Kindle for Android,10,1285620200
Not Available,US,2024-04-27T03:24:15Z,www.amazon.com,Kindle for Android,1,1285761000
Not Available,US,2024-01-26T04:47:31Z,www.amazon.com,Kindle for Android,1,1285659200
Not Available,US,2024-06-13T02:01:33Z,www.amazon.com,Kindle for Android,3,1285812200
Not Available,US,2023-08-09T02:23:31Z,www.amazon.com,Kindle for Android,2,1285569000
Not Available,US,2023-08-07T21:27:41Z,www.amazon.com,Kindle for Android,13,1285556200
Not Available,US,2023-12-09T16:53:31Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-11-27T05:46:21Z,www.amazon.com,Kindle for Android,2,1285649600
Not Available,US,2023-08-28T17:49:15Z,www.amazon.com,Kindle for Android,2,1285584000
Not Available,US,2024-07-02T19:49:04Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-07-01T18:02:10Z,www.amazon.com,Kindle for Android,2,1285825000
Not Available,US,2024-01-08T03:23:22Z,www.amazon.com,Kindle for Android,1,1285649600
Not Available,US,2023-10-11T00:20:19Z,www.amazon.com,Kindle for Android,7,1285620200
Not Available,US,2023-10-11T00:34:17Z,www.amazon.com,Kindle for Android,5,1285620200
Not Available,US,2025-04-14T22:44:39Z,www.amazon.com,Kindle for Android,2,1286017000
Not Available,US,2025-07-27T18:32:33Z,www.amazon.com,Kindle for Android,3,1286119400
Not Available,US,2025-02-19T21:31:48Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2025-02-19T21:31:32Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2025-05-17T20:25:39Z,www.amazon.com,Kindle for Android,1,1286055400
Not Available,US,2024-08-18T23:07:21Z,www.amazon.com,Kindle for Android,2,1285850600
Not Available,US,2025-01-05T04:38:59Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2024-11-14T12:27:55Z,www.amazon.com,Kindle for Android,1,1285940800
Not Available,US,2024-10-03T19:31:16Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2024-08-16T14:55:19Z,www.amazon.com,Kindle for Android,1,1285850600
Not Available,US,2025-02-19T21:31:48Z,www.amazon.com,Kindle for Android,2,1285968000
Not Available,US,2025-04-27T03:20:53Z,www.amazon.com,Kindle for Android,2,1286042600
Not Available,US,2025-04-24T01:08:19Z,www.amazon.com,Kindle for Android,1,1286030400
Not Available,US,2024-08-27T12:09:04Z,www.amazon.com,Kindle for Android,2,1285863400
Not Available,US,2025-07-29T15:46:21Z,www.amazon.com,Kindle for Android,2,1286119400
Not Available,US,2025-07-06T19:51:32Z,www.amazon.com,Kindle for Android,14,1286106600
Not Available,US,2025-05-27T22:27:02Z,www.amazon.com,Kindle for Android,2,1286068800
Not Available,US,2025-06-26T01:24:29Z,www.amazon.com,Kindle for Android,3,1286093800
Not Available,US,2025-06-12T23:37:52Z,www.amazon.com,Kindle for Android,2,1286081000
Not Available,US,2025-06-26T01:23:05Z,www.amazon.com,Kindle for Android,2,1286093800
Not Available,US,2024-11-06T17:15:16Z,www.amazon.com,Kindle for Android,1,1285927400
Not Available,US,2025-07-29T15:46:21Z,www.amazon.com,Kindle for Android,3,1286119400
Not Available,US,2025-03-16T17:00:51Z,www.amazon.com,Kindle for Android,2,1286004200
Not Available,US,2024-10-07T04:17:34Z,www.amazon.com,Kindle for Android,1,1285901800
Not Available,US,2024-10-07T04:13:42Z,www.amazon.com,Kindle for Android,1,1285901800
5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,US,2024-09-22T20:58:51Z,www.amazon.com,Kindle for Android,1,1285889000
Not Available,US,2025-03-25T20:33:16Z,www.amazon.com,Kindle for Android,2,1286004200
Not Available,US,2024-08-09T03:23:43Z,www.amazon.com,Kindle for Android,1,1285850600
Not Available,US,2025-05-17T20:25:39Z,www.amazon.com,Kindle for Android,2,1286055400
Not Available,US,2025-02-06T02:00:05Z,www.amazon.com,Kindle for Android,11,1285953000
Not Available,US,2024-12-16T19:01:11Z,www.amazon.com,Kindle for Android,3,1285944000
Not Available,US,2025-01-31T21:05:27Z,www.amazon.com,Kindle for Android,2,1285953000
Not Available,US,2025-07-29T15:55:32Z,www.amazon.com,Kindle for Android,2,1286119400
Not Available,US,2025-02-24T18:35:00Z,www.amazon.com,Kindle for Android,2,1285968000
Not Available,US,2025-01-20T18:50:53Z,www.amazon.com,Kindle for Android,1,1285953000
05C4DA136A6A4FFC99DBA85BEE6FF300,US,2024-09-02T14:44:08Z,www.amazon.com,Kindle for Android,2,1285863400
Not Available,US,2025-07-29T15:55:36Z,www.amazon.com,Kindle for Android,1,1286119400
Not Available,US,2024-08-09T03:23:39Z,www.amazon.com,Kindle for Android,1,1285850600
Not Available,US,2025-02-19T20:52:12Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2025-02-06T03:10:07Z,www.amazon.com,Kindle for Android,2,1285953000
Not Available,US,2024-10-07T04:17:31Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2024-11-04T03:49:15Z,www.amazon.com,Kindle for Android,5,1285927400
Not Available,US,2025-04-17T19:35:08Z,www.amazon.com,Kindle for Android,2,1286030400
Not Available,US,2024-11-25T17:48:51Z,www.amazon.com,Kindle for Android,1,1285940800
Not Available,US,2025-02-24T18:35:00Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2025-06-12T23:38:05Z,www.amazon.com,Kindle for Android,2,1286081000
Not Available,US,2025-02-05T05:29:14Z,www.amazon.com,Kindle for Android,2,1285953000
Not Available,US,2025-04-27T03:29:28Z,www.amazon.com,Kindle for Android,1,1286042600
Not Available,US,2024-10-07T04:13:59Z,www.amazon.com,Kindle for Android,1,1285901800
Not Available,US,2024-12-16T19:01:18Z,www.amazon.com,Kindle for Android,2,1285944000
Not Available,US,2025-02-19T21:31:32Z,www.amazon.com,Kindle for Android,2,1285968000
Not Available,US,2024-10-07T04:13:42Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2025-05-28T18:24:04Z,www.amazon.com,Kindle for Android,1,1286068800
Not Available,US,2025-07-06T19:51:32Z,www.amazon.com,Kindle for Android,13,1286106600
Not Available,US,2025-04-27T03:20:38Z,www.amazon.com,Kindle for Android,1,1286042600
Not Available,US,2025-03-04T01:55:29Z,www.amazon.com,Kindle for Android,2,1285991400
Not Available,US,2025-01-14T20:03:37Z,www.amazon.com,Kindle for Android,2,1285953000
Not Available,US,2024-11-06T17:20:19Z,www.amazon.com,Kindle for Android,4,1285927400
Not Available,US,2025-04-27T03:08:13Z,www.amazon.com,Kindle for Android,3,1286042600
Not Available,US,2025-06-11T03:15:19Z,www.amazon.com,Kindle for Android,1,1286081000
Not Available,US,2024-10-07T14:59:56Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2025-03-31T22:36:59Z,www.amazon.com,Kindle for Android,1,1286017000
Not Available,US,2024-08-06T20:30:58Z,www.amazon.com,Kindle for Android,2,1285850600
Not Available,US,2024-10-07T14:59:56Z,www.amazon.com,Kindle for Android,1,1285901800
Not Available,US,2025-03-25T21:57:06Z,www.amazon.com,Kindle for Android,2,1286004200
Not Available,US,2025-02-26T21:41:37Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2025-02-06T01:59:59Z,www.amazon.com,Kindle for Android,7,1285953000
Not Available,US,2024-12-26T06:06:28Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2024-11-06T17:15:15Z,www.amazon.com,Kindle for Android,1,1285927400
Not Available,US,2025-03-16T17:01:14Z,www.amazon.com,Kindle for Android,1,1286004200
Not Available,US,2025-02-12T20:38:51Z,www.amazon.com,Kindle for Android,1,1285968000
Not Available,US,2025-02-06T02:00:08Z,www.amazon.com,Kindle for Android,13,1285953000
Not Available,US,2025-04-27T03:08:13Z,www.amazon.com,Kindle for Android,2,1286042600
Not Available,US,2025-02-19T20:52:12Z,www.amazon.com,Kindle for Android,2,1285968000
Not Available,US,2024-08-17T19:58:42Z,www.amazon.com,Kindle for Android,2,1285850600
Not Available,US,2025-03-28T03:46:21Z,www.amazon.com,Kindle for Android,1,1286004200
Not Available,US,2024-12-16T20:39:29Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2024-11-04T03:50:01Z,www.amazon.com,Kindle for Android,11,1285927400
Not Available,US,2024-11-04T03:50:13Z,www.amazon.com,Kindle for Android,1,1285927400
Not Available,US,2025-04-09T01:22:36Z,www.amazon.com,Kindle for Android,1,1286017000
Not Available,US,2025-04-30T20:24:33Z,www.amazon.com,Kindle for Android,2,1286042600
Not Available,US,2024-12-26T06:06:35Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2025-03-16T17:01:15Z,www.amazon.com,Kindle for Android,1,1286004200
Not Available,US,2024-09-05T11:19:11Z,www.amazon.com,Kindle for Android,1,1285876200
Not Available,US,2024-09-22T21:58:52Z,www.amazon.com,Kindle for Android,1,1285889000
CFB210D125DE496195B7AE70BACDA51C,US,2024-10-02T20:01:11Z,www.amazon.com,Kindle for Android,1,1285901800
Not Available,US,2024-10-07T04:17:35Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2025-04-27T03:17:15Z,www.amazon.com,Kindle for Android,1,1286042600
Not Available,US,2024-09-24T02:18:22Z,www.amazon.com,Kindle for Android,1,1285889000
Not Available,US,2025-06-11T03:14:59Z,www.amazon.com,Kindle for Android,1,1286081000
28C62463866C4CC99233564ED847A1A5,US,2024-08-27T05:05:49Z,www.amazon.com,Kindle for Android,1,1285863400
Not Available,US,2025-04-15T20:41:53Z,www.amazon.com,Kindle for Android,2,1286017000
B0CL3FMNKJ,US,2024-08-09T02:39:44Z,www.amazon.com,Kindle for Android,3,1285850600
Not Available,US,2025-02-12T20:38:51Z,www.amazon.com,Kindle for Android,2,1285968000
Not Available,US,2024-09-21T20:59:00Z,www.amazon.com,Kindle for Android,2,1285889000
Not Available,US,2025-02-12T20:38:51Z,www.amazon.com,Kindle for Android,3,1285968000
Not Available,US,2025-01-20T18:51:18Z,www.amazon.com,Kindle for Android,1,1285953000
Not Available,US,2025-01-05T18:44:03Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2024-08-09T03:31:44Z,www.amazon.com,Kindle for Android,1,1285850600
Not Available,US,2024-12-16T20:39:37Z,www.amazon.com,Kindle for Android,1,1285944000
Not Available,US,2024-09-30T20:47:26Z,www.amazon.com,Kindle for Android,3,1285889000
Not Available,US,2024-10-07T14:59:42Z,www.amazon.com,Kindle for Android,2,1285901800
Not Available,US,2024-11-04T03:49:54Z,www.amazon.com,Kindle for Android,7,1285927400
