ASIN,Product Name,Annotation Type,Customer modified date on device,Device Serial Number,ContentType,Format,Creation Date,LastUpdatedDate,Highlight,Version,Selection Type,Note,Is Deleted
B0B3Y9JVMK,The Golden Spoon: A Novel,kindle.continuous_read,2024-06-11T02:37:21Z,G0016T03101203AQ,EBOK,YJBinary,2024-06-06T22:31:43Z,2024-06-11T02:37:22Z,Not Available,Not Available,Not Available,Not Available,No
B0B3Y9JVMK,The Golden Spoon: A Novel,kindle.most_recent_read,2024-06-11T02:37:21Z,G0016T03101203AQ,EBOK,YJBinary,2024-06-06T22:31:43Z,2024-06-11T02:37:22Z,Not Available,Not Available,Not Available,Not Available,No
B0B3Y9JVMK,The Golden Spoon: A Novel,kindle.last_read,2024-06-11T02:37:21Z,G0016T03101203AQ,EBOK,YJBinary,2024-06-06T22:31:43Z,2024-06-11T02:37:22Z,Not Available,Not Available,Not Available,Not Available,No
B09X34KMRM,Balloon Dog,kindle.continuous_read,2024-06-05T04:58:33Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-31T04:47:38Z,2024-06-05T04:58:35Z,Not Available,Not Available,Not Available,Not Available,No
B09X34KMRM,Balloon Dog,kindle.most_recent_read,2024-06-05T04:58:33Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-31T04:47:38Z,2024-06-05T04:58:35Z,Not Available,Not Available,Not Available,Not Available,No
B09X34KMRM,Balloon Dog,kindle.last_read,2024-06-05T04:29:35Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-31T04:47:38Z,2024-06-05T04:29:36Z,Not Available,Not Available,Not Available,Not Available,No
B0B8GZ58DK,The Ferryman: A Novel,kindle.continuous_read,2024-05-30T03:53:55Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-30T03:53:56Z,2024-05-30T03:53:56Z,Not Available,Not Available,Not Available,Not Available,No
B0B8GZ58DK,The Ferryman: A Novel,kindle.most_recent_read,2024-05-30T03:53:55Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-30T03:53:56Z,2024-05-30T03:53:56Z,Not Available,Not Available,Not Available,Not Available,No
B0B8GZ58DK,The Ferryman: A Novel,kindle.last_read,2024-05-30T03:53:55Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-30T03:53:56Z,2024-05-30T03:53:56Z,Not Available,Not Available,Not Available,Not Available,No
B07QN87LQB,The Aosawa Murders,kindle.highlight,2024-05-29T04:05:41Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-29T04:15:43Z,2024-05-30T03:28:55Z,Not Available,Not Available,Not Available,Not Available,Yes
B0CJ9TSSYB,I Hope This Finds You Well: A Novel,kindle.continuous_read,2024-05-28T01:18:00Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-25T04:54:11Z,2024-05-28T01:18:02Z,Not Available,Not Available,Not Available,Not Available,No
B0CJ9TSSYB,I Hope This Finds You Well: A Novel,kindle.most_recent_read,2024-05-28T01:18:00Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-25T04:54:11Z,2024-05-28T01:18:02Z,Not Available,Not Available,Not Available,Not Available,No
B0CJ9TSSYB,I Hope This Finds You Well: A Novel,kindle.last_read,2024-05-28T01:18:00Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-25T04:54:11Z,2024-05-28T01:18:02Z,Not Available,Not Available,Not Available,Not Available,No
B07QN87LQB,The Aosawa Murders,kindle.continuous_read,2024-05-30T03:23:46Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-22T22:22:37Z,2024-05-30T03:28:55Z,Not Available,Not Available,Not Available,Not Available,No
B07QN87LQB,The Aosawa Murders,kindle.most_recent_read,2024-05-30T03:23:46Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-22T22:22:37Z,2024-05-30T03:28:55Z,Not Available,Not Available,Not Available,Not Available,No
B07QN87LQB,The Aosawa Murders,kindle.last_read,2024-05-29T04:15:42Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-22T22:22:37Z,2024-05-29T04:15:43Z,Not Available,Not Available,Not Available,Not Available,No
B081914PR7,Tokyo Ueno Station (National Book Award Winner): A Novel,kindle.continuous_read,2024-05-21T21:32:31Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-15T03:53:47Z,2024-05-21T21:39:25Z,Not Available,Not Available,Not Available,Not Available,No
B081914PR7,Tokyo Ueno Station (National Book Award Winner): A Novel,kindle.most_recent_read,2024-05-21T21:32:31Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-15T03:53:47Z,2024-05-21T21:39:25Z,Not Available,Not Available,Not Available,Not Available,No
B081914PR7,Tokyo Ueno Station (National Book Award Winner): A Novel,kindle.last_read,2024-05-21T05:03:01Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-15T03:53:47Z,2024-05-21T05:03:03Z,Not Available,Not Available,Not Available,Not Available,No
B0C97G1ZR6,A Travel Guide to the Middle Ages: The World Through Medieval Eyes,kindle.continuous_read,2024-05-14T02:01:29Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-10T21:47:16Z,2024-05-14T02:01:31Z,Not Available,Not Available,Not Available,Not Available,No
B0C97G1ZR6,A Travel Guide to the Middle Ages: The World Through Medieval Eyes,kindle.most_recent_read,2024-05-14T02:01:29Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-10T21:47:16Z,2024-05-14T02:01:31Z,Not Available,Not Available,Not Available,Not Available,No
B0C97G1ZR6,A Travel Guide to the Middle Ages: The World Through Medieval Eyes,kindle.last_read,2024-05-14T02:01:29Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-10T21:47:16Z,2024-05-14T02:01:31Z,Not Available,Not Available,Not Available,Not Available,No
B0CDKLBD2W,"The Demon of Unrest: A Saga of Hubris, Heartbreak, and Heroism at the Dawn of the Civil War",kindle.continuous_read,2024-06-06T03:34:36Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-04T18:06:43Z,2024-06-06T03:34:38Z,Not Available,Not Available,Not Available,Not Available,No
B0CDKLBD2W,"The Demon of Unrest: A Saga of Hubris, Heartbreak, and Heroism at the Dawn of the Civil War",kindle.most_recent_read,2024-06-06T03:34:36Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-04T18:06:43Z,2024-06-06T03:34:38Z,Not Available,Not Available,Not Available,Not Available,No
B0CDKLBD2W,"The Demon of Unrest: A Saga of Hubris, Heartbreak, and Heroism at the Dawn of the Civil War",kindle.last_read,2024-06-05T05:03:20Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-04T18:06:43Z,2024-06-05T05:03:22Z,Not Available,Not Available,Not Available,Not Available,No
B0C4PX8RD7,The Day Tripper: A Powerful Time Travel Redemption Story of Small Actions Leading to Big Consequences,kindle.continuous_read,2024-05-08T23:15:25Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-01T04:18:08Z,2024-05-08T23:15:26Z,Not Available,Not Available,Not Available,Not Available,No
B0C4PX8RD7,The Day Tripper: A Powerful Time Travel Redemption Story of Small Actions Leading to Big Consequences,kindle.most_recent_read,2024-05-08T23:15:25Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-01T04:18:08Z,2024-05-08T23:15:26Z,Not Available,Not Available,Not Available,Not Available,No
B0C4PX8RD7,The Day Tripper: A Powerful Time Travel Redemption Story of Small Actions Leading to Big Consequences,kindle.last_read,2024-05-08T23:15:13Z,G0016T03101203AQ,EBOK,YJBinary,2024-05-01T04:18:08Z,2024-05-08T23:15:14Z,Not Available,Not Available,Not Available,Not Available,No
B0C772ZLMQ,Wandering Stars: A novel,kindle.continuous_read,2024-04-29T21:02:40Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-22T21:58:40Z,2024-04-29T21:02:41Z,Not Available,Not Available,Not Available,Not Available,No
B0C772ZLMQ,Wandering Stars: A novel,kindle.most_recent_read,2024-04-29T21:02:40Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-22T21:58:40Z,2024-04-29T21:02:41Z,Not Available,Not Available,Not Available,Not Available,No
B0C772ZLMQ,Wandering Stars: A novel,kindle.last_read,2024-04-29T19:22:05Z,A2CTZ977SKFQZY00A22LYIWQ0XNYZR,EBOK,YJBinary,2024-04-22T21:58:40Z,2024-04-29T19:22:05Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.continuous_read,2024-05-11T04:56:24Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-19T17:41:06Z,2024-05-11T04:56:26Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.most_recent_read,2024-05-11T04:56:24Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-19T17:41:06Z,2024-05-11T04:56:26Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.last_read,2024-05-11T04:55:53Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-19T17:41:06Z,2024-05-11T04:55:55Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.continuous_read,2024-04-19T17:39:41Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-19T03:46:51Z,2024-04-19T17:39:42Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.most_recent_read,2024-04-19T17:39:41Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-19T03:46:51Z,2024-04-19T17:39:42Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.last_read,2024-04-19T17:39:41Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-19T03:46:51Z,2024-04-19T17:39:42Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.continuous_read,2024-04-19T03:46:24Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-18T04:34:08Z,2024-04-19T03:46:24Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.most_recent_read,2024-04-19T03:46:24Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-18T04:34:08Z,2024-04-19T03:46:24Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.last_read,2024-04-19T03:46:24Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-18T04:34:08Z,2024-04-19T03:46:24Z,Not Available,Not Available,Not Available,Not Available,No
B003B4IW2U,A Young People's History of the United States (For Young People Series),kindle.continuous_read,2024-04-16T03:35:37Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-15T20:39:03Z,2024-04-16T03:35:39Z,Not Available,Not Available,Not Available,Not Available,No
B003B4IW2U,A Young People's History of the United States (For Young People Series),kindle.most_recent_read,2024-04-16T03:35:37Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-15T20:39:03Z,2024-04-16T03:35:39Z,Not Available,Not Available,Not Available,Not Available,No
B003B4IW2U,A Young People's History of the United States (For Young People Series),kindle.last_read,2024-04-15T20:45:49Z,cf46bcb593354554ac0d6b60551cd370,EBOK,YJBinary,2024-04-15T20:39:03Z,2024-04-15T20:45:53Z,Not Available,Not Available,Not Available,Not Available,No
B0BQGJVCMT,Zero at the Bone: Fifty Entries Against Despair,kindle.continuous_read,2024-04-12T03:25:20Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-11T22:47:12Z,2024-04-12T03:25:21Z,Not Available,Not Available,Not Available,Not Available,No
B0BQGJVCMT,Zero at the Bone: Fifty Entries Against Despair,kindle.most_recent_read,2024-04-12T03:25:20Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-11T22:47:12Z,2024-04-12T03:25:21Z,Not Available,Not Available,Not Available,Not Available,No
B0BQGJVCMT,Zero at the Bone: Fifty Entries Against Despair,kindle.last_read,2024-04-12T03:25:20Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-11T22:47:11Z,2024-04-12T03:25:21Z,Not Available,Not Available,Not Available,Not Available,No
B092T8QDYW,A (Very) Short History of Life on Earth: 4.6 Billion Years in 12 Pithy Chapters,kindle.continuous_read,2024-05-30T03:55:38Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-11T04:09:38Z,2024-05-30T03:55:39Z,Not Available,Not Available,Not Available,Not Available,No
B092T8QDYW,A (Very) Short History of Life on Earth: 4.6 Billion Years in 12 Pithy Chapters,kindle.most_recent_read,2024-05-30T03:55:38Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-11T04:09:38Z,2024-05-30T03:55:39Z,Not Available,Not Available,Not Available,Not Available,No
B092T8QDYW,A (Very) Short History of Life on Earth: 4.6 Billion Years in 12 Pithy Chapters,kindle.last_read,2024-05-30T03:55:38Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-11T04:09:38Z,2024-05-30T03:55:39Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.continuous_read,2024-04-18T04:32:57Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-10T03:48:57Z,2024-04-18T04:32:58Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.most_recent_read,2024-04-18T04:32:57Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-10T03:48:57Z,2024-04-18T04:32:58Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.last_read,2024-04-18T04:32:57Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-10T03:48:57Z,2024-04-18T04:32:58Z,Not Available,Not Available,Not Available,Not Available,No
B0BQGHJM5L,"The Upstairs Delicatessen: On Eating, Reading, Reading About Eating, and Eating While Reading",kindle.continuous_read,2024-04-08T06:37:49Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-04T23:48:26Z,2024-04-08T06:37:50Z,Not Available,Not Available,Not Available,Not Available,No
B0BQGHJM5L,"The Upstairs Delicatessen: On Eating, Reading, Reading About Eating, and Eating While Reading",kindle.most_recent_read,2024-04-08T06:37:49Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-04T23:48:26Z,2024-04-08T06:37:50Z,Not Available,Not Available,Not Available,Not Available,No
B0BQGHJM5L,"The Upstairs Delicatessen: On Eating, Reading, Reading About Eating, and Eating While Reading",kindle.last_read,2024-04-08T06:37:49Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-04T23:48:26Z,2024-04-08T06:37:50Z,Not Available,Not Available,Not Available,Not Available,No
B0BXTB6HSN,The Fury,kindle.continuous_read,2024-04-04T23:38:23Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-03T03:50:50Z,2024-04-04T23:38:24Z,Not Available,Not Available,Not Available,Not Available,No
B0BXTB6HSN,The Fury,kindle.most_recent_read,2024-04-04T23:38:23Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-03T03:50:50Z,2024-04-04T23:38:24Z,Not Available,Not Available,Not Available,Not Available,No
B0BXTB6HSN,The Fury,kindle.last_read,2024-04-04T22:39:26Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-03T03:50:50Z,2024-04-04T22:39:28Z,Not Available,Not Available,Not Available,Not Available,No
B007RMYE9M,Salvation of a Saint: A Detective Galileo Novel (Detective Galileo Series Book 2),kindle.continuous_read,2024-04-08T23:23:29Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-01T04:26:49Z,2024-04-08T23:23:30Z,Not Available,Not Available,Not Available,Not Available,No
B007RMYE9M,Salvation of a Saint: A Detective Galileo Novel (Detective Galileo Series Book 2),kindle.most_recent_read,2024-04-08T23:23:29Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-01T04:26:49Z,2024-04-08T23:23:30Z,Not Available,Not Available,Not Available,Not Available,No
B007RMYE9M,Salvation of a Saint: A Detective Galileo Novel (Detective Galileo Series Book 2),kindle.last_read,2024-04-08T06:42:48Z,G0016T03101203AQ,EBOK,YJBinary,2024-04-01T04:26:49Z,2024-04-08T06:42:49Z,Not Available,Not Available,Not Available,Not Available,No
B0BTZRQHJM,The Clementine Complex,kindle.continuous_read,2024-03-30T01:43:02Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-28T04:22:25Z,2024-03-30T01:43:04Z,Not Available,Not Available,Not Available,Not Available,No
B0BTZRQHJM,The Clementine Complex,kindle.most_recent_read,2024-03-30T01:43:02Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-28T04:22:25Z,2024-03-30T01:43:04Z,Not Available,Not Available,Not Available,Not Available,No
B0BTZRQHJM,The Clementine Complex,kindle.last_read,2024-03-30T01:43:02Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-28T04:22:25Z,2024-03-30T01:43:04Z,Not Available,Not Available,Not Available,Not Available,No
B008J2G5Y6,Ordinary Grace: A Novel,kindle.continuous_read,2024-04-03T00:34:32Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-19T19:55:49Z,2024-04-03T00:34:32Z,Not Available,Not Available,Not Available,Not Available,No
B008J2G5Y6,Ordinary Grace: A Novel,kindle.most_recent_read,2024-04-03T00:34:32Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-19T19:55:49Z,2024-04-03T00:34:32Z,Not Available,Not Available,Not Available,Not Available,No
B008J2G5Y6,Ordinary Grace: A Novel,kindle.last_read,2024-04-03T00:34:32Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-19T19:55:49Z,2024-04-03T00:34:32Z,Not Available,Not Available,Not Available,Not Available,No
B00BUP18U0,Aldo Leopold: A Sand County Almanac & Other Writings on Conservation and Ecology (LOA #238) (Library of America),kindle.continuous_read,2024-05-08T22:37:01Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-18T04:31:21Z,2024-05-08T22:43:25Z,Not Available,Not Available,Not Available,Not Available,No
B00BUP18U0,Aldo Leopold: A Sand County Almanac & Other Writings on Conservation and Ecology (LOA #238) (Library of America),kindle.most_recent_read,2024-05-08T22:37:01Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-18T04:31:21Z,2024-05-08T22:43:25Z,Not Available,Not Available,Not Available,Not Available,No
B00BUP18U0,Aldo Leopold: A Sand County Almanac & Other Writings on Conservation and Ecology (LOA #238) (Library of America),kindle.last_read,2024-05-08T16:49:43Z,A2CTZ977SKFQZY00A22LYIWQ0XNYZR,EBOK,YJBinary,2024-03-18T04:31:21Z,2024-05-08T16:49:43Z,Not Available,Not Available,Not Available,Not Available,No
B0BWGKNK7G,Invitation to a Banquet: A History of Chinese Food,kindle.continuous_read,2024-06-15T21:46:36Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-18T04:10:10Z,2024-06-15T21:46:38Z,Not Available,Not Available,Not Available,Not Available,No
B0BWGKNK7G,Invitation to a Banquet: A History of Chinese Food,kindle.most_recent_read,2024-06-15T21:46:36Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-18T04:10:10Z,2024-06-15T21:46:38Z,Not Available,Not Available,Not Available,Not Available,No
B0BWGKNK7G,Invitation to a Banquet: A History of Chinese Food,kindle.last_read,2024-06-14T20:36:13Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-18T04:10:10Z,2024-06-14T20:36:13Z,Not Available,Not Available,Not Available,Not Available,No
B0BPNP7YQB,The Heaven & Earth Grocery Store: A Novel,kindle.continuous_read,2024-05-13T03:09:50Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-10T22:27:13Z,2024-05-13T03:09:50Z,Not Available,Not Available,Not Available,Not Available,No
B0BPNP7YQB,The Heaven & Earth Grocery Store: A Novel,kindle.most_recent_read,2024-05-13T03:09:50Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-10T22:27:13Z,2024-05-13T03:09:50Z,Not Available,Not Available,Not Available,Not Available,No
B0BPNP7YQB,The Heaven & Earth Grocery Store: A Novel,kindle.last_read,2024-05-13T03:09:50Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-10T22:27:13Z,2024-05-13T03:09:50Z,Not Available,Not Available,Not Available,Not Available,No
B0BJP5QFFM,I Know What You Did: A Novel,kindle.continuous_read,2024-03-10T18:25:44Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-09T02:34:24Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0BJP5QFFM,I Know What You Did: A Novel,kindle.most_recent_read,2024-03-10T18:25:44Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-09T02:34:24Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0BJP5QFFM,I Know What You Did: A Novel,kindle.last_read,2024-03-10T18:25:44Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-09T02:34:24Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0C7RPT9B3,Northwoods: A Novel,kindle.continuous_read,2024-03-08T22:26:41Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-04T22:36:25Z,2024-03-09T02:34:23Z,Not Available,Not Available,Not Available,Not Available,No
B0C7RPT9B3,Northwoods: A Novel,kindle.most_recent_read,2024-03-08T22:26:41Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-04T22:36:25Z,2024-03-09T02:34:23Z,Not Available,Not Available,Not Available,Not Available,No
B0C7RPT9B3,Northwoods: A Novel,kindle.last_read,2024-03-08T22:26:41Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-04T22:36:25Z,2024-03-09T02:34:23Z,Not Available,Not Available,Not Available,Not Available,No
B0BPNP7YQB,The Heaven & Earth Grocery Store: A Novel,kindle.continuous_read,2024-03-10T21:36:59Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T04:20:07Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0BPNP7YQB,The Heaven & Earth Grocery Store: A Novel,kindle.most_recent_read,2024-03-10T21:36:59Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T04:20:07Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0BPNP7YQB,The Heaven & Earth Grocery Store: A Novel,kindle.last_read,2024-03-10T21:36:59Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T04:20:07Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0C6KMGND1,Everyone on This Train Is a Suspect: A Novel (The Ernest Cunningham Mysteries Book 2),kindle.continuous_read,2024-03-10T18:30:10Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T02:35:32Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0C6KMGND1,Everyone on This Train Is a Suspect: A Novel (The Ernest Cunningham Mysteries Book 2),kindle.most_recent_read,2024-03-10T18:30:10Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T02:35:32Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0C6KMGND1,Everyone on This Train Is a Suspect: A Novel (The Ernest Cunningham Mysteries Book 2),kindle.last_read,2024-03-10T18:30:10Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T02:35:32Z,2024-03-10T22:27:08Z,Not Available,Not Available,Not Available,Not Available,No
B0C7RPT9B3,Northwoods: A Novel,kindle.continuous_read,2024-03-04T22:35:18Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T02:30:06Z,2024-03-04T22:35:20Z,Not Available,Not Available,Not Available,Not Available,No
B0C7RPT9B3,Northwoods: A Novel,kindle.most_recent_read,2024-03-04T22:35:18Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T02:30:06Z,2024-03-04T22:35:20Z,Not Available,Not Available,Not Available,Not Available,No
B0C7RPT9B3,Northwoods: A Novel,kindle.last_read,2024-03-03T19:50:24Z,G0016T03101203AQ,EBOK,YJBinary,2024-03-01T02:30:06Z,2024-03-03T19:50:25Z,Not Available,Not Available,Not Available,Not Available,No
B0C1YCKNK1,You Dreamed of Empires: A Novel,kindle.continuous_read,2024-03-01T02:24:54Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-28T02:06:56Z,2024-03-01T02:24:56Z,Not Available,Not Available,Not Available,Not Available,No
B0C1YCKNK1,You Dreamed of Empires: A Novel,kindle.most_recent_read,2024-03-01T02:24:54Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-28T02:06:56Z,2024-03-01T02:24:56Z,Not Available,Not Available,Not Available,Not Available,No
B0C1YCKNK1,You Dreamed of Empires: A Novel,kindle.last_read,2024-03-01T02:24:54Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-28T02:06:56Z,2024-03-01T02:24:56Z,Not Available,Not Available,Not Available,Not Available,No
B0CLQVQSVL,Prophet Song: A Novel (Booker Prize Winner),kindle.continuous_read,2024-02-22T18:05:10Z,cf46bcb593354554ac0d6b60551cd370,EBOK,YJBinary,2024-02-20T05:11:48Z,2024-02-22T18:05:19Z,Not Available,Not Available,Not Available,Not Available,No
B0CLQVQSVL,Prophet Song: A Novel (Booker Prize Winner),kindle.most_recent_read,2024-02-22T18:05:10Z,cf46bcb593354554ac0d6b60551cd370,EBOK,YJBinary,2024-02-20T05:11:48Z,2024-02-22T18:05:19Z,Not Available,Not Available,Not Available,Not Available,No
B0CLQVQSVL,Prophet Song: A Novel (Booker Prize Winner),kindle.last_read,2024-02-21T04:44:19Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-20T05:11:48Z,2024-02-21T04:44:20Z,Not Available,Not Available,Not Available,Not Available,No
B07HDT9JFX,Someone Who Will Love You in All Your Damaged Glory: Stories,kindle.continuous_read,2024-02-15T03:17:25Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-15T03:17:27Z,2024-02-15T03:17:27Z,Not Available,Not Available,Not Available,Not Available,No
B07HDT9JFX,Someone Who Will Love You in All Your Damaged Glory: Stories,kindle.most_recent_read,2024-02-15T03:17:25Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-15T03:17:27Z,2024-02-15T03:17:27Z,Not Available,Not Available,Not Available,Not Available,No
B07HDT9JFX,Someone Who Will Love You in All Your Damaged Glory: Stories,kindle.last_read,2024-02-15T03:17:25Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-15T03:17:27Z,2024-02-15T03:17:27Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.continuous_read,2024-04-10T03:47:57Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-13T21:42:32Z,2024-04-10T03:47:57Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.most_recent_read,2024-04-10T03:47:57Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-13T21:42:32Z,2024-04-10T03:47:57Z,Not Available,Not Available,Not Available,Not Available,No
B0BJSGV831,The Covenant of Water (Oprah's Book Club),kindle.last_read,2024-04-10T03:47:57Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-13T21:42:32Z,2024-04-10T03:47:57Z,Not Available,Not Available,Not Available,Not Available,No
B0044781ZQ,The Devotion of Suspect X: A Detective Galileo Novel (Detective Galileo Series Book 1),kindle.continuous_read,2024-02-22T21:41:08Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-13T21:41:09Z,2024-02-22T21:41:08Z,Not Available,Not Available,Not Available,Not Available,No
B0044781ZQ,The Devotion of Suspect X: A Detective Galileo Novel (Detective Galileo Series Book 1),kindle.most_recent_read,2024-02-22T21:41:08Z,G0016T03101203AQ,EBOK,YJBinary,2024-02-13T21:41:09Z,2024-02-22T21:41:08Z,Not Available,Not Available,Not Available,Not Available,No
