created_timestamp,country,preferred_marketplace,device_family,active_ASIN,books_series_count,max_books_series_size,books_series_grouping_setting
2024-11-13T01:36:59Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-13T16:15:02Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2024-12-21T22:36:21Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-08-01T10:35:07Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-03-16T17:01:19Z,US,www.amazon.com,Kindle for Android,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,3,1,seriesGroupingDisabled
2025-07-06T19:42:05Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-04-06T09:48:20Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-16T19:02:26Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-27T22:27:01Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-15T02:24:13Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-05T06:29:20Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-11-05T21:22:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-10-25T11:16:56Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-28T10:10:14Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-13T17:45:08Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-04-23T05:42:20Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-11T20:00:36Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-10-02T20:01:11Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-02-24T20:43:17Z,US,www.amazon.com,Kindle for Android,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,3,1,seriesGroupingDisabled
2025-06-15T04:35:08Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-06-12T19:34:02Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-05-01T00:26:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-01T16:28:46Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-03T20:35:08Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-24T04:15:28Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-05-03T20:05:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-05T23:16:25Z,US,www.amazon.com,Kindle for Android,B0CL3FMNKJ,3,1,seriesGroupingDisabled
2024-12-30T20:06:48Z,US,www.amazon.com,Kindle for Android,B0CZXNTCFX,3,1,seriesGroupingDisabled
2025-02-10T21:17:44Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-18T04:57:13Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-24T18:35:45Z,US,www.amazon.com,Kindle for Android,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,3,1,seriesGroupingDisabled
2025-03-25T21:57:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-21T11:23:34Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-01-02T22:29:43Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-05T19:26:17Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-12T20:38:59Z,US,www.amazon.com,Kindle for Android,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,3,1,seriesGroupingDisabled
2024-10-27T17:32:01Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-24T20:02:21Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-05-17T20:25:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-11T16:43:47Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-02-24T18:48:10Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-17T01:59:03Z,US,www.amazon.com,Kindle for Android,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,3,1,seriesGroupingDisabled
2024-11-07T18:01:34Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-19T04:49:58Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-19T05:28:02Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-21T01:27:08Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-02-26T21:44:09Z,US,www.amazon.com,Kindle for Android,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,3,1,seriesGroupingDisabled
2025-06-12T23:39:10Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-01-06T15:20:58Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-27T00:22:32Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-08-21T21:44:24Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-11-04T03:48:57Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-23T10:02:57Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-19T21:32:13Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-18T02:07:30Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-24T04:44:16Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-04T17:19:02Z,US,www.amazon.com,Kindle for Android,28C62463866C4CC99233564ED847A1A5,3,1,seriesGroupingDisabled
2025-06-11T22:30:56Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-03-02T02:28:16Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-24T21:09:56Z,US,www.amazon.com,Kindle for Android,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,3,1,seriesGroupingDisabled
2024-12-15T18:29:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-24T18:52:43Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-07-26T00:23:39Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-02-24T21:00:11Z,US,www.amazon.com,Kindle for Android,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,3,1,seriesGroupingDisabled
2025-02-11T23:33:31Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-12T12:01:38Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-17T19:10:53Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-30T13:55:59Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-16T17:25:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-06T04:10:18Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-03T20:32:27Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-06T23:45:28Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-27T03:29:26Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-05T19:40:24Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-05T02:10:38Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-02T01:53:48Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-02T05:03:29Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-06T18:15:02Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-04T23:52:34Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-17T20:36:11Z,US,www.amazon.com,Kindle for Android,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,3,1,seriesGroupingDisabled
2025-05-02T05:44:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-23T04:48:16Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-02-10T23:18:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-11-06T17:18:37Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-04T04:14:13Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-02T06:45:44Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-11-26T16:34:29Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-21T22:01:25Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-20T05:47:02Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-05T12:17:21Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-28T05:18:21Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-14T04:32:33Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-12T20:39:05Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-24T18:52:07Z,US,www.amazon.com,Kindle for Android,B0CQJHF3HQ,4,1,seriesGroupingDisabled
2025-07-11T22:14:45Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-04-29T03:32:10Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-17T02:37:14Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-10T22:24:03Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-12T23:38:04Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2024-09-22T18:19:11Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-12-10T05:18:01Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-11T07:26:04Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-12T22:22:53Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-05T20:11:20Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-19T21:32:23Z,US,www.amazon.com,Kindle for Android,B081M4F8GH,3,1,seriesGroupingDisabled
2025-07-27T19:30:23Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-06-20T19:52:56Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-06-16T18:13:38Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2024-09-02T14:44:08Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-15T01:51:13Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-04T11:32:51Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-02T21:42:37Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-21T23:04:38Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-18T20:21:57Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-06T01:59:37Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-21T22:18:15Z,US,www.amazon.com,Kindle for Android,3F18E7B1DE9B48E1B46CEBD543D9AD15,3,1,seriesGroupingDisabled
2024-12-16T19:01:02Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-12T00:10:25Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-16T13:07:44Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-16T17:25:20Z,US,www.amazon.com,Kindle for Android,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,3,1,seriesGroupingDisabled
2025-01-11T00:15:27Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-09T02:39:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-27T00:27:44Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-01T21:22:49Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-19T22:42:29Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2024-09-25T01:33:38Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-05-19T22:45:30Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-15T20:41:53Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-02T02:03:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-09T03:30:49Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-04T11:52:05Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-21T15:01:36Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2024-08-22T22:45:56Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-10-02T17:36:07Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-04-21T05:40:27Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-18T14:36:58Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2024-12-16T19:02:58Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-26T01:23:46Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-11-15T18:57:44Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-17T18:24:52Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-17T20:33:08Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-10-02T03:00:01Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-07T18:15:52Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-19T19:34:36Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-02-06T21:58:00Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-03T20:38:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-26T21:41:42Z,US,www.amazon.com,Kindle for Android,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,3,1,seriesGroupingDisabled
2024-10-07T14:59:42Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-16T18:50:37Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-30T00:13:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-11T17:46:17Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-17T18:24:33Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-01T18:36:44Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-24T21:42:10Z,US,www.amazon.com,Kindle for Android,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,3,1,seriesGroupingDisabled
2024-12-01T22:21:48Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-21T18:40:21Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-03T15:50:27Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-21T11:30:07Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-03T16:08:40Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-04-16T19:01:43Z,US,www.amazon.com,Kindle for Android,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,3,1,seriesGroupingDisabled
2025-06-04T17:22:59Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-24T21:10:03Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-02T05:05:31Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-10-07T04:13:41Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-25T03:18:02Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-04-24T21:46:36Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-27T08:37:21Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-01-21T03:26:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-01T21:55:00Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-31T22:09:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-11-29T06:28:09Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-22T23:57:13Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-07-03T00:24:46Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-04-04T19:01:57Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-15T15:15:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-09T03:31:36Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-15T20:41:40Z,US,www.amazon.com,Kindle for Android,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,3,1,seriesGroupingDisabled
2024-10-07T04:14:38Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-16T19:11:44Z,US,www.amazon.com,Kindle for Android,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,3,1,seriesGroupingDisabled
2025-01-07T01:53:35Z,US,www.amazon.com,Kindle for Android,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,3,1,seriesGroupingDisabled
2025-06-03T00:53:51Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-27T03:10:05Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-11-18T06:34:59Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-22T21:59:06Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-12-10T07:12:17Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-12T23:38:11Z,US,www.amazon.com,Kindle for Android,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,5,1,seriesGroupingDisabled
2025-04-30T19:32:50Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-10T22:26:36Z,US,www.amazon.com,Kindle for Android,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,3,1,seriesGroupingDisabled
2025-06-14T03:38:58Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-04-06T16:47:08Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-26T21:52:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-07-06T04:29:12Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-08-05T23:29:00Z,US,www.amazon.com,Kindle for Android,B0CL3FMNKJ,3,1,seriesGroupingDisabled
2024-09-15T14:22:06Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-09T17:51:32Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-21T18:48:29Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-16T16:03:55Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-20T23:40:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-13T02:55:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-16T19:12:56Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-20T20:07:19Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-27T15:02:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-05T05:29:12Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-05-27T03:27:51Z,US,www.amazon.com,Kindle for Android,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,3,1,seriesGroupingDisabled
2025-03-11T03:11:11Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-03-28T03:27:16Z,US,www.amazon.com,Kindle for Android,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,3,1,seriesGroupingDisabled
2025-06-15T21:21:55Z,US,www.amazon.com,Kindle for Android,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,5,1,seriesGroupingDisabled
2025-03-03T02:46:10Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-08-07T03:33:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-27T23:01:18Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-02-26T12:35:12Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-07T01:25:55Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-23T22:04:31Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-02-19T05:27:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-27T09:00:34Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-07-06T19:45:28Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-04-28T04:42:19Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-14T15:22:28Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2024-12-19T20:21:49Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-30T21:10:04Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-02-18T12:30:19Z,US,www.amazon.com,Kindle for Android,B003K15IF8,3,1,seriesGroupingDisabled
2024-08-09T03:32:15Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-28T01:49:22Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-02-12T05:24:12Z,US,www.amazon.com,Kindle for Android,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,3,1,seriesGroupingDisabled
2025-07-23T04:27:07Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2024-08-17T19:58:40Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-10-03T20:46:01Z,US,www.amazon.com,Kindle for Android,B0CGZFPKTZ,4,1,seriesGroupingDisabled
2025-06-23T16:08:32Z,US,www.amazon.com,Kindle for Android,Not Available,5,1,seriesGroupingDisabled
2025-03-16T17:01:00Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-30T00:34:21Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
2025-04-25T23:15:49Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-07T00:03:37Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-02T03:42:45Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-10T12:21:39Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-05T18:43:06Z,US,www.amazon.com,Kindle for Android,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,3,1,seriesGroupingDisabled
2025-02-13T20:43:46Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-05T23:06:19Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-04-16T14:59:08Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-14T06:48:33Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-09-02T05:06:58Z,US,www.amazon.com,Kindle for Android,05C4DA136A6A4FFC99DBA85BEE6FF300,3,1,seriesGroupingDisabled
2024-12-26T05:31:49Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-06-02T23:10:47Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2024-12-08T17:38:58Z,US,www.amazon.com,Kindle for Android,Not Available,3,1,seriesGroupingDisabled
2025-01-29T15:54:26Z,US,www.amazon.com,Kindle for Android,Not Available,4,1,seriesGroupingDisabled
