created_timestamp,preferred_marketplace,country,device_family,ASIN,device_active_time_in_ms
2024-06-16T04:07:36Z,www.amazon.com,US,Kindle E-reader,096E674F00DC4192A0B7E99C3AB4A388,1796034
2023-08-27T04:36:47Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,1949366
2024-02-28T02:26:24Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,1175319
2024-05-06T06:15:46Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,1555654
2023-09-23T09:15:19Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,1487598
2024-05-21T21:47:15Z,www.amazon.com,US,Kindle E-reader,Not Available,921578
2023-11-22T23:27:17Z,www.amazon.com,US,Kindle E-reader,Not Available,163134
2023-12-26T08:15:16Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,1226709
2023-10-23T21:47:51Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,1557097
2023-09-22T03:22:51Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,2007831
2023-10-07T04:00:52Z,www.amazon.com,US,Kindle E-reader,B0BBC9K8C3,1627831
2024-05-20T03:51:21Z,www.amazon.com,US,Kindle E-reader,B081914PR7,481452
2023-12-31T05:04:27Z,www.amazon.com,US,Kindle E-reader,Not Available,1861196
2024-02-07T21:26:02Z,www.amazon.com,US,Kindle E-reader,B09LHBX5KV,1269386
2024-06-18T03:20:44Z,www.amazon.com,US,Kindle E-reader,096E674F00DC4192A0B7E99C3AB4A388,1764569
2024-05-26T22:48:57Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,4324562
2024-04-06T14:08:15Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,64733
2024-01-29T01:09:07Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,2284201
2023-12-07T04:37:02Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,1681616
2024-07-19T04:20:46Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,1893599
2023-12-05T01:50:47Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,996711
2024-07-06T20:28:41Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,1636198
2023-11-22T04:02:21Z,www.amazon.com,US,Kindle E-reader,B09YRR8DB6,2144039
2024-03-01T05:36:17Z,www.amazon.com,US,Kindle E-reader,B0C6KMGND1,4670266
2023-12-01T04:44:22Z,www.amazon.com,US,Kindle E-reader,B0BR511292,5819278
2024-04-12T03:35:30Z,www.amazon.com,US,Kindle E-reader,Not Available,1424847
2024-06-11T02:52:52Z,www.amazon.com,US,Kindle E-reader,Not Available,1438531
2023-12-11T21:28:52Z,www.amazon.com,US,Kindle E-reader,B0BR511292,99525
2023-08-09T02:32:23Z,www.amazon.com,US,Kindle E-reader,B0BL126WSH,1341209
2023-09-24T04:43:28Z,www.amazon.com,US,Kindle E-reader,Not Available,4783548
2024-06-01T18:07:11Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,1662895
2024-03-06T05:40:12Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,4575599
2024-01-12T06:16:08Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,2703573
2024-03-07T00:10:29Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,468668
2024-03-13T21:04:43Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,1440752
2024-07-07T16:23:27Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,1486316
2023-09-04T21:55:41Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,1070535
2024-01-09T23:18:13Z,www.amazon.com,US,Kindle E-reader,B000JMKNV0,635428
2024-05-12T00:10:36Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,1984328
2024-03-23T04:46:48Z,www.amazon.com,US,Kindle E-reader,Not Available,1277386
2023-09-21T04:28:01Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,2278019
2024-06-21T20:55:47Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,2160498
2024-03-08T23:20:20Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,6076980
2023-10-02T03:55:28Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,2042075
2024-04-15T20:39:03Z,www.amazon.com,US,Kindle E-reader,B003B4IW2U,281807
2024-04-18T17:13:43Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,1048794
2023-08-23T21:18:46Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,2245817
2023-12-11T19:25:14Z,www.amazon.com,US,Kindle E-reader,B0BR511292,33242
2024-01-27T09:47:48Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,646046
2024-01-01T05:04:35Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,3506535
2024-06-25T18:28:30Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,1431821
2023-10-04T01:22:55Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,1430292
2023-10-03T03:20:48Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,1098708
2024-05-27T23:06:36Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,480961
2024-04-02T23:26:57Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,31269
2023-07-31T02:37:22Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,902222
2024-01-10T15:42:46Z,www.amazon.com,US,Kindle E-reader,Not Available,600174
2024-06-20T11:38:17Z,www.amazon.com,US,Kindle E-reader,096E674F00DC4192A0B7E99C3AB4A388,601680
2024-05-28T03:38:13Z,www.amazon.com,US,Kindle E-reader,B07QN87LQB,1052185
2023-08-04T04:38:27Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,1161383
2024-07-19T21:31:21Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,1275092
2024-01-26T05:54:14Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,3092131
2023-12-11T17:22:18Z,www.amazon.com,US,Kindle E-reader,B0BR511292,1049036
2024-05-13T02:55:53Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,1439297
2023-12-14T03:14:57Z,www.amazon.com,US,Kindle E-reader,B0BR511292,46205
2024-05-27T04:08:59Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,1538259
2024-05-01T04:18:06Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,2252530
2024-04-26T18:44:06Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,1666968
2024-04-01T04:26:48Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,3638425
2023-08-06T07:19:26Z,www.amazon.com,US,Kindle E-reader,B0BG13PH57,1717869
2024-02-15T03:27:44Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,3250001
2024-03-30T04:36:03Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,2578695
2023-09-14T03:53:27Z,www.amazon.com,US,Kindle E-reader,B09721CTG1,1539203
2024-01-29T05:07:15Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,2312331
2023-10-12T21:13:45Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,4752050
2024-04-02T23:14:28Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,833223
2024-07-08T02:12:01Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,2683618
2024-05-17T00:43:58Z,www.amazon.com,US,Kindle E-reader,Not Available,665878
2024-06-03T04:18:40Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,2721047
2024-02-15T22:52:49Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,1058393
2024-03-01T22:29:18Z,www.amazon.com,US,Kindle E-reader,B0C6KMGND1,715775
2024-04-11T04:09:36Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,1810548
2024-02-11T17:56:03Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,79261
2024-02-02T05:59:43Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,2772066
2023-08-25T20:58:17Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,1140734
2024-01-23T05:09:39Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,3747569
2024-07-23T21:06:02Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,1049850
2024-03-10T19:02:28Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,1018322
2024-06-07T03:43:08Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,2861982
2024-07-13T05:08:59Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,2596947
2023-12-17T05:11:02Z,www.amazon.com,US,Kindle E-reader,Not Available,1646533
2023-10-26T04:54:08Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,1838341
2023-09-03T21:55:00Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,2258657
2024-01-24T05:51:41Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,3876666
2024-05-23T03:59:14Z,www.amazon.com,US,Kindle E-reader,B07QN87LQB,1279051
2024-06-01T05:11:21Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,2351134
2024-05-23T21:47:30Z,www.amazon.com,US,Kindle E-reader,Not Available,973701
2024-07-14T04:38:37Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,1758657
2023-09-07T18:09:25Z,www.amazon.com,US,Kindle E-reader,Not Available,610499
2023-12-15T03:45:51Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,2774701
2024-01-15T23:24:37Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,3282495
2023-08-28T18:24:28Z,www.amazon.com,US,Kindle E-reader,B093R2CP2V,2024427
2024-02-16T00:02:30Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,1787153
2024-06-30T21:48:19Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,1952252
2024-05-31T22:24:27Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,1677396
2023-12-09T20:25:41Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,2172445
2024-07-03T02:26:32Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,722749
2023-12-12T05:21:58Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,2093990
2024-04-12T04:03:28Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,1189009
2024-03-01T01:42:37Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,635875
2024-03-15T18:25:32Z,www.amazon.com,US,Kindle E-reader,Not Available,23806
2024-02-08T21:36:39Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,3692104
2023-11-01T04:26:23Z,www.amazon.com,US,Kindle E-reader,Not Available,2818274
2024-01-05T02:32:17Z,www.amazon.com,US,Kindle E-reader,B07LF64DZ2,1826535
2024-07-02T21:59:23Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,2740148
2023-11-02T03:35:55Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,1292935
2024-06-11T04:41:02Z,www.amazon.com,US,Kindle E-reader,B002C7Z57C,1030451
2024-03-13T05:34:43Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,1971648
2024-01-09T03:46:52Z,www.amazon.com,US,Kindle E-reader,B000JMKNV0,3287393
2023-10-19T21:29:12Z,www.amazon.com,US,Kindle E-reader,Not Available,600497
2023-09-29T04:01:35Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,3782890
2024-02-07T05:31:59Z,www.amazon.com,US,Kindle E-reader,B09LHBX5KV,4748626
2023-09-25T03:56:34Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,1432409
2024-02-17T21:24:48Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,600737
2023-09-20T02:04:54Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,83155
2023-10-20T22:21:35Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,2177326
2023-09-17T18:13:11Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,600180
2024-07-25T20:53:09Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,856903
2024-05-26T04:55:21Z,www.amazon.com,US,Kindle E-reader,Not Available,2331659
2024-06-09T03:43:59Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,1593455
2024-04-01T05:03:18Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,923834
2024-07-24T04:07:27Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,4628408
2024-06-09T21:35:55Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,1376387
2024-06-08T09:27:24Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,1379358
2023-10-30T04:21:23Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,1649689
2024-01-27T04:29:43Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,5459341
2023-11-28T04:51:18Z,www.amazon.com,US,Kindle E-reader,Not Available,1599330
2024-01-25T22:06:18Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,2257000
2023-10-11T01:20:11Z,www.amazon.com,US,Kindle E-reader,B0CBW58P3J,2569652
2023-11-28T06:31:38Z,www.amazon.com,US,Kindle E-reader,B0BR511292,860676
2024-02-04T03:10:03Z,www.amazon.com,US,Kindle E-reader,Not Available,3710113
2024-04-10T03:23:15Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,1128827
2024-07-18T22:36:15Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,1859866
2024-01-26T21:32:07Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,1345823
2024-01-29T02:47:07Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,1766059
2023-08-18T03:57:28Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,3424848
2023-08-07T04:50:31Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,2809828
2024-04-03T03:50:51Z,www.amazon.com,US,Kindle E-reader,B0BXTB6HSN,1997572
2024-04-19T03:46:24Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,495686
2024-05-27T23:40:48Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,1231881
2023-08-03T05:08:04Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,2881557
2024-01-15T04:41:21Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,2060387
2024-05-09T04:02:04Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,1561695
2024-04-26T03:51:17Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,1576299
2023-09-18T02:06:30Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,2250392
2024-05-25T15:27:35Z,www.amazon.com,US,Kindle E-reader,Not Available,10068
2024-03-19T04:34:52Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,3104950
2024-04-08T23:10:16Z,www.amazon.com,US,Kindle E-reader,Not Available,623850
2024-04-23T00:09:31Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,1768922
2023-07-29T22:40:12Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,1125997
2024-07-29T20:51:16Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,1408710
2024-04-19T17:39:40Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,2197146
2024-07-11T03:38:29Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,1309512
2023-11-03T21:17:06Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,1184995
2024-06-02T04:17:56Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,1053029
2024-05-09T21:58:05Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,1101069
2024-01-26T04:56:35Z,www.amazon.com,US,Kindle E-reader,Not Available,1276327
2023-12-23T05:50:43Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,2357728
2023-08-11T21:02:37Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,1681263
2024-05-11T23:11:25Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,978362
2024-03-31T17:58:49Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,4398613
2024-02-09T05:08:54Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,755219
2024-04-02T03:56:51Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,1072310
2024-06-04T02:11:20Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,603698
2024-04-08T06:42:47Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,136365
2024-04-21T21:51:08Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,566418
2024-05-11T22:52:54Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,832185
2024-03-08T05:48:54Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,5799686
2023-12-13T23:22:32Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,952868
2024-03-02T05:45:43Z,www.amazon.com,US,Kindle E-reader,B0C6KMGND1,3438362
2024-01-11T05:05:58Z,www.amazon.com,US,Kindle E-reader,B0927NRBFB,4374884
2024-06-05T04:29:34Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,3116086
2024-01-12T20:11:57Z,www.amazon.com,US,Kindle E-reader,Not Available,770068
2024-03-17T04:29:22Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,1773870
2024-04-25T21:33:30Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,2155343
2024-05-04T04:06:28Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,813367
2024-07-17T03:20:41Z,www.amazon.com,US,Kindle E-reader,15072C88D12543BE9BF38E06D831641A,1916393
2023-12-07T23:37:55Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,1107134
2024-01-31T22:08:09Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,1732380
2024-05-11T20:47:37Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,1090902
2024-07-28T21:56:06Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,1013052
2023-12-26T04:12:48Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,2322682
2024-01-17T02:05:50Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,25592
2023-07-30T10:08:59Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,1594260
2023-10-14T04:53:36Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,1659242
2024-04-08T05:22:14Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,5673873
2024-04-03T00:19:49Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,309308
2024-02-01T05:28:41Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,3866088
2023-08-26T03:46:38Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,3628569
2023-10-12T04:14:45Z,www.amazon.com,US,Kindle E-reader,B0CBW58P3J,1222627
2024-01-17T05:31:37Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,5777077
2024-07-12T20:40:09Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,1836870
2023-11-04T19:41:31Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,936379
2024-04-29T03:44:56Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,1435138
2023-12-25T05:17:18Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,1799812
2023-10-17T03:56:08Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,2310499
2024-01-06T18:57:48Z,www.amazon.com,US,Kindle E-reader,Not Available,3158452
2023-09-16T03:26:58Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,1402442
2023-09-23T03:17:25Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,2991013
2024-05-31T03:54:49Z,www.amazon.com,US,Kindle E-reader,Not Available,1189520
2024-03-28T17:05:33Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,2015853
2024-03-10T00:35:46Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,1190640
2024-02-22T03:42:12Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,1960527
2024-07-02T05:48:35Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,2375892
2024-06-25T20:55:55Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,3491661
2024-05-11T05:10:32Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,1229835
2023-08-03T19:27:35Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,855749
2023-08-15T05:01:25Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,4060467
2023-11-01T03:09:39Z,www.amazon.com,US,Kindle E-reader,Not Available,1417505
2024-04-27T18:59:55Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,822049
2024-03-21T03:44:21Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,1833864
2024-02-29T21:56:22Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,1067211
2024-06-09T21:52:26Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,781964
2024-01-19T22:40:54Z,www.amazon.com,US,Kindle E-reader,B0BL6271NP,1236382
2024-02-23T05:30:36Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,643476
2023-09-05T03:52:11Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,4830337
2023-10-01T01:02:47Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,1851746
2024-05-12T17:42:51Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,600442
2023-09-28T12:58:23Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,21292
2024-03-14T04:18:52Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,1719916
2024-01-22T04:49:04Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,2568370
2023-09-01T03:40:44Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,2978825
2024-07-25T03:58:43Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,1989585
2024-04-05T21:43:17Z,www.amazon.com,US,Kindle E-reader,B0BQGHJM5L,1777715
2024-02-22T01:01:57Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,1478720
2023-10-31T23:17:03Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,1219720
2023-12-23T18:40:03Z,www.amazon.com,US,Kindle E-reader,Not Available,17676
2023-09-04T01:03:48Z,www.amazon.com,US,Kindle E-reader,Not Available,6999722
2024-07-06T04:22:58Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,604372
2024-02-15T05:09:20Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,4192205
2023-08-07T21:56:53Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,1250242
2024-02-27T22:38:21Z,www.amazon.com,US,Kindle E-reader,Not Available,634352
2024-03-29T17:47:31Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,1983202
2024-05-27T00:02:57Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,2799231
2024-07-20T03:58:32Z,www.amazon.com,US,Kindle E-reader,28C62463866C4CC99233564ED847A1A5,963793
2023-10-12T06:20:38Z,www.amazon.com,US,Kindle E-reader,B09RMQJCZJ,1732192
2023-12-13T07:25:24Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,2084019
2024-07-29T04:22:35Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,3433505
2023-12-20T06:03:34Z,www.amazon.com,US,Kindle E-reader,Not Available,2520261
2024-05-28T00:37:57Z,www.amazon.com,US,Kindle E-reader,Not Available,3313077
2024-04-03T03:13:30Z,www.amazon.com,US,Kindle E-reader,Not Available,600288
2023-09-25T03:07:04Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,1965269
2024-03-15T03:19:13Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,600573
2024-05-22T22:22:34Z,www.amazon.com,US,Kindle E-reader,B07QN87LQB,1153776
2024-05-17T01:11:59Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,761362
2024-05-10T21:05:48Z,www.amazon.com,US,Kindle E-reader,Not Available,85698
2024-03-05T22:06:09Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,2243014
2024-03-07T21:58:47Z,www.amazon.com,US,Kindle E-reader,B0C7RPT9B3,1652011
2023-09-04T16:57:06Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,2484927
2023-08-08T03:45:52Z,www.amazon.com,US,Kindle E-reader,B0BG13PH57,3559198
2024-03-30T02:08:26Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,1464948
2024-06-08T02:23:02Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,1818023
2024-06-25T17:52:24Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,1833150
2024-02-10T04:07:53Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,505894
2023-10-10T03:46:10Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,452844
2024-03-28T20:51:56Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,7263111
2024-07-09T21:24:36Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,600626
2023-12-08T06:05:26Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,1031815
2024-01-08T05:13:21Z,www.amazon.com,US,Kindle E-reader,B000JMKNV0,3716818
2024-02-03T21:19:51Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,1074715
2024-05-14T08:13:39Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,803151
2024-06-21T04:17:08Z,www.amazon.com,US,Kindle E-reader,02A4171C317D47ABB064E2F24B3D5CFC,3894799
2024-06-08T21:26:53Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,2515395
2023-09-03T03:32:08Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,1945318
2024-01-15T18:56:42Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,2027811
2023-07-30T08:00:03Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,1636019
2023-12-22T04:53:50Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,2285789
2024-07-15T04:23:26Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,3581469
2024-05-31T04:47:37Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,2644686
2024-05-17T03:18:58Z,www.amazon.com,US,Kindle E-reader,Not Available,1628845
2024-06-04T04:37:53Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,2422465
2024-04-08T23:24:38Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,468311
2024-07-15T20:01:28Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,1265673
2023-08-23T21:34:45Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,955396
2024-06-06T04:09:21Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,2223926
2024-02-17T20:46:17Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,877890
2023-09-04T20:36:06Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,2570697
2023-12-13T06:20:22Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,3504594
